Time,Lift (cm),Roll (deg),Pitch (deg),Front right,Front left,Rear rigtht,Rear left,Forward velocity (m/s),Side velocity(m/s),Rotate velocity(deg/s)
0.511000,7.209589,-0.749631,-1.826424,27,71,32,84,-0.000093,0.000019,0.023293
0.521000,7.209559,-0.748642,-1.826508,27,71,32,84,-0.000067,-0.000022,0.151125
0.531000,7.209657,-0.747622,-1.826754,28,71,33,84,-0.000060,0.000039,0.406788
0.541000,7.209405,-0.746260,-1.826610,27,71,32,84,-0.000050,0.000039,-0.871529
0.552000,7.209632,-0.747725,-1.826404,27,71,31,84,-0.000012,-0.000036,0.151125
0.562000,7.209517,-0.749118,-1.826429,27,70,32,84,-0.000002,-0.000018,1.045947
0.572000,7.209600,-0.748258,-1.825618,27,71,33,84,0.000008,0.000003,0.278957
0.582000,7.209508,-0.748334,-1.825067,27,71,32,84,0.000026,0.000031,0.151125
0.592000,7.209461,-0.749264,-1.824342,27,71,33,84,0.000012,0.000033,-2.533341
0.602000,7.209496,-0.749889,-1.824361,27,71,33,84,0.000051,-0.000010,-0.999360
0.612000,7.209624,-0.748984,-1.825123,26,71,32,84,0.000047,0.000027,0.534620
0.622000,7.209712,-0.748121,-1.825991,26,71,32,84,0.000079,0.000009,-1.127192
0.633000,7.209609,-0.749029,-1.826212,27,71,33,84,0.000007,0.000005,-1.382856
0.643000,7.209755,-0.747232,-1.825757,27,71,32,84,-0.000010,-0.000002,0.278957
0.653000,7.209544,-0.746452,-1.825903,27,71,32,84,0.000002,-0.000005,-0.488034
0.663000,7.209630,-0.743032,-1.824750,27,71,32,84,-0.000013,-0.000006,-1.255024
0.673000,7.209610,-0.742954,-1.824289,27,71,32,84,-0.000018,-0.000015,-0.232370
0.683000,7.209619,-0.743531,-1.823665,27,72,32,84,0.000037,-0.000043,-1.127192
0.693000,7.209680,-0.742039,-1.823295,27,71,32,84,0.000060,-0.000050,-1.894183
0.704000,7.209595,-0.743339,-1.823990,27,71,32,83,0.000109,-0.000012,-1.510687
0.714000,7.209709,-0.742138,-1.823140,26,71,32,84,0.000088,-0.000020,2.835591
0.724000,7.209748,-0.743432,-1.824249,27,71,32,84,0.000041,-0.000001,0.278957
0.734000,7.209495,-0.743847,-1.823964,27,71,32,84,0.000033,0.000008,-0.360202
0.744000,7.209579,-0.744461,-1.823066,27,71,31,84,0.000000,0.000007,1.173779
0.754000,7.209726,-0.744455,-1.823848,27,72,32,84,-0.000023,0.000032,0.662452
0.764000,7.209734,-0.744541,-1.824029,28,71,32,84,0.000004,0.000043,-0.360202
0.775000,7.209688,-0.743663,-1.825591,27,71,31,84,0.000019,0.000064,-1.638519
0.785000,7.209603,-0.742061,-1.824067,27,71,33,84,-0.000018,0.000016,1.301611
0.795000,7.209314,-0.742377,-1.827300,27,71,32,84,-0.000036,0.000035,0.023293
0.805000,7.209497,-0.742759,-1.827268,27,72,32,84,-0.000065,0.000003,1.301611
0.815000,7.209645,-0.744493,-1.826944,27,71,32,84,-0.000123,-0.000016,2.196433
0.825000,7.209559,-0.744842,-1.827310,27,72,33,84,-0.000062,-0.000034,-0.615865
0.835000,7.209505,-0.744465,-1.827983,28,71,33,84,-0.000030,0.000032,-0.488034
0.845000,7.209302,-0.743966,-1.830202,27,71,32,84,-0.000040,0.000051,1.940769
0.856000,7.209558,-0.744724,-1.830450,28,71,32,85,-0.000029,0.000027,-2.916836
0.866000,7.209547,-0.746279,-1.830228,27,71,32,84,-0.000116,0.000007,-1.638519
0.876000,7.209448,-0.743685,-1.831058,27,72,33,85,-0.000132,0.000007,1.045947
0.886000,7.209472,-0.742263,-1.832379,26,71,32,84,-0.000055,0.000045,0.918115
0.896000,7.209340,-0.744078,-1.831360,27,71,32,84,-0.000043,0.000013,0.918115
0.906000,7.209419,-0.742712,-1.830951,28,70,32,84,-0.000066,-0.000040,-0.615865
0.916000,7.209477,-0.742106,-1.830486,27,71,32,85,-0.000053,-0.000014,0.023293
0.926000,7.209321,-0.742830,-1.833214,27,72,32,84,-0.000004,-0.000009,-0.232370
0.937000,7.209498,-0.743699,-1.833276,26,72,32,84,-0.000003,-0.000001,0.534620
0.947000,7.209332,-0.743253,-1.833158,27,71,33,84,-0.000120,-0.000009,0.406788
0.957000,7.209450,-0.742889,-1.831800,27,71,32,84,-0.000098,0.000034,1.173779
0.967000,7.209715,-0.744074,-1.832935,27,72,33,84,-0.000044,-0.000014,0.278957
0.977000,7.209230,-0.743163,-1.831838,27,71,32,84,0.000046,0.000009,-0.743697
0.987000,7.209450,-0.743313,-1.831640,27,71,32,84,-0.000000,0.000026,0.918115
0.997000,7.209497,-0.743423,-1.831866,27,71,32,84,0.000019,-0.000026,-0.232370
1.008000,7.209477,-0.743688,-1.832366,27,71,33,84,0.000048,0.000013,1.173779
1.018000,7.209510,-0.743701,-1.832073,27,71,32,84,0.000066,0.000012,0.918115
1.028000,7.209462,-0.744101,-1.830797,27,71,33,83,-0.000002,-0.000003,0.790284
1.038000,7.209366,-0.746721,-1.832325,27,71,33,84,0.000043,-0.000003,-1.382856
1.048000,7.209424,-0.745864,-1.831024,26,71,32,84,-0.000004,-0.000001,1.301611
1.058000,7.209464,-0.748499,-1.830288,27,71,32,84,-0.000026,0.000055,-0.615865
1.068000,7.209293,-0.745474,-1.829334,27,71,32,84,0.000051,0.000052,-0.232370
1.079000,7.209625,-0.744159,-1.830340,26,71,32,84,0.000036,0.000040,-0.615865
1.089000,7.209472,-0.744944,-1.831111,27,71,32,84,0.000090,-0.000002,-0.104538
1.099000,7.209396,-0.746295,-1.830174,27,71,32,85,0.000036,-0.000030,1.045947
1.109000,7.209316,-0.746547,-1.830663,27,71,32,85,-0.000046,-0.000014,-0.871529
1.119000,7.209596,-0.747390,-1.829108,28,71,32,84,0.000032,-0.000006,-0.743697
1.129000,7.209469,-0.745927,-1.830362,27,71,32,84,-0.000016,0.000003,2.579928
1.139000,7.209542,-0.745687,-1.829409,26,71,32,84,0.000027,0.000009,0.278957
1.150000,7.209325,-0.747130,-1.828180,27,71,32,84,-0.000015,0.000008,0.662452
1.160000,7.209434,-0.745998,-1.829438,27,71,32,84,0.000016,-0.000009,0.790284
1.170000,7.209513,-0.745372,-1.828676,26,71,32,84,0.000093,-0.000003,0.790284
1.180000,7.209332,-0.744371,-1.829481,27,71,32,84,0.000054,-0.000004,1.940769
1.190000,7.209382,-0.745738,-1.830454,27,71,32,84,0.000004,0.000006,1.557274
1.200000,7.209432,-0.744734,-1.832330,27,71,32,85,-0.000043,-0.000009,1.812938
1.210000,7.209227,-0.744827,-1.831725,27,71,32,84,-0.000079,0.000016,-0.871529
1.220000,7.209329,-0.743824,-1.829846,27,71,31,84,-0.000095,0.000025,-1.382856
1.231000,7.209267,-0.743091,-1.832657,27,71,32,84,-0.000076,0.000011,-1.766351
1.241000,7.209465,-0.742138,-1.831380,27,71,32,84,-0.000035,-0.000006,-0.104538
1.251000,7.209350,-0.742791,-1.832432,27,71,32,84,-0.000026,-0.000020,0.534620
1.261000,7.209355,-0.741710,-1.834525,27,71,32,84,-0.000005,-0.000039,-1.127192
1.271000,7.209268,-0.742491,-1.833212,27,71,32,84,0.000025,-0.000049,-1.766351
1.281000,7.209447,-0.742866,-1.835892,27,71,32,84,-0.000009,-0.000029,-1.127192
1.291000,7.209314,-0.741868,-1.834184,27,71,32,84,0.000016,-0.000024,-1.127192
1.301000,7.209418,-0.741965,-1.833671,27,71,32,84,-0.000007,0.000007,-1.382856
1.312000,7.209419,-0.740506,-1.833250,28,71,32,84,0.000034,0.000016,-0.232370
1.322000,7.209382,-0.738857,-1.831856,27,71,32,84,0.000028,0.000016,-1.510687
1.332000,7.209359,-0.737664,-1.829532,27,72,32,85,0.000006,-0.000018,1.685106
1.342000,7.209481,-0.736910,-1.827619,27,71,32,85,-0.000010,-0.000042,0.406788
1.352000,7.209620,-0.735638,-1.827688,27,71,32,84,0.000052,-0.000007,-0.232370
1.362000,7.209466,-0.735993,-1.826824,27,71,33,84,0.000110,-0.000037,2.324264
1.372000,7.209302,-0.734674,-1.826131,27,70,32,84,0.000120,-0.000022,0.023293
1.383000,7.209510,-0.735451,-1.827580,26,71,32,84,0.000076,-0.000041,1.301611
1.393000,7.209661,-0.735631,-1.828809,27,71,33,84,0.000039,-0.000015,-0.360202
1.403000,7.209189,-0.734342,-1.829389,27,71,32,84,0.000042,-0.000024,-0.615865
1.413000,7.209635,-0.734206,-1.829692,27,71,32,84,-0.000008,-0.000026,-0.999360
1.423000,7.209426,-0.734636,-1.831848,27,71,32,84,-0.000005,-0.000019,-1.382856
1.433000,7.209428,-0.739330,-1.832214,26,72,32,84,0.000063,-0.000020,-0.999360
1.443000,7.209422,-0.741190,-1.833456,27,71,32,84,0.000008,-0.000033,-0.360202
1.454000,7.209273,-0.742510,-1.834559,27,71,32,85,0.000003,0.000053,0.662452
1.464000,7.209354,-0.741355,-1.836289,27,71,32,85,-0.000018,0.000078,1.301611
1.474000,7.209287,-0.741182,-1.838949,27,70,32,85,-0.000024,0.000081,0.278957
1.484000,7.209423,-0.740954,-1.839211,28,71,32,84,-0.000067,0.000040,-0.743697
1.494000,7.209258,-0.740588,-1.840200,28,70,32,84,-0.000091,0.000015,-1.382856
1.504000,7.209208,-0.744419,-1.840565,28,71,32,84,-0.000066,0.000010,0.918115
1.514000,7.209239,-0.743628,-1.841388,27,71,32,83,-0.000025,-0.000016,-0.488034
1.525000,7.209281,-0.743656,-1.843799,27,71,32,84,-0.000011,0.000048,1.045947
1.535000,7.209075,-0.746632,-1.843084,27,71,32,84,-0.000051,0.000053,-0.360202
1.545000,7.209115,-0.745304,-1.843830,27,71,32,84,-0.000061,0.000044,-0.360202
1.555000,7.209184,-0.747197,-1.844643,27,71,32,84,-0.000041,0.000042,2.068601
1.565000,7.208951,-0.747581,-1.845339,27,71,32,84,-0.000040,0.000040,0.534620
1.575000,7.209123,-0.747569,-1.843945,27,70,32,84,-0.000067,0.000061,-0.104538
1.585000,7.209290,-0.745639,-1.843086,28,71,32,84,-0.000084,0.000046,1.812938
1.596000,7.209092,-0.744931,-1.842922,27,71,33,85,-0.000039,0.000033,-0.999360
1.606000,7.209096,-0.745079,-1.843783,27,71,32,85,0.000007,0.000000,2.452096
1.616000,7.208945,-0.743980,-1.842127,27,71,32,84,0.000064,-0.000015,1.429442
1.626000,7.209249,-0.743312,-1.840991,26,71,32,85,-0.000019,-0.000008,-0.104538
1.636000,7.209309,-0.742733,-1.839075,26,71,31,84,-0.000053,0.000001,1.173779
1.646000,7.209480,-0.742570,-1.838240,28,71,32,84,0.000003,-0.000009,2.579928
1.656000,7.209329,-0.741619,-1.837691,28,71,32,84,0.000036,-0.000020,-1.255024
1.667000,7.209180,-0.741243,-1.836702,27,71,32,85,0.000047,0.000007,0.790284
1.677000,7.209486,-0.737651,-1.835320,27,71,32,84,0.000020,0.000014,-0.615865
1.687000,7.209277,-0.736970,-1.834020,27,71,33,84,0.000027,0.000014,-0.232370
1.697000,7.209287,-0.736054,-1.834633,27,71,32,84,0.000000,-0.000031,0.023293
1.707000,7.209316,-0.734495,-1.833574,27,71,32,84,0.000025,-0.000065,0.918115
1.717000,7.209445,-0.733501,-1.832197,27,71,33,84,0.000015,-0.000023,0.534620
1.727000,7.209319,-0.732962,-1.830134,27,71,32,84,0.000014,-0.000027,-0.488034
1.737000,7.209352,-0.731609,-1.831080,27,71,32,84,-0.000016,-0.000036,-0.615865
1.748000,7.209483,-0.734906,-1.829514,27,71,33,85,0.000069,-0.000039,0.151125
1.758000,7.209232,-0.732820,-1.829433,27,71,33,85,-0.000003,-0.000017,0.406788
1.768000,7.209438,-0.731324,-1.830457,27,71,32,84,0.000007,0.000026,1.045947
1.778000,7.209475,-0.733101,-1.829368,26,70,32,84,0.000032,0.000036,1.173779
1.788000,7.209484,-0.733014,-1.828393,27,71,32,84,-0.000044,-0.000024,0.662452
1.798000,7.209571,-0.734372,-1.828076,27,71,32,85,-0.000027,-0.000013,-1.255024
1.808000,7.209684,-0.732166,-1.827719,27,71,32,84,0.000003,-0.000007,1.685106
1.818000,7.209616,-0.734237,-1.828379,27,70,32,84,0.000074,0.000012,0.918115
1.828000,7.209481,-0.733947,-1.827551,27,71,32,85,0.000103,0.000030,-0.743697
1.839000,7.209459,-0.735041,-1.825634,27,71,32,84,0.000035,0.000006,0.023293
1.849000,7.209399,-0.735487,-1.825290,28,71,32,84,0.000004,-0.000015,0.023293
1.859000,7.209785,-0.734407,-1.826485,27,71,32,85,0.000072,-0.000012,0.406788
1.869000,7.209398,-0.733466,-1.827708,27,71,31,85,0.000058,0.000028,-0.360202
1.879000,7.209474,-0.734357,-1.827461,27,71,32,85,0.000021,0.000035,0.278957
1.889000,7.209380,-0.733314,-1.828696,27,71,32,84,-0.000059,-0.000025,-1.894183
1.899000,7.209627,-0.734247,-1.828101,27,71,33,84,-0.000014,-0.000013,-0.104538
1.909000,7.209527,-0.736206,-1.827291,27,71,32,84,-0.000082,0.000000,-0.232370
1.919000,7.209595,-0.736153,-1.827555,27,71,32,84,-0.000071,0.000011,-0.104538
1.929000,7.209471,-0.736381,-1.827223,27,71,32,84,0.000072,0.000047,0.534620
1.940000,7.209481,-0.735895,-1.829492,26,71,32,84,0.000066,0.000007,1.173779
1.950000,7.209423,-0.735362,-1.829554,27,71,31,84,0.000111,0.000011,1.557274
1.960000,7.209333,-0.735881,-1.831906,27,71,31,84,0.000060,-0.000022,0.790284
1.970000,7.209394,-0.735002,-1.832159,27,72,32,84,0.000000,-0.000033,-1.255024
1.980000,7.209321,-0.736342,-1.834391,27,71,32,84,-0.000037,0.000010,-0.104538
1.990000,7.209283,-0.735976,-1.835523,27,71,32,84,-0.000033,-0.000021,0.534620
2.000000,7.209293,-0.736546,-1.837276,27,71,32,84,-0.000047,-0.000006,-0.360202
2.011000,7.209440,-0.734394,-1.834601,27,71,32,84,-0.000039,0.000009,-0.232370
2.021000,7.209279,-0.735886,-1.835419,27,72,31,84,-0.000050,0.000009,-0.743697
2.031000,7.209317,-0.735300,-1.836366,27,71,32,84,0.000003,-0.000050,-0.871529
2.041000,7.209227,-0.737143,-1.835590,27,71,33,84,0.000091,-0.000049,1.301611
2.051000,7.209402,-0.735598,-1.835860,27,71,32,84,0.000032,-0.000002,-0.104538
2.061000,7.209441,-0.740008,-1.836593,27,71,32,84,0.000001,0.000035,0.534620
2.071000,7.209200,-0.738985,-1.835788,27,71,32,84,0.000052,-0.000001,1.045947
2.081000,7.209200,-0.742429,-1.836440,26,71,32,84,0.000011,0.000061,-0.871529
2.092000,7.209226,-0.742724,-1.836472,27,71,32,84,0.000053,0.000072,0.151125
2.102000,7.209570,-0.742589,-1.835473,27,71,32,85,-0.000007,0.000088,1.045947
2.112000,7.209387,-0.742972,-1.835065,27,71,33,84,-0.000056,0.000089,-0.104538
2.123000,7.209422,-0.741895,-1.834574,27,70,32,84,-0.000074,0.000040,-0.999360
2.132000,7.209256,-0.740948,-1.834203,26,71,32,84,-0.000068,0.000035,-1.638519
2.142000,7.209250,-0.740573,-1.832776,26,71,32,84,-0.000009,0.000037,-0.615865
2.152000,7.209422,-0.741008,-1.833467,26,71,31,85,0.000019,0.000037,0.406788
2.163000,7.209478,-0.741332,-1.832709,27,71,32,84,0.000003,0.000014,-2.022014
2.173000,7.209497,-0.738657,-1.834551,27,71,32,84,-0.000040,0.000021,-1.382856
2.183000,7.209428,-0.738440,-1.833599,28,71,32,84,-0.000038,0.000037,-0.999360
2.193000,7.209459,-0.738318,-1.834496,27,71,32,84,-0.000089,-0.000018,-0.743697
2.203000,7.209328,-0.736923,-1.833809,26,71,32,84,-0.000049,-0.000037,-0.743697
2.213000,7.209249,-0.737682,-1.835318,26,71,32,84,-0.000078,0.000001,-2.405509
2.223000,7.209326,-0.737855,-1.835009,26,71,32,84,-0.000076,-0.000010,0.534620
2.233000,7.209283,-0.737347,-1.834061,27,71,32,84,-0.000130,0.000007,-1.255024
2.243000,7.209503,-0.737682,-1.832086,26,71,33,84,-0.000143,0.000024,0.278957
2.254000,7.209548,-0.738622,-1.832778,27,71,32,84,-0.000025,0.000015,-0.360202
2.264000,7.209435,-0.738784,-1.832128,27,72,32,84,0.000022,-0.000005,-0.360202
2.274000,7.209305,-0.739328,-1.829617,28,71,32,84,0.000029,0.000009,0.534620
2.284000,7.209503,-0.739037,-1.829463,27,71,32,85,0.000036,0.000028,-0.488034
2.294000,7.209550,-0.738416,-1.828609,27,71,32,84,0.000091,0.000039,2.579928
2.304000,7.209419,-0.739162,-1.826000,27,71,32,85,0.000071,0.000026,0.534620
2.315000,7.209617,-0.738371,-1.825586,27,71,32,84,0.000099,0.000019,-0.104538
2.325000,7.209569,-0.738180,-1.826310,26,71,32,84,0.000133,0.000021,0.662452
2.335000,7.209758,-0.740173,-1.825300,26,71,32,84,0.000079,0.000003,1.940769
2.345000,7.209603,-0.739010,-1.823665,27,71,33,84,-0.000047,0.000014,-0.871529
2.355000,7.209534,-0.738461,-1.823865,27,71,33,85,-0.000036,0.000039,-0.232370
2.365000,7.209743,-0.738714,-1.822356,27,71,32,84,0.000028,0.000037,-1.382856
2.375000,7.209721,-0.735280,-1.822875,27,71,32,84,0.000002,0.000032,-2.022014
2.385000,7.209523,-0.736370,-1.822566,27,71,32,84,-0.000005,-0.000002,1.557274
2.396000,7.209729,-0.734555,-1.819964,27,71,32,84,-0.000051,-0.000033,0.023293
2.406000,7.209723,-0.736304,-1.818184,27,71,32,84,-0.000065,-0.000036,1.173779
2.416000,7.209718,-0.737592,-1.818069,27,71,32,83,0.000027,-0.000001,0.278957
2.426000,7.209612,-0.734746,-1.819409,27,72,33,84,0.000115,0.000016,-0.488034
2.436000,7.209722,-0.734249,-1.820266,26,71,32,84,0.000093,0.000078,0.023293
2.446000,7.209484,-0.734561,-1.821381,27,71,33,84,-0.000019,0.000019,0.918115
2.456000,7.209500,-0.735584,-1.821152,27,71,32,84,-0.000096,-0.000022,-0.360202
2.467000,7.209677,-0.737363,-1.822348,27,71,32,85,-0.000097,-0.000007,-0.232370
2.477000,7.209404,-0.737445,-1.822324,26,71,32,84,-0.000039,0.000036,-2.022014
2.487000,7.209753,-0.737144,-1.822200,27,71,32,84,-0.000057,0.000051,1.685106
2.497000,7.209641,-0.739020,-1.822465,27,71,32,83,-0.000073,0.000046,0.023293
2.507000,7.209638,-0.738335,-1.820946,27,71,32,84,-0.000004,0.000016,-1.127192
2.517000,7.209602,-0.738963,-1.821336,27,71,32,84,-0.000004,0.000044,-0.743697
2.527000,7.209446,-0.739565,-1.820791,27,71,32,84,-0.000011,0.000019,-0.999360
2.538000,7.209597,-0.741323,-1.821081,27,71,32,85,-0.000010,0.000023,-0.104538
2.548000,7.209841,-0.739913,-1.818693,27,71,32,84,0.000012,0.000040,0.023293
2.558000,7.209675,-0.739193,-1.819927,27,71,33,84,0.000024,0.000048,-0.104538
2.568000,7.210003,-0.739880,-1.821826,28,72,32,84,0.000094,0.000042,-0.232370
2.579000,7.209483,-0.739859,-1.822227,27,71,32,83,-0.000004,0.000016,0.278957
2.588000,7.209644,-0.740530,-1.822026,27,72,32,83,-0.000068,0.000024,-0.232370
2.598000,7.209756,-0.741135,-1.820911,26,71,32,84,-0.000144,0.000024,-0.488034
2.608000,7.209636,-0.743096,-1.819849,27,71,32,84,-0.000090,0.000015,2.324264
2.619000,7.209754,-0.743186,-1.820161,27,72,32,84,-0.000005,0.000043,1.301611
2.629000,7.209653,-0.744983,-1.819666,27,71,32,84,0.000034,0.000064,-0.615865
2.639000,7.209680,-0.745522,-1.820196,27,71,32,84,0.000021,0.000071,0.023293
2.649000,7.209881,-0.745094,-1.819976,28,71,32,84,0.000039,0.000055,-0.360202
2.659000,7.209720,-0.743310,-1.818331,27,71,32,84,0.000014,0.000022,0.023293
2.669000,7.209755,-0.744074,-1.819549,27,71,33,84,0.000015,0.000022,-0.488034
2.679000,7.209581,-0.742529,-1.819439,27,71,32,84,0.000030,0.000010,-2.149846
2.690000,7.209704,-0.744088,-1.818977,27,72,32,84,0.000008,-0.000009,0.151125
2.700000,7.209688,-0.746112,-1.819562,27,71,32,84,-0.000059,-0.000043,0.406788
2.710000,7.209595,-0.744202,-1.819698,27,72,32,84,0.000034,0.000002,-0.871529
2.720000,7.209815,-0.743230,-1.820854,27,71,32,84,0.000076,0.000036,3.474750
2.730000,7.209562,-0.743954,-1.822203,27,71,32,84,0.000051,0.000039,0.151125
2.740000,7.209673,-0.745870,-1.823265,27,71,32,85,0.000039,-0.000024,-0.743697
2.750000,7.209487,-0.745554,-1.824433,28,71,32,84,0.000010,-0.000031,-1.255024
2.761000,7.209438,-0.745198,-1.826461,27,71,32,84,-0.000074,0.000017,1.045947
2.771000,7.209510,-0.745252,-1.828602,26,71,33,84,0.000004,-0.000012,1.301611
2.781000,7.209465,-0.748588,-1.829868,27,72,32,84,0.000005,0.000015,1.173779
2.791000,7.209288,-0.747754,-1.831613,27,72,32,85,-0.000062,0.000013,-0.871529
2.801000,7.209611,-0.750817,-1.832400,27,71,32,84,-0.000131,0.000029,-0.232370
2.811000,7.209379,-0.749100,-1.834628,27,71,32,84,-0.000054,0.000018,1.173779
2.821000,7.209373,-0.749040,-1.836173,27,71,33,84,-0.000014,0.000067,-0.871529
2.832000,7.209253,-0.753508,-1.835441,27,72,32,85,-0.000018,-0.000000,0.534620
2.842000,7.209461,-0.753098,-1.834469,28,72,32,84,-0.000004,-0.000031,2.324264
2.852000,7.209239,-0.752816,-1.836532,27,71,32,84,-0.000010,0.000041,1.429442
2.862000,7.209334,-0.752620,-1.837120,26,72,31,84,0.000082,0.000020,-0.104538
2.872000,7.209157,-0.752037,-1.839411,27,71,32,84,0.000058,0.000027,-0.104538
2.882000,7.209378,-0.752166,-1.839568,26,71,32,84,0.000033,-0.000011,-0.488034
2.893000,7.209239,-0.753601,-1.838573,27,72,31,84,-0.000024,-0.000012,-0.615865
2.903000,7.209275,-0.756230,-1.837088,27,71,32,84,-0.000051,-0.000003,-1.127192
2.913000,7.209324,-0.755085,-1.838121,27,72,32,84,-0.000020,0.000018,-2.149846
2.923000,7.209386,-0.756513,-1.838224,27,71,32,84,0.000109,0.000045,-1.382856
2.933000,7.209317,-0.756727,-1.836364,26,71,32,84,0.000090,0.000017,1.045947
2.943000,7.209255,-0.758377,-1.836559,26,71,32,84,0.000081,-0.000010,-0.104538
2.953000,7.209124,-0.759451,-1.838844,28,71,32,84,0.000155,0.000006,-2.916836
2.964000,7.209252,-0.761465,-1.840119,27,71,32,84,0.000114,0.000033,-2.149846
2.974000,7.209359,-0.762312,-1.840456,27,71,32,84,-0.000034,0.000050,0.151125
2.984000,7.209386,-0.764146,-1.840442,27,71,32,84,-0.000069,0.000072,-0.871529
2.994000,7.209311,-0.763241,-1.840457,27,71,32,84,-0.000061,0.000040,1.301611
3.004000,7.209225,-0.764791,-1.840141,27,71,32,83,0.000035,0.000074,-1.510687
3.014000,7.209189,-0.767708,-1.840707,27,71,32,84,-0.000025,0.000032,-0.104538
