time,lift,roll,pitch,foot1,foot2,foot3,foot4
1.507000,7.789171,-1.318524,-0.565386,118,63,76,105
1.517000,7.788916,-1.318599,-0.564618,118,63,77,106
1.527000,7.789069,-1.317415,-0.562909,118,63,76,106
1.538000,7.789326,-1.317473,-0.562134,119,64,76,106
1.548000,7.789355,-1.317472,-0.561215,118,63,76,106
1.558000,7.789119,-1.315652,-0.561548,118,63,76,106
1.568000,7.789418,-1.316411,-0.561688,118,62,77,106
1.578000,7.789180,-1.316420,-0.560850,118,63,76,107
1.589000,7.789202,-1.316909,-0.559850,118,64,76,107
1.598000,7.789211,-1.316486,-0.559686,118,63,76,107
1.608000,7.789177,-1.314659,-0.558666,119,63,76,106
1.618000,7.788949,-1.312694,-0.560195,119,62,77,107
1.628000,7.789168,-1.313095,-0.560877,117,63,76,106
1.638000,7.789216,-1.313648,-0.560704,118,63,76,107
1.649000,7.789090,-1.313098,-0.560343,118,63,77,106
1.659000,7.789273,-1.313848,-0.559566,118,63,76,106
1.669000,7.789165,-1.314692,-0.561683,118,63,76,106
1.679000,7.789382,-1.315841,-0.561426,118,63,77,106
1.689000,7.789225,-1.314089,-0.560930,118,63,76,107
1.699000,7.789231,-1.315549,-0.560634,118,63,76,107
1.709000,7.789301,-1.314580,-0.561057,118,64,76,106
1.719000,7.789145,-1.312537,-0.560673,118,63,77,106
1.729000,7.788979,-1.312310,-0.560192,117,63,76,106
1.740000,7.789093,-1.311064,-0.560467,118,63,76,107
1.750000,7.789021,-1.310760,-0.562015,118,63,76,106
1.760000,7.789291,-1.313317,-0.561952,118,63,76,106
1.770000,7.789139,-1.312000,-0.562266,118,64,76,107
1.780000,7.789104,-1.312835,-0.562473,118,63,76,106
1.790000,7.789111,-1.311551,-0.562009,118,63,76,106
1.800000,7.789052,-1.311796,-0.562517,118,63,76,106
1.810000,7.789193,-1.309763,-0.562121,118,63,75,106
1.820000,7.789230,-1.308218,-0.563544,118,63,76,106
1.831000,7.789119,-1.307277,-0.565814,118,64,76,106
1.841000,7.788960,-1.307866,-0.565273,118,63,76,106
1.851000,7.789175,-1.308038,-0.566423,118,63,76,106
1.861000,7.789105,-1.308909,-0.567309,118,64,76,106
1.871000,7.789030,-1.310361,-0.568022,118,64,77,106
1.881000,7.789000,-1.310187,-0.565703,119,64,76,106
1.891000,7.789175,-1.309497,-0.566249,118,63,76,106
1.902000,7.788955,-1.312267,-0.566965,118,62,76,106
1.912000,7.789100,-1.311762,-0.564912,118,63,76,106
1.922000,7.789225,-1.311921,-0.564963,118,63,76,107
1.932000,7.789152,-1.313356,-0.565997,119,63,77,107
1.942000,7.789305,-1.314352,-0.564279,118,62,76,106
1.952000,7.789115,-1.313706,-0.564488,119,62,76,106
1.962000,7.788989,-1.314358,-0.566504,118,63,76,107
1.972000,7.789043,-1.316535,-0.564750,118,64,76,106
1.982000,7.789310,-1.315173,-0.563691,119,64,76,106
1.992000,7.789366,-1.315091,-0.563563,118,63,76,106
2.003000,7.789262,-1.316284,-0.563752,118,63,76,106
2.013000,7.789212,-1.316357,-0.564958,118,63,77,106
2.023000,7.789135,-1.317230,-0.562572,118,63,76,106
2.033000,7.789124,-1.318900,-0.563301,118,62,76,107
2.043000,7.789029,-1.319422,-0.563777,118,64,76,106
2.053000,7.789238,-1.318884,-0.564516,119,63,76,106
2.063000,7.789188,-1.319353,-0.564189,118,63,77,106
2.073000,7.789070,-1.319133,-0.563073,118,63,76,107
2.083000,7.789186,-1.320100,-0.563407,118,63,76,106
2.094000,7.789130,-1.319161,-0.563399,118,63,76,106
2.104000,7.788888,-1.319665,-0.564462,118,64,76,107
2.114000,7.789199,-1.319969,-0.562968,118,63,76,107
2.124000,7.789306,-1.322056,-0.563076,119,63,76,107
2.134000,7.789134,-1.322931,-0.563818,118,62,76,107
2.144000,7.789045,-1.321585,-0.563390,118,63,76,107
2.154000,7.789238,-1.320793,-0.561223,118,63,76,106
2.164000,7.789403,-1.319403,-0.561308,118,64,77,107
2.175000,7.789379,-1.320666,-0.561009,118,63,76,106
2.185000,7.789284,-1.320939,-0.560864,117,64,76,107
2.195000,7.789202,-1.322200,-0.560691,118,63,76,107
2.205000,7.789533,-1.325450,-0.561101,118,63,76,106
2.215000,7.789201,-1.323762,-0.559981,118,63,76,106
2.225000,7.789400,-1.324289,-0.560380,118,64,76,106
2.235000,7.789345,-1.325627,-0.559958,118,63,76,106
2.245000,7.789507,-1.328215,-0.558628,118,63,77,106
2.255000,7.789333,-1.326625,-0.557278,118,63,77,106
2.266000,7.789153,-1.326145,-0.556647,118,63,76,106
2.276000,7.789380,-1.327124,-0.556688,118,63,76,106
2.286000,7.789387,-1.326320,-0.556345,118,64,76,106
2.296000,7.789345,-1.326324,-0.556247,118,63,76,107
2.306000,7.789308,-1.326744,-0.556780,118,64,76,107
2.316000,7.789270,-1.328888,-0.554820,117,63,76,107
2.326000,7.789267,-1.327088,-0.555553,117,63,77,106
2.336000,7.789323,-1.328394,-0.555915,118,63,77,107
2.347000,7.789526,-1.329544,-0.555061,118,63,77,106
2.357000,7.789222,-1.328720,-0.556400,119,63,76,106
2.367000,7.789434,-1.331751,-0.555438,118,63,76,106
2.377000,7.789420,-1.333272,-0.554342,119,64,76,106
2.387000,7.789463,-1.330541,-0.556368,118,63,77,107
2.397000,7.789392,-1.331192,-0.556778,118,63,76,106
2.407000,7.789265,-1.331188,-0.555093,119,63,76,106
2.417000,7.789282,-1.330961,-0.555300,118,63,76,106
2.428000,7.789429,-1.331021,-0.555593,119,63,76,106
2.438000,7.789269,-1.332905,-0.556384,118,63,77,107
2.448000,7.789216,-1.332967,-0.556567,118,63,76,106
2.458000,7.789755,-1.331804,-0.554830,118,63,77,106
2.468000,7.789540,-1.330100,-0.554426,118,63,76,106
2.478000,7.789350,-1.331877,-0.554103,119,63,76,107
2.488000,7.789516,-1.331292,-0.554837,118,63,76,106
2.498000,7.789415,-1.330242,-0.554796,118,63,77,106
2.508000,7.789423,-1.329717,-0.555088,118,63,76,106
2.518000,7.789274,-1.332461,-0.554526,118,63,76,106
2.529000,7.789413,-1.330221,-0.553257,118,63,76,106
2.539000,7.789464,-1.328583,-0.552753,118,64,76,106
2.549000,7.789376,-1.331323,-0.551708,117,64,77,106
2.559000,7.789654,-1.331637,-0.550550,117,63,76,107
2.569000,7.789429,-1.331112,-0.551460,117,63,76,106
2.579000,7.789524,-1.331151,-0.550748,118,63,77,106
2.589000,7.789498,-1.331905,-0.550818,118,64,76,106
2.599000,7.789375,-1.331174,-0.551024,118,63,76,106
2.609000,7.789542,-1.332156,-0.549976,117,63,77,106
2.620000,7.789538,-1.333418,-0.551804,118,63,77,106
2.630000,7.789658,-1.332196,-0.551268,118,63,76,107
2.640000,7.789701,-1.333410,-0.551769,117,63,76,106
2.650000,7.789594,-1.332105,-0.551366,118,63,77,107
2.660000,7.789521,-1.334424,-0.549898,118,63,76,107
2.670000,7.789542,-1.334217,-0.549491,118,63,76,107
2.680000,7.789589,-1.333440,-0.547184,118,63,76,107
2.690000,7.789636,-1.334136,-0.547245,118,63,76,107
2.700000,7.789616,-1.333466,-0.548748,118,63,76,107
2.711000,7.789634,-1.334212,-0.545584,118,63,77,107
2.721000,7.789641,-1.331402,-0.545368,118,63,76,106
2.731000,7.789480,-1.330740,-0.546481,118,64,77,107
2.741000,7.789603,-1.330017,-0.546850,118,63,76,106
2.751000,7.789618,-1.329188,-0.547226,118,64,77,106
2.761000,7.789551,-1.330709,-0.548237,118,62,76,106
2.771000,7.789613,-1.331103,-0.547064,118,63,77,107
2.781000,7.789716,-1.329876,-0.547835,118,63,77,106
2.791000,7.789657,-1.329634,-0.546709,117,63,77,107
2.802000,7.789573,-1.329190,-0.549323,118,63,76,106
2.812000,7.789514,-1.331022,-0.548366,118,62,77,106
2.822000,7.789479,-1.330797,-0.548937,118,63,77,106
2.832000,7.789567,-1.329369,-0.548225,119,63,76,107
2.842000,7.789507,-1.329407,-0.547306,119,63,76,106
2.852000,7.789609,-1.329727,-0.547411,118,63,76,106
2.862000,7.789678,-1.329005,-0.547037,118,63,76,106
2.872000,7.789730,-1.329474,-0.545531,118,62,77,106
2.883000,7.789661,-1.328597,-0.547371,118,63,76,106
2.893000,7.789779,-1.327588,-0.546567,118,63,75,106
2.903000,7.789504,-1.325633,-0.546394,118,63,76,106
2.913000,7.789684,-1.323854,-0.544654,118,63,77,107
2.923000,7.789770,-1.325050,-0.543927,118,62,76,107
2.933000,7.789721,-1.323124,-0.545365,118,63,76,106
2.943000,7.789841,-1.324161,-0.544572,117,63,77,107
2.953000,7.789577,-1.326003,-0.544371,118,63,76,106
2.963000,7.789735,-1.322943,-0.543822,118,63,76,106
2.973000,7.789898,-1.322992,-0.542924,118,64,76,107
2.983000,7.789809,-1.324421,-0.541036,118,63,76,106
2.994000,7.789640,-1.320995,-0.540860,118,63,77,107
3.004000,7.789759,-1.322235,-0.541935,118,63,76,107
3.014000,7.789731,-1.324065,-0.541977,118,64,76,107
3.024000,7.789843,-1.325150,-0.541682,118,64,76,106
3.034000,7.789669,-1.324739,-0.542939,118,63,76,107
3.044000,7.789817,-1.324333,-0.542308,118,63,77,106
3.054000,7.789958,-1.327001,-0.540696,118,63,76,107
3.064000,7.789948,-1.327924,-0.541109,118,62,76,107
3.074000,7.790135,-1.325398,-0.540501,118,63,77,107
3.085000,7.789747,-1.325848,-0.540902,119,63,76,106
3.095000,7.789786,-1.323941,-0.540312,118,63,75,106
3.105000,7.790169,-1.324489,-0.540483,118,63,76,106
3.115000,7.789854,-1.324293,-0.539646,118,63,76,106
3.125000,7.790004,-1.323682,-0.538932,118,63,76,106
3.135000,7.789846,-1.322803,-0.540647,118,63,77,106
3.145000,7.789929,-1.321656,-0.538877,118,63,76,107
3.155000,7.789934,-1.319085,-0.538794,118,63,77,107
3.166000,7.789885,-1.320465,-0.538830,117,63,76,107
3.176000,7.790015,-1.318581,-0.537758,118,63,76,106
3.186000,7.789841,-1.317781,-0.538825,118,63,76,106
3.196000,7.789892,-1.318317,-0.536882,118,63,76,106
3.206000,7.789885,-1.317184,-0.537290,118,63,76,107
3.216000,7.789856,-1.318612,-0.536621,118,63,76,106
3.226000,7.789799,-1.315629,-0.537496,118,62,76,106
3.236000,7.789795,-1.317061,-0.537463,118,63,76,107
3.246000,7.789871,-1.315848,-0.537651,118,63,76,107
3.256000,7.789926,-1.314928,-0.537684,118,64,76,106
3.266000,7.789592,-1.315068,-0.538405,118,63,76,106
3.277000,7.789869,-1.315191,-0.538222,117,64,76,106
3.287000,7.789906,-1.317392,-0.538897,118,64,76,107
3.297000,7.790051,-1.316877,-0.537946,118,64,76,106
3.307000,7.789918,-1.318115,-0.538465,118,63,75,106
3.317000,7.789788,-1.318741,-0.538756,118,63,76,106
3.327000,7.790025,-1.319500,-0.538188,118,63,76,107
3.337000,7.789953,-1.318455,-0.538802,118,63,76,107
3.347000,7.789625,-1.318316,-0.538419,118,64,76,107
3.357000,7.789870,-1.318180,-0.536316,118,63,76,106
3.367000,7.790009,-1.318097,-0.535555,118,63,76,106
3.378000,7.790040,-1.317021,-0.535491,118,63,76,106
3.388000,7.789837,-1.317254,-0.534202,118,63,76,106
3.398000,7.790009,-1.312872,-0.534635,118,63,76,106
3.408000,7.789941,-1.312898,-0.535388,118,63,77,107
3.418000,7.790054,-1.314067,-0.536256,118,63,76,106
3.428000,7.790062,-1.313495,-0.535464,118,63,76,106
3.438000,7.789686,-1.314488,-0.536863,118,63,77,107
3.448000,7.789743,-1.314055,-0.536815,118,63,77,107
3.458000,7.790062,-1.315875,-0.537817,118,63,76,107
3.469000,7.790032,-1.316055,-0.538149,118,63,77,106
3.479000,7.789944,-1.316629,-0.537233,119,63,76,107
3.489000,7.789888,-1.314826,-0.538227,119,63,76,106
3.499000,7.789660,-1.317382,-0.537206,118,64,76,106
3.509000,7.789882,-1.316748,-0.535162,118,64,76,106
3.519000,7.790089,-1.315486,-0.534206,118,63,76,106
3.529000,7.790057,-1.313308,-0.534660,118,63,76,106
3.539000,7.790009,-1.314954,-0.533888,118,63,76,106
3.549000,7.789953,-1.316461,-0.535480,118,63,76,106
3.559000,7.789912,-1.316258,-0.534371,118,63,77,106
3.569000,7.790023,-1.317361,-0.535936,118,63,77,106
3.580000,7.790086,-1.316129,-0.535825,118,64,76,106
3.590000,7.790021,-1.317417,-0.534156,118,63,76,106
3.600000,7.789881,-1.315834,-0.534570,119,63,76,106
3.610000,7.789983,-1.318301,-0.534785,118,63,76,106
3.620000,7.789804,-1.317445,-0.534347,118,63,77,106
3.630000,7.789852,-1.316389,-0.535646,118,63,76,106
3.640000,7.789863,-1.318537,-0.536199,118,63,76,106
3.650000,7.790042,-1.317437,-0.536982,119,63,76,106
3.661000,7.789944,-1.314354,-0.535420,118,63,76,106
3.671000,7.789996,-1.315655,-0.533908,118,63,76,107
3.681000,7.789996,-1.314565,-0.533326,118,63,76,106
3.691000,7.790028,-1.313650,-0.532903,118,63,76,106
3.701000,7.790169,-1.314216,-0.531030,118,64,76,107
3.711000,7.789886,-1.313665,-0.532237,118,63,76,107
3.721000,7.789988,-1.314837,-0.532632,118,63,76,107
3.731000,7.790060,-1.313275,-0.532048,118,63,76,106
3.741000,7.790001,-1.314278,-0.532437,118,63,77,107
3.752000,7.790425,-1.312476,-0.530059,118,63,76,106
3.762000,7.790314,-1.313255,-0.531478,118,63,77,106
3.772000,7.790030,-1.313675,-0.528981,118,63,76,107
3.782000,7.790168,-1.314146,-0.531298,118,63,76,107
3.792000,7.790117,-1.314875,-0.530685,118,63,76,106
3.802000,7.790063,-1.315823,-0.530705,118,63,77,107
3.812000,7.790264,-1.317728,-0.529587,118,63,76,106
3.822000,7.790080,-1.317660,-0.528978,119,63,76,106
3.832000,7.790302,-1.317731,-0.528444,118,63,76,106
3.842000,7.790193,-1.316358,-0.528829,118,63,77,106
3.852000,7.790143,-1.319497,-0.529190,118,63,77,107
3.863000,7.790011,-1.319738,-0.528462,118,64,76,107
3.873000,7.790020,-1.321819,-0.527926,118,64,76,107
3.883000,7.790274,-1.320863,-0.526399,118,63,76,106
3.893000,7.790294,-1.319108,-0.527757,118,64,77,106
3.903000,7.790192,-1.321954,-0.524163,117,63,76,107
3.913000,7.790220,-1.320982,-0.525908,118,63,76,107
3.923000,7.790401,-1.322266,-0.524200,118,63,76,107
3.933000,7.790300,-1.321644,-0.525011,119,63,77,106
3.943000,7.790282,-1.321141,-0.525026,118,63,77,106
3.953000,7.790270,-1.321724,-0.525159,118,62,77,106
3.964000,7.790208,-1.322168,-0.524461,118,63,76,106
3.974000,7.790491,-1.322823,-0.522747,119,63,76,106
3.984000,7.790515,-1.319847,-0.523433,117,63,77,106
3.994000,7.790288,-1.321249,-0.522366,118,63,76,107
4.004000,7.790530,-1.318255,-0.523916,118,63,76,107
4.014000,7.790171,-1.318761,-0.523847,118,63,76,106
4.024000,7.790502,-1.318299,-0.525578,118,63,76,107
4.034000,7.790396,-1.318503,-0.523082,117,63,76,106
4.045000,7.790379,-1.314624,-0.522641,118,63,76,106
4.055000,7.790163,-1.314284,-0.523407,118,63,76,106
4.065000,7.790448,-1.311098,-0.523172,117,64,76,106
4.075000,7.790290,-1.314746,-0.523272,118,63,76,106
4.085000,7.790133,-1.315730,-0.522286,118,64,77,106
4.095000,7.790200,-1.316222,-0.524036,117,63,77,106
4.105000,7.790274,-1.316368,-0.523743,118,63,76,107
4.115000,7.790367,-1.315430,-0.523015,119,63,77,107
4.126000,7.790478,-1.315240,-0.521965,118,63,76,106
4.136000,7.790536,-1.315418,-0.520951,118,63,76,107
4.146000,7.790138,-1.313723,-0.524098,118,63,77,106
4.156000,7.790360,-1.313176,-0.521055,117,63,76,107
4.166000,7.790253,-1.314698,-0.520504,118,63,77,106
4.176000,7.790132,-1.312886,-0.522095,118,63,76,106
4.186000,7.790390,-1.311096,-0.521200,118,63,76,106
4.196000,7.790422,-1.313152,-0.519316,118,63,76,106
4.207000,7.790624,-1.310954,-0.520328,117,62,76,106
4.217000,7.790425,-1.311003,-0.521519,118,63,76,106
4.227000,7.790205,-1.308523,-0.521713,118,64,76,106
4.237000,7.790011,-1.311907,-0.521734,118,64,76,106
4.247000,7.790268,-1.307689,-0.522755,118,63,76,107
4.257000,7.790218,-1.308794,-0.524509,118,63,76,106
4.267000,7.790285,-1.311353,-0.526088,118,63,76,106
4.277000,7.790159,-1.310490,-0.527165,118,63,76,106
4.287000,7.790176,-1.310515,-0.526561,118,63,76,106
4.298000,7.790014,-1.309347,-0.527277,118,63,76,107
4.308000,7.790133,-1.309637,-0.527258,118,64,77,106
4.318000,7.790306,-1.308903,-0.527163,119,63,77,107
4.328000,7.790227,-1.311366,-0.526059,119,63,76,107
4.338000,7.790107,-1.312514,-0.526748,119,63,76,106
4.348000,7.790144,-1.311447,-0.526512,118,63,76,106
4.358000,7.790085,-1.311928,-0.525541,118,63,76,107
4.369000,7.790158,-1.313533,-0.524794,118,63,76,106
4.378000,7.790372,-1.313149,-0.524701,118,63,76,107
4.389000,7.790138,-1.313963,-0.524812,118,63,77,106
4.399000,7.790237,-1.313611,-0.523605,118,63,76,106
4.409000,7.790209,-1.316713,-0.522592,118,63,76,106
4.419000,7.790176,-1.316143,-0.523182,118,64,76,107
4.429000,7.790185,-1.316066,-0.523670,117,63,76,106
4.439000,7.790209,-1.318284,-0.523522,118,63,76,106
4.449000,7.790394,-1.316333,-0.524349,118,63,77,106
4.459000,7.790245,-1.316479,-0.523919,118,63,76,106
4.470000,7.790336,-1.317056,-0.523781,118,63,76,107
4.480000,7.790309,-1.318937,-0.523986,118,63,76,106
4.490000,7.790074,-1.316244,-0.522442,118,63,76,107
4.500000,7.790270,-1.317677,-0.522096,118,63,76,107
4.510000,7.790287,-1.313327,-0.524773,117,63,76,106
4.520000,7.790251,-1.312768,-0.524746,118,63,76,106
4.530000,7.790189,-1.311958,-0.524461,118,63,76,106
4.540000,7.790245,-1.311003,-0.523226,118,63,76,107
4.551000,7.790245,-1.312426,-0.523598,118,63,76,107
4.561000,7.790235,-1.312041,-0.524084,118,63,77,106
4.571000,7.790319,-1.309871,-0.525077,118,63,76,107
4.581000,7.790180,-1.309114,-0.523110,117,63,76,106
4.591000,7.790408,-1.311082,-0.521029,118,63,77,107
4.601000,7.790292,-1.309746,-0.520903,118,63,76,106
4.611000,7.790366,-1.310195,-0.521207,118,63,76,106
4.621000,7.790341,-1.310803,-0.520962,118,63,76,106
4.631000,7.790181,-1.310424,-0.523522,118,63,76,106
4.642000,7.790336,-1.310885,-0.522884,117,63,76,106
4.652000,7.790131,-1.311010,-0.523695,118,63,76,106
4.662000,7.790264,-1.309963,-0.524161,118,63,76,106
4.672000,7.790204,-1.309934,-0.524843,118,63,77,107
4.682000,7.790311,-1.310690,-0.524874,118,63,76,107
