Time,Lift (cm),Roll (deg),Pitch (deg),Front right,Front left,Rear rigtht,Rear left,Forward velocity (m/s),Side velocity(m/s),Rotate velocity(deg/s)
0.356000,7.209896,-0.715138,-1.848813,26,71,31,85,0.000035,0.000036,3.123354
0.367000,7.209915,-0.714065,-1.848442,25,71,31,84,0.000028,-0.000016,-0.200271
0.377000,7.209957,-0.715740,-1.847822,25,71,32,84,0.000064,0.000032,2.356364
0.387000,7.210011,-0.713718,-1.846151,26,71,31,84,0.000022,0.000008,-0.839429
0.397000,7.209857,-0.712623,-1.845673,26,71,31,85,0.000024,0.000016,0.950215
0.407000,7.209900,-0.713011,-1.844630,26,71,32,85,0.000074,-0.000009,1.461542
0.417000,7.209839,-0.712271,-1.846310,25,70,31,85,0.000070,-0.000024,-2.373410
0.427000,7.210073,-0.710994,-1.847275,25,70,32,84,0.000091,-0.000018,-0.711598
0.437000,7.209946,-0.711276,-1.845984,26,70,31,84,0.000029,-0.000034,1.461542
0.448000,7.209929,-0.710794,-1.846893,26,71,31,85,-0.000028,-0.000038,0.950215
0.458000,7.210125,-0.711834,-1.846586,26,71,31,85,0.000039,-0.000019,-1.478588
0.468000,7.209954,-0.710864,-1.845959,26,71,31,85,0.000038,-0.000014,2.484196
0.478000,7.209952,-0.713227,-1.846204,26,70,31,85,-0.000031,-0.000012,-0.455934
0.488000,7.209991,-0.714694,-1.843796,25,70,31,84,-0.000010,-0.000003,1.461542
0.498000,7.209841,-0.712279,-1.846707,25,70,31,84,-0.000029,0.000030,-1.734251
0.509000,7.210145,-0.712902,-1.845129,25,71,31,84,0.000073,0.000049,1.717205
0.519000,7.209978,-0.713078,-1.845678,25,70,31,85,-0.000033,0.000002,0.311056
0.529000,7.210177,-0.711545,-1.845111,26,70,31,84,0.000003,0.000012,0.694552
0.539000,7.209851,-0.712254,-1.845256,25,71,31,84,0.000034,0.000023,0.311056
0.549000,7.210039,-0.713007,-1.845254,25,70,31,84,0.000047,0.000005,1.078047
0.559000,7.209902,-0.714545,-1.845507,26,71,30,85,0.000033,-0.000003,1.078047
0.569000,7.209971,-0.715249,-1.846280,25,71,31,84,0.000009,0.000023,-0.072439
0.581000,7.210021,-0.714938,-1.847449,26,70,31,84,-0.000048,0.000037,0.566720
0.590000,7.209852,-0.712002,-1.846284,25,71,31,84,-0.000028,0.000029,1.845037
0.600000,7.209985,-0.713372,-1.847048,25,71,31,85,-0.000078,0.000009,0.183225
0.610000,7.209958,-0.707392,-1.848081,25,70,31,85,-0.000042,-0.000045,-0.072439
0.620000,7.209826,-0.708923,-1.847861,25,70,32,84,-0.000085,-0.000017,-0.072439
0.630000,7.210095,-0.711032,-1.846393,26,71,31,84,-0.000076,-0.000048,0.566720
0.640000,7.210007,-0.711287,-1.844988,26,71,31,84,-0.000015,-0.000027,0.694552
0.650000,7.209957,-0.711044,-1.846395,26,71,31,84,0.000066,-0.000016,-0.839429
0.661000,7.209961,-0.709271,-1.845523,26,70,31,85,0.000140,0.000017,2.100701
0.671000,7.209793,-0.709661,-1.845971,26,70,32,85,0.000052,0.000003,0.950215
0.681000,7.210211,-0.710223,-1.845987,26,71,31,85,0.000010,-0.000026,-0.711598
0.694000,7.210060,-0.708662,-1.845653,25,70,31,85,0.000015,-0.000010,-0.711598
0.701000,7.210124,-0.709035,-1.844667,26,71,31,85,-0.000001,-0.000028,-0.200271
0.711000,7.210060,-0.710123,-1.845539,25,71,32,84,-0.000041,-0.000006,-1.095093
0.722000,7.210019,-0.710048,-1.845281,25,71,31,84,-0.000009,-0.000016,0.438888
0.732000,7.210026,-0.709637,-1.845024,25,71,31,84,0.000032,0.000027,0.183225
0.742000,7.209830,-0.708983,-1.846380,26,71,31,84,0.000024,0.000054,0.694552
0.752000,7.210124,-0.711011,-1.845169,26,70,31,84,0.000031,-0.000004,-0.967261
0.762000,7.209963,-0.708477,-1.846768,25,71,31,85,-0.000042,-0.000021,-0.328102
0.772000,7.209842,-0.709371,-1.845800,26,70,32,84,-0.000022,0.000016,-0.072439
0.783000,7.209931,-0.709931,-1.846117,26,71,31,84,-0.000033,-0.000012,-1.095093
0.792000,7.209942,-0.709112,-1.845857,26,71,31,85,-0.000027,-0.000006,0.055393
0.803000,7.210101,-0.705074,-1.845097,25,71,32,85,-0.000035,-0.000014,0.438888
0.813000,7.209954,-0.705939,-1.846415,25,71,31,85,0.000016,-0.000026,-0.839429
0.823000,7.209834,-0.704075,-1.846570,25,71,31,85,0.000049,-0.000044,-0.583766
0.833000,7.209950,-0.705528,-1.845613,25,70,31,85,0.000001,-0.000040,-3.396064
0.843000,7.209855,-0.704878,-1.846768,25,70,31,85,-0.000016,-0.000059,0.183225
0.853000,7.210027,-0.706754,-1.845680,25,71,31,85,-0.000033,-0.000025,-0.711598
0.863000,7.210011,-0.706200,-1.843916,26,70,31,84,-0.000002,0.000027,-1.350756
0.874000,7.210076,-0.706747,-1.844636,25,70,32,85,0.000001,0.000008,-1.989915
0.884000,7.210174,-0.707061,-1.843873,24,70,31,85,0.000061,0.000006,-3.012568
0.894000,7.210039,-0.705625,-1.843222,26,71,31,84,0.000022,0.000008,1.205878
0.904000,7.210213,-0.705639,-1.843324,26,71,31,85,0.000059,0.000024,-2.884737
0.914000,7.210171,-0.704300,-1.843287,25,70,31,84,0.000072,0.000012,-0.200271
0.924000,7.210150,-0.703792,-1.842072,26,71,31,85,0.000007,-0.000003,1.845037
0.934000,7.210098,-0.704873,-1.842507,26,71,32,85,0.000019,-0.000023,0.950215
0.944000,7.210219,-0.704073,-1.841450,26,70,31,85,0.000057,-0.000026,1.205878
0.955000,7.210219,-0.707564,-1.840274,25,71,31,85,0.000028,-0.000003,1.078047
0.965000,7.210274,-0.708263,-1.839797,25,70,31,85,0.000041,0.000007,0.694552
0.975000,7.210238,-0.708136,-1.838900,25,70,31,84,0.000127,0.000053,-0.072439
0.985000,7.210213,-0.708125,-1.840217,26,71,31,84,0.000076,0.000039,-0.711598
0.995000,7.210258,-0.710541,-1.839115,26,71,31,84,0.000051,0.000028,-0.328102
1.005000,7.210079,-0.710746,-1.839843,25,70,31,85,-0.000021,0.000043,1.078047
1.015000,7.209945,-0.709652,-1.840019,26,70,31,85,-0.000005,0.000019,1.333710
1.026000,7.210079,-0.709819,-1.839589,26,70,31,84,-0.000051,0.000005,0.055393
1.036000,7.210146,-0.708509,-1.838040,26,71,31,84,-0.000041,-0.000003,-1.478588
1.046000,7.210118,-0.709057,-1.838459,26,70,31,85,-0.000029,-0.000019,0.438888
1.056000,7.210110,-0.709338,-1.838606,25,70,31,85,0.000096,-0.000021,0.055393
1.066000,7.210244,-0.708932,-1.840040,25,70,31,85,0.000051,-0.000003,0.183225
1.076000,7.209977,-0.710117,-1.838304,25,71,31,85,0.000037,-0.000000,2.484196
1.086000,7.210213,-0.709994,-1.838220,26,70,31,85,-0.000061,0.000006,-0.583766
1.096000,7.210191,-0.709522,-1.838826,25,71,30,85,-0.000045,0.000033,-0.967261
1.107000,7.210127,-0.707827,-1.839223,25,71,31,85,0.000021,-0.000006,-3.396064
1.117000,7.210064,-0.707793,-1.837137,25,71,31,85,-0.000035,-0.000028,0.311056
1.127000,7.210332,-0.707811,-1.836640,25,70,31,85,-0.000015,-0.000049,-1.478588
1.137000,7.210051,-0.706802,-1.836257,25,71,31,85,0.000075,-0.000035,0.055393
1.147000,7.210208,-0.707297,-1.836427,25,71,30,84,0.000098,0.000006,-0.583766
1.157000,7.210020,-0.704417,-1.836154,25,70,31,85,0.000086,-0.000006,0.566720
1.168000,7.210265,-0.705485,-1.837852,26,70,31,85,0.000022,-0.000029,0.950215
1.178000,7.210325,-0.708350,-1.836634,25,71,32,85,0.000038,-0.000036,-1.606420
1.188000,7.210361,-0.708369,-1.836661,26,71,31,85,-0.000007,-0.000043,-0.967261
1.198000,7.210368,-0.708061,-1.835575,25,70,31,85,0.000015,0.000026,-0.711598
1.208000,7.210147,-0.710952,-1.837003,26,70,31,84,-0.000001,0.000048,0.311056
1.218000,7.210206,-0.711648,-1.836644,25,70,31,85,0.000016,0.000033,-0.072439
1.228000,7.210171,-0.712045,-1.835786,26,71,31,85,-0.000013,0.000045,0.183225
1.238000,7.210034,-0.712367,-1.837011,26,70,31,84,-0.000004,0.000060,-0.711598
1.249000,7.210039,-0.713124,-1.837191,25,71,31,85,0.000047,0.000047,1.333710
1.259000,7.210162,-0.712643,-1.835450,26,70,31,84,-0.000010,0.000048,1.972869
1.269000,7.210433,-0.710777,-1.834644,25,71,31,84,0.000004,0.000070,-1.350756
1.279000,7.210146,-0.710784,-1.834494,25,71,31,85,0.000053,0.000039,0.822383
1.289000,7.210292,-0.710789,-1.833783,25,71,30,85,0.000058,-0.000036,-1.350756
1.299000,7.210277,-0.711949,-1.834483,25,72,31,85,0.000097,-0.000030,-0.583766
1.309000,7.210165,-0.710350,-1.834612,25,70,31,85,0.000052,-0.000031,0.566720
1.319000,7.210222,-0.713308,-1.834608,26,70,31,84,-0.000012,0.000001,0.694552
1.330000,7.210323,-0.712740,-1.834825,26,70,31,85,-0.000009,0.000002,1.461542
1.340000,7.210128,-0.715302,-1.834292,25,70,31,85,-0.000005,0.000041,0.566720
1.350000,7.210269,-0.716312,-1.835299,26,70,31,85,0.000036,0.000036,1.589374
1.360000,7.210486,-0.714796,-1.836389,25,71,31,84,-0.000013,0.000045,-2.245578
1.370000,7.210303,-0.711804,-1.834176,26,70,31,84,0.000003,0.000049,-0.839429
1.380000,7.210238,-0.713835,-1.833196,26,71,31,85,-0.000069,0.000025,-0.200271
1.391000,7.210378,-0.714843,-1.834143,25,71,31,85,-0.000028,-0.000016,1.717205
1.401000,7.210335,-0.715986,-1.833637,26,70,32,84,0.000043,-0.000011,-1.478588
1.411000,7.210350,-0.716550,-1.834641,25,70,32,85,0.000010,0.000004,1.078047
1.421000,7.210241,-0.716003,-1.835459,25,70,31,84,-0.000022,0.000030,-0.839429
1.431000,7.210505,-0.714460,-1.834992,25,71,31,84,-0.000081,0.000053,-0.328102
1.441000,7.210349,-0.713744,-1.835099,25,71,31,85,-0.000075,0.000012,0.566720
1.451000,7.210131,-0.711939,-1.834969,25,71,31,85,-0.000006,0.000003,0.438888
1.462000,7.210117,-0.710708,-1.834172,25,71,31,84,-0.000033,-0.000013,1.461542
1.472000,7.210405,-0.710482,-1.833778,25,70,31,85,-0.000072,-0.000050,0.566720
1.482000,7.210445,-0.711476,-1.833343,26,71,31,85,0.000023,-0.000044,1.461542
1.492000,7.210308,-0.713269,-1.833202,25,70,31,85,0.000085,-0.000031,-0.583766
1.502000,7.210243,-0.711796,-1.832942,25,71,31,85,0.000099,0.000000,-0.583766
1.512000,7.210141,-0.710020,-1.832644,25,71,32,85,0.000067,0.000026,0.566720
1.522000,7.210574,-0.708031,-1.831207,26,70,31,85,0.000013,-0.000005,1.205878
1.533000,7.210541,-0.710412,-1.831910,26,71,31,85,0.000016,-0.000012,-0.200271
1.543000,7.210308,-0.709217,-1.832941,26,70,31,85,0.000084,-0.000061,-0.200271
1.553000,7.210371,-0.709199,-1.833927,25,70,32,84,0.000071,-0.000032,0.566720
1.563000,7.210305,-0.708346,-1.832752,25,71,32,84,0.000033,-0.000008,-0.583766
1.573000,7.210314,-0.707012,-1.833725,25,70,31,84,-0.000060,0.000007,2.100701
1.583000,7.210265,-0.708852,-1.834267,25,70,31,84,-0.000032,0.000014,1.333710
1.593000,7.210504,-0.707716,-1.834240,26,70,31,84,-0.000016,-0.000011,-0.455934
1.604000,7.210303,-0.707400,-1.833532,25,71,31,85,0.000015,-0.000012,-1.222924
1.614000,7.210313,-0.707894,-1.832985,26,71,31,85,0.000013,-0.000022,0.822383
1.624000,7.210274,-0.707945,-1.833568,25,70,31,84,-0.000001,-0.000009,0.055393
1.634000,7.210173,-0.708788,-1.834825,25,71,31,85,0.000049,-0.000016,-1.606420
1.644000,7.210238,-0.707807,-1.835060,25,71,31,85,-0.000017,-0.000034,-1.350756
1.654000,7.210329,-0.708463,-1.834891,26,70,31,84,-0.000077,-0.000020,-0.583766
1.664000,7.210276,-0.707767,-1.834611,25,71,31,84,-0.000028,0.000004,-0.072439
1.674000,7.210316,-0.707585,-1.833079,26,70,31,84,-0.000026,0.000023,-0.072439
1.685000,7.210077,-0.708798,-1.833347,25,70,31,84,-0.000009,0.000025,1.972869
1.695000,7.210249,-0.709861,-1.833649,25,70,31,85,0.000057,0.000001,-0.583766
1.705000,7.210171,-0.707308,-1.833605,26,70,31,84,0.000058,0.000028,-0.455934
1.715000,7.210345,-0.705605,-1.832495,25,70,31,85,-0.000011,0.000010,-1.350756
1.725000,7.210264,-0.706172,-1.832875,26,70,31,85,0.000065,-0.000032,1.972869
1.735000,7.210444,-0.706123,-1.832905,26,71,31,85,0.000074,-0.000038,-0.711598
1.745000,7.210275,-0.705612,-1.833962,26,70,30,85,0.000044,-0.000006,3.634681
1.756000,7.210237,-0.709431,-1.833660,25,70,31,85,-0.000019,0.000021,1.717205
1.766000,7.210276,-0.708780,-1.834897,26,71,31,85,-0.000042,-0.000019,0.694552
1.776000,7.210161,-0.707299,-1.836675,25,71,31,85,0.000013,0.000009,-0.583766
1.786000,7.210024,-0.708330,-1.836092,25,71,31,85,-0.000047,0.000033,-0.711598
1.796000,7.210311,-0.706039,-1.835213,25,70,31,85,-0.000143,0.000001,-1.095093
1.806000,7.210305,-0.707041,-1.835413,25,70,31,85,-0.000120,0.000017,-1.989915
1.817000,7.210211,-0.708272,-1.837513,25,70,31,84,-0.000041,-0.000024,-0.200271
1.827000,7.210015,-0.707909,-1.838550,25,70,31,84,-0.000029,-0.000046,-0.839429
1.837000,7.210032,-0.707563,-1.838286,26,70,31,85,-0.000060,0.000000,1.078047
1.847000,7.210174,-0.708042,-1.837937,26,71,31,85,-0.000068,0.000022,-0.072439
1.857000,7.210028,-0.707959,-1.838517,25,70,31,84,-0.000063,0.000028,1.717205
1.867000,7.210206,-0.706583,-1.838654,25,70,31,85,-0.000048,0.000038,0.694552
1.877000,7.210086,-0.706508,-1.838859,25,70,31,85,-0.000104,0.000001,-0.455934
1.887000,7.210046,-0.705883,-1.838184,26,71,31,84,-0.000011,-0.000023,-0.072439
1.898000,7.210235,-0.704391,-1.837753,25,71,31,85,-0.000065,-0.000011,-1.478588
1.908000,7.210229,-0.704544,-1.836815,26,70,31,85,0.000026,-0.000038,-0.455934
1.917000,7.210174,-0.704412,-1.838066,26,71,32,84,0.000088,-0.000046,-0.839429
1.927000,7.210055,-0.703306,-1.837238,26,70,31,84,0.000070,-0.000036,0.438888
1.938000,7.210037,-0.705114,-1.838698,26,70,32,85,0.000006,-0.000029,-1.222924
1.948000,7.210150,-0.705069,-1.837519,26,70,31,85,0.000025,-0.000002,0.950215
1.958000,7.210128,-0.705283,-1.836968,26,70,30,84,-0.000045,0.000013,0.822383
1.968000,7.210281,-0.706156,-1.837028,25,70,31,84,-0.000018,0.000005,-1.095093
1.978000,7.210258,-0.705923,-1.838363,25,71,31,84,0.000030,-0.000001,-0.072439
1.988000,7.210048,-0.708689,-1.838639,25,70,31,84,0.000025,0.000024,0.183225
1.999000,7.210031,-0.711059,-1.838210,26,71,32,85,-0.000047,0.000042,-0.455934
2.008000,7.210236,-0.709800,-1.838075,26,70,32,84,-0.000083,0.000037,0.183225
2.019000,7.210173,-0.709978,-1.838399,26,71,31,84,-0.000001,0.000078,-0.583766
2.029000,7.210223,-0.709802,-1.839498,26,70,31,84,0.000020,0.000055,-1.734251
2.039000,7.209967,-0.707645,-1.838199,26,70,31,84,0.000004,0.000037,0.566720
2.049000,7.209850,-0.706880,-1.839675,25,71,31,84,0.000000,0.000018,0.055393
2.059000,7.210113,-0.706346,-1.840709,26,70,31,84,-0.000018,-0.000014,0.950215
2.069000,7.210091,-0.708282,-1.842344,26,71,30,85,-0.000035,-0.000058,0.183225
2.080000,7.210201,-0.710241,-1.841159,25,70,31,85,-0.000085,-0.000049,0.311056
2.090000,7.210136,-0.708477,-1.842028,25,70,31,84,-0.000064,0.000028,-2.245578
2.100000,7.210147,-0.707932,-1.842101,26,71,31,85,-0.000009,0.000057,-2.884737
2.110000,7.209931,-0.708161,-1.842200,26,71,32,84,-0.000073,-0.000015,-2.117746
2.120000,7.210027,-0.710389,-1.843677,26,70,32,84,-0.000029,0.000002,0.950215
2.130000,7.209957,-0.709988,-1.843608,25,70,31,84,-0.000098,0.000002,-0.072439
2.145000,7.210037,-0.710724,-1.842140,26,70,31,84,-0.000080,0.000019,1.333710
2.152000,7.210070,-0.710909,-1.843794,26,71,31,84,-0.000031,0.000044,-0.711598
2.161000,7.209875,-0.713933,-1.843900,26,71,31,84,0.000078,0.000014,1.589374
2.171000,7.209903,-0.711506,-1.843940,26,70,31,85,-0.000043,0.000043,-0.583766
2.181000,7.210210,-0.710868,-1.844299,25,70,31,84,-0.000056,0.000048,0.950215
2.191000,7.209855,-0.710841,-1.845810,25,70,31,84,-0.000055,0.000022,0.438888
2.201000,7.209828,-0.712959,-1.846213,25,70,31,85,-0.000055,-0.000015,0.566720
2.211000,7.209788,-0.712368,-1.845254,25,70,32,84,-0.000016,0.000006,-1.478588
2.222000,7.209927,-0.712249,-1.844200,25,70,32,85,-0.000069,0.000008,2.739859
2.232000,7.209958,-0.714078,-1.844637,25,70,31,85,-0.000056,0.000029,0.694552
2.242000,7.210141,-0.713221,-1.842733,26,70,31,84,0.000030,0.000051,0.438888
2.252000,7.210091,-0.712350,-1.844484,26,71,31,85,0.000003,0.000053,0.311056
2.262000,7.209966,-0.711860,-1.845153,26,70,30,85,0.000080,0.000006,0.950215
2.272000,7.210044,-0.712646,-1.843416,25,70,30,84,0.000008,-0.000034,-1.095093
2.282000,7.210244,-0.710989,-1.845192,25,71,31,84,-0.000076,-0.000024,-1.862083
2.292000,7.209946,-0.712254,-1.844966,26,71,31,85,-0.000016,0.000011,1.078047
2.303000,7.210053,-0.713836,-1.843870,25,71,31,84,0.000025,0.000013,-1.350756
2.313000,7.210038,-0.714025,-1.845243,25,70,31,85,-0.000028,0.000019,-0.839429
2.323000,7.209970,-0.713810,-1.842834,25,70,31,85,0.000027,0.000034,-1.095093
2.333000,7.210091,-0.712010,-1.846044,25,70,31,85,-0.000019,0.000041,-0.328102
2.343000,7.209994,-0.712284,-1.846066,26,71,31,85,0.000090,0.000001,1.078047
2.353000,7.209992,-0.712375,-1.845433,25,70,31,84,-0.000045,-0.000022,0.055393
2.364000,7.210106,-0.712825,-1.845838,25,71,31,84,-0.000076,-0.000031,-1.862083
2.374000,7.209870,-0.714286,-1.844496,25,70,31,84,-0.000022,-0.000009,1.205878
2.384000,7.210080,-0.713507,-1.843896,25,71,31,85,0.000023,0.000014,-1.222924
2.394000,7.209979,-0.712649,-1.846541,26,71,31,85,0.000103,0.000015,-2.117746
2.404000,7.210038,-0.714368,-1.846808,26,71,31,84,0.000073,0.000017,-1.222924
2.414000,7.209817,-0.716434,-1.846862,26,70,31,85,-0.000041,-0.000001,1.589374
2.425000,7.209932,-0.717292,-1.846165,25,71,31,85,-0.000094,0.000004,1.845037
2.435000,7.209939,-0.718332,-1.845969,25,70,31,85,-0.000058,0.000064,-2.117746
2.445000,7.210031,-0.717406,-1.847477,25,71,31,85,0.000035,0.000098,-0.967261
2.455000,7.209926,-0.717169,-1.846420,26,70,31,84,0.000012,0.000047,1.972869
2.465000,7.209835,-0.716534,-1.847175,25,70,31,84,-0.000037,0.000003,0.183225
2.475000,7.209906,-0.716949,-1.846899,26,71,31,85,-0.000056,0.000001,-1.350756
2.485000,7.209946,-0.719360,-1.845008,26,70,31,85,-0.000027,-0.000003,0.311056
2.495000,7.209901,-0.723602,-1.845108,25,70,31,84,0.000050,0.000011,1.078047
2.506000,7.210128,-0.723061,-1.844881,26,70,31,84,0.000091,0.000035,1.461542
2.516000,7.209930,-0.720638,-1.844724,26,71,31,85,0.000052,0.000062,-1.989915
2.526000,7.210067,-0.719424,-1.845928,26,70,31,85,0.000043,0.000062,-0.839429
2.536000,7.210091,-0.719889,-1.845515,26,71,32,85,-0.000026,0.000019,0.822383
2.546000,7.209856,-0.719695,-1.845443,25,70,31,85,-0.000063,-0.000031,-0.072439
2.556000,7.210077,-0.718168,-1.846140,25,71,31,84,0.000018,-0.000028,0.183225
2.566000,7.209987,-0.719411,-1.846129,26,70,31,85,-0.000009,-0.000023,1.333710
2.576000,7.210049,-0.718755,-1.845115,26,70,31,85,0.000004,-0.000013,-1.095093
2.586000,7.209931,-0.718743,-1.845384,26,70,31,84,-0.000013,-0.000040,-0.328102
2.597000,7.209946,-0.719271,-1.846535,25,71,31,85,0.000016,0.000016,-1.095093
2.607000,7.209746,-0.720070,-1.848034,25,70,31,84,0.000007,0.000017,0.950215
2.617000,7.209889,-0.718513,-1.849413,26,70,31,85,-0.000047,0.000017,1.461542
2.627000,7.209770,-0.720045,-1.849656,25,70,31,85,-0.000029,0.000019,-0.967261
2.637000,7.209937,-0.720147,-1.850448,25,70,31,85,-0.000083,-0.000003,-3.523895
2.647000,7.209894,-0.719187,-1.850067,25,70,31,84,-0.000077,-0.000004,-0.200271
2.657000,7.209893,-0.716143,-1.850121,26,71,31,85,-0.000093,0.000003,-0.200271
2.668000,7.209924,-0.717016,-1.849541,25,71,31,85,-0.000046,0.000006,0.183225
2.678000,7.209906,-0.717191,-1.848903,26,70,32,84,-0.000063,-0.000033,-1.350756
2.688000,7.209917,-0.718375,-1.847223,26,71,31,84,-0.000091,-0.000048,0.055393
2.698000,7.209857,-0.717124,-1.849291,25,71,31,85,-0.000010,-0.000008,-0.711598
2.708000,7.209880,-0.715208,-1.847280,26,70,31,85,-0.000025,0.000014,0.311056
2.718000,7.210027,-0.716436,-1.847165,26,70,31,85,-0.000051,-0.000004,1.205878
2.729000,7.209892,-0.718167,-1.847111,25,70,31,85,-0.000014,-0.000034,2.612027
2.739000,7.210068,-0.720980,-1.846720,25,70,31,85,0.000047,-0.000006,-0.711598
2.749000,7.210079,-0.720620,-1.844743,26,71,31,84,0.000067,0.000039,0.438888
2.759000,7.210109,-0.720971,-1.844239,26,71,31,84,0.000046,0.000050,-1.350756
2.769000,7.209913,-0.719235,-1.845207,25,71,31,84,0.000041,0.000035,-0.328102
2.779000,7.209845,-0.720687,-1.845794,25,70,31,85,0.000082,0.000034,0.438888
2.789000,7.210034,-0.722640,-1.846384,25,71,31,85,0.000030,0.000000,1.717205
2.799000,7.210019,-0.723179,-1.847469,25,70,31,85,-0.000009,0.000003,-0.711598
2.809000,7.210144,-0.723142,-1.848538,25,70,31,84,0.000003,0.000033,1.333710
2.820000,7.210286,-0.723572,-1.846799,26,71,31,85,0.000012,0.000009,1.078047
2.830000,7.209995,-0.722963,-1.846052,26,70,32,85,-0.000035,0.000005,1.717205
2.840000,7.210081,-0.721781,-1.845067,25,71,31,84,-0.000003,0.000010,1.078047
2.850000,7.209831,-0.721728,-1.845870,25,70,31,84,0.000050,0.000046,0.055393
2.860000,7.210290,-0.722937,-1.847336,25,71,31,84,0.000044,0.000011,0.694552
2.870000,7.209908,-0.724518,-1.849261,25,70,31,85,-0.000045,-0.000029,0.822383
2.880000,7.209829,-0.722281,-1.849748,25,70,31,85,-0.000032,0.000037,0.566720
2.891000,7.209851,-0.722057,-1.849071,25,71,31,85,-0.000088,0.000025,1.205878
2.901000,7.210009,-0.720772,-1.849604,26,71,30,85,-0.000071,-0.000010,-0.967261
2.911000,7.210042,-0.717482,-1.847499,26,70,31,85,0.000003,-0.000019,0.694552
2.921000,7.210033,-0.718139,-1.847266,26,70,31,84,-0.000029,-0.000063,-0.072439
2.931000,7.209824,-0.718819,-1.847429,25,71,32,85,-0.000001,-0.000071,1.205878
2.941000,7.209903,-0.720249,-1.848858,26,70,31,85,-0.000001,-0.000057,1.845037
2.951000,7.209913,-0.719558,-1.849892,26,71,32,85,-0.000080,0.000020,-0.328102
2.961000,7.210011,-0.721177,-1.849824,25,70,31,85,-0.000096,0.000049,-1.222924
2.972000,7.210100,-0.719734,-1.851945,26,70,31,84,-0.000092,0.000026,1.205878
2.982000,7.209832,-0.722254,-1.852264,26,71,31,84,-0.000005,-0.000006,-2.501241
2.992000,7.209775,-0.717739,-1.853249,26,70,31,85,0.000014,-0.000012,-0.839429
3.002000,7.209746,-0.718516,-1.852214,26,71,32,85,-0.000064,-0.000006,1.333710
