Time,Lift (cm),Roll (deg),Pitch (deg),Front right,Front left,Rear rigtht,Rear left,Forward velocity (m/s),Side velocity(m/s),Rotate velocity(deg/s)
0.000000,28.371197,-1.154193,-0.173133,105,123,113,134,0.000143,-0.000064,0.399111
0.005000,28.370821,-1.154735,-0.172677,106,122,114,134,0.000176,0.000110,-0.879206
0.013000,28.370964,-1.153334,-0.171119,106,123,113,133,-0.000216,0.000121,0.399111
0.023000,28.370953,-1.152167,-0.172499,106,124,114,134,-0.000075,0.000069,-0.495711
0.033000,28.370974,-1.151281,-0.173178,106,123,113,134,0.000208,-0.000144,1.166102
0.044000,28.371174,-1.150969,-0.173165,106,123,113,134,-0.000075,-0.000099,0.271279
0.000000,28.370937,-1.151664,-0.172475,106,123,113,134,-0.000158,-0.000185,-0.367879
0.001000,28.371105,-1.151322,-0.170929,106,123,113,134,-0.000101,-0.000202,-0.879206
0.000000,28.371256,-1.152087,-0.169393,106,123,113,134,0.000077,-0.000050,1.293933
0.000000,28.371031,-1.152306,-0.169946,106,123,113,134,0.000246,-0.000133,0.399111
0.000000,28.371038,-1.148349,-0.169177,105,123,113,133,0.000345,-0.000034,0.782606
0.005000,28.370916,-1.151369,-0.167801,106,123,113,134,0.000113,0.000022,-0.879206
0.016000,28.371044,-1.149831,-0.166390,105,123,113,134,0.000065,-0.000175,-2.668850
0.026000,28.370869,-1.151524,-0.166779,106,123,114,134,0.000223,-0.000021,-1.134869
0.036000,28.370975,-1.149934,-0.167445,105,123,113,134,0.000366,0.000077,0.782606
0.000000,28.371105,-1.151014,-0.167955,106,123,113,134,0.000163,0.000023,-1.774028
0.000000,28.371012,-1.147406,-0.167857,105,122,113,135,-0.000022,0.000014,1.677428
0.000000,28.370979,-1.149658,-0.168221,106,122,113,134,-0.000167,-0.000131,3.339241
0.000000,28.371187,-1.149988,-0.168695,106,124,114,133,-0.000277,-0.000250,1.166102
0.000000,28.370935,-1.149534,-0.167564,106,124,113,134,-0.000252,-0.000203,1.166102
0.008000,28.370935,-1.151989,-0.166920,105,122,113,134,-0.000220,-0.000025,0.526943
0.018000,28.370941,-1.151800,-0.167626,106,123,113,134,-0.000034,0.000017,-0.112216
0.028000,28.370785,-1.153329,-0.166827,105,122,113,135,0.000130,0.000123,-2.413187
0.038000,28.370930,-1.155590,-0.167606,105,122,114,134,0.000318,0.000165,-0.112216
0.048000,28.370895,-1.153267,-0.166356,106,123,114,134,0.000074,0.000131,-0.623543
0.059000,28.371017,-1.154531,-0.168107,105,123,113,134,0.000065,0.000265,0.526943
0.000000,28.370949,-1.154453,-0.166859,106,123,113,134,0.000228,0.000130,0.526943
0.000000,28.370821,-1.154858,-0.165825,105,123,113,134,-0.000039,0.000026,2.444419
0.000000,28.370962,-1.155477,-0.167491,106,123,113,134,-0.000007,-0.000005,-0.623543
0.002000,28.370941,-1.154821,-0.165699,106,123,113,134,0.000209,-0.000008,-1.134869
0.012000,28.370804,-1.155861,-0.166755,106,123,113,134,-0.000087,0.000031,-0.623543
0.022000,28.370914,-1.158120,-0.165730,106,124,113,134,0.000060,-0.000053,0.271279
0.032000,28.371004,-1.156387,-0.165669,105,123,113,134,0.000045,-0.000019,0.654775
0.043000,28.370857,-1.156775,-0.164479,105,123,113,134,-0.000070,0.000072,-0.367879
0.053000,28.371042,-1.158041,-0.165265,105,123,113,134,0.000103,0.000140,-1.901860
0.063000,28.370821,-1.156504,-0.166481,106,123,113,134,0.000172,0.000002,1.038270
0.073000,28.370890,-1.156373,-0.166041,106,123,113,134,0.000044,0.000080,1.038270
0.000000,28.371052,-1.158247,-0.165221,106,123,113,134,-0.000253,-0.000047,-0.240047
0.000000,28.370985,-1.160394,-0.167729,106,123,114,134,-0.000140,-0.000012,0.392993
0.000000,28.370983,-1.159359,-0.166885,105,124,114,134,-0.000033,0.000021,-0.629660
0.000000,28.370985,-1.161227,-0.167688,106,124,113,134,-0.000141,0.000228,1.543479
0.005000,28.370979,-1.160367,-0.166994,106,123,113,133,-0.000021,0.000077,-0.373997
0.015000,28.371006,-1.161288,-0.167051,106,123,113,134,-0.000027,0.000144,-0.501829
0.025000,28.370979,-1.160145,-0.168078,106,123,113,134,-0.000024,0.000025,0.392993
0.035000,28.371004,-1.159240,-0.168419,106,123,113,134,-0.000114,0.000044,-2.291473
0.045000,28.370895,-1.158824,-0.169502,106,123,113,134,-0.000029,0.000039,0.009498
0.055000,28.370930,-1.157679,-0.169317,106,123,114,134,-0.000298,-0.000072,0.776489
0.065000,28.370947,-1.157221,-0.169763,106,123,113,134,-0.000478,-0.000232,-3.186295
0.076000,28.371063,-1.158912,-0.170780,106,123,113,134,-0.000481,-0.000176,-0.246165
0.086000,28.370983,-1.158023,-0.169774,106,123,114,134,-0.000148,-0.000092,0.392993
0.096000,28.370962,-1.161743,-0.170113,106,123,113,134,-0.000386,-0.000133,1.287816
0.106000,28.370932,-1.163341,-0.170910,105,123,113,134,-0.000131,0.000028,0.009498
0.116000,28.371117,-1.162156,-0.172828,105,123,113,134,0.000031,0.000241,0.776489
0.126000,28.370878,-1.163004,-0.172276,105,123,114,134,-0.000086,0.000279,0.776489
0.000000,28.370926,-1.164811,-0.171632,105,123,114,134,-0.000388,0.000197,0.520825
0.000000,28.370905,-1.164614,-0.170925,106,123,113,134,-0.000455,0.000054,0.009498
0.000000,28.370901,-1.167367,-0.172101,106,122,113,134,-0.000125,0.000105,-0.885324
0.001000,28.370979,-1.168990,-0.171974,106,123,113,134,-0.000010,0.000083,1.543479
0.000000,28.370916,-1.169096,-0.172085,106,123,113,134,0.000370,0.000171,-0.373997
0.000000,28.371016,-1.169906,-0.171522,106,123,112,134,0.000219,0.000282,1.415647
0.000000,28.370958,-1.167084,-0.172360,105,123,113,134,-0.000003,0.000244,-0.373997
0.006000,28.370996,-1.166678,-0.173184,106,123,113,134,-0.000117,0.000130,-1.013155
0.015000,28.370857,-1.167086,-0.172051,105,123,114,134,0.000011,-0.000117,-2.035809
0.025000,28.370949,-1.166669,-0.173294,105,123,113,133,0.000076,-0.000097,2.182638
0.035000,28.370953,-1.168245,-0.173554,106,123,113,134,-0.000124,-0.000156,0.265162
0.046000,28.370916,-1.168926,-0.172406,106,123,114,134,-0.000252,0.000056,1.671311
0.000000,28.370937,-1.169907,-0.174695,106,123,113,134,-0.000224,0.000096,-0.757492
0.002000,28.370985,-1.169424,-0.174379,106,123,113,134,-0.000178,0.000163,0.904320
0.000000,28.371037,-1.166730,-0.174017,105,124,113,133,-0.000166,0.000158,-0.246165
0.000000,28.371037,-1.166640,-0.174772,106,123,113,134,-0.000196,0.000087,-0.629660
0.000000,28.370937,-1.166322,-0.173411,106,123,113,133,-0.000188,-0.000122,-0.501829
0.001000,28.370861,-1.166890,-0.173954,107,123,113,134,-0.000112,-0.000056,0.392993
0.012000,28.371021,-1.165875,-0.173115,106,123,113,134,0.000067,-0.000154,-0.885324
0.022000,28.370792,-1.167454,-0.173955,106,123,113,134,0.000085,-0.000017,-0.501829
0.032000,28.370964,-1.167037,-0.173121,106,124,113,134,-0.000136,-0.000078,1.287816
0.042000,28.370834,-1.167230,-0.173876,106,123,113,134,-0.000078,-0.000042,-1.907978
0.000000,28.370779,-1.167789,-0.172636,105,123,114,134,-0.000003,0.000048,0.648657
0.000000,28.370834,-1.169067,-0.174263,105,124,113,134,-0.000170,0.000065,-0.373997
0.000000,28.370956,-1.168937,-0.175270,106,123,113,135,0.000208,0.000064,-1.780146
0.000000,28.370996,-1.169917,-0.175269,105,123,113,134,0.000055,0.000058,1.415647
0.011000,28.370943,-1.169597,-0.174821,106,123,114,135,-0.000240,0.000122,0.137330
0.021000,28.370815,-1.169962,-0.174416,106,123,113,135,-0.000332,0.000043,-1.780146
0.031000,28.370731,-1.171373,-0.175667,106,123,113,134,-0.000257,0.000011,-0.373997
0.041000,28.370909,-1.170610,-0.175441,105,123,113,134,0.000055,0.000017,-0.885324
0.051000,28.370852,-1.171815,-0.176698,106,123,113,134,0.000018,0.000109,0.137330
0.000000,28.370962,-1.169924,-0.176182,106,123,113,134,-0.000230,0.000055,-1.780146
0.000000,28.371054,-1.169138,-0.177760,106,124,114,134,-0.000278,0.000053,1.159984
0.001000,28.371138,-1.168583,-0.176255,106,123,113,134,-0.000115,-0.000006,0.392993
0.000000,28.371010,-1.168520,-0.175660,105,123,113,134,-0.000090,-0.000209,0.392993
0.000000,28.371016,-1.169398,-0.175475,106,123,113,135,-0.000133,-0.000180,-0.118333
0.000000,28.370962,-1.168840,-0.176237,105,122,113,134,0.000037,-0.000172,-0.757492
0.009000,28.370771,-1.168350,-0.177622,105,123,113,134,0.000271,-0.000017,1.159984
0.019000,28.370941,-1.168212,-0.177363,106,123,114,134,0.000019,0.000085,1.543479
0.029000,28.371012,-1.168912,-0.177139,106,123,113,134,-0.000282,-0.000037,1.415647
0.039000,28.371147,-1.167581,-0.176205,105,123,113,134,-0.000346,-0.000026,-0.118333
0.000000,28.371227,-1.166050,-0.175491,107,123,113,134,-0.000215,-0.000131,0.137330
0.000000,28.370827,-1.167536,-0.175327,106,123,113,134,0.000047,-0.000027,0.265162
0.000000,28.370821,-1.165653,-0.175268,106,123,113,134,0.000213,-0.000092,-1.013155
0.000000,28.371012,-1.166263,-0.175298,106,123,113,134,0.000284,-0.000082,-0.757492
0.009000,28.370846,-1.164414,-0.175264,106,123,113,134,0.000254,-0.000114,1.159984
0.019000,28.371134,-1.163976,-0.177846,106,123,113,134,0.000165,-0.000068,-1.013155
0.029000,28.371071,-1.163470,-0.178845,106,124,113,134,-0.000016,-0.000140,-1.524482
0.040000,28.371000,-1.161057,-0.177141,106,123,113,134,-0.000373,-0.000239,-0.373997
0.050000,28.370852,-1.161398,-0.177076,106,123,114,134,-0.000556,-0.000142,0.776489
0.000000,28.370985,-1.162678,-0.177373,106,123,113,134,-0.000209,-0.000296,0.520825
0.002000,28.371078,-1.164791,-0.178547,105,123,113,134,-0.000035,-0.000205,-0.373997
0.004000,28.371084,-1.163306,-0.176748,106,123,113,134,0.000133,-0.000008,-1.268819
0.000000,28.370964,-1.162444,-0.175953,105,123,114,134,-0.000055,0.000122,0.904320
0.000000,28.370869,-1.162820,-0.177394,105,123,113,134,-0.000029,0.000026,1.159984
0.000000,28.370983,-1.163251,-0.177860,106,123,113,135,0.000100,0.000027,0.392993
0.000000,28.370867,-1.161434,-0.178324,106,123,113,134,0.000019,0.000014,0.904320
0.000000,28.370962,-1.162227,-0.178239,106,123,113,134,-0.000335,0.000023,1.032152
0.000000,28.371138,-1.162557,-0.179544,105,123,113,134,-0.000230,0.000022,0.009498
0.005000,28.371078,-1.163362,-0.179251,106,122,113,134,-0.000146,-0.000119,1.415647
0.015000,28.371134,-1.162836,-0.179665,105,123,113,134,-0.000301,-0.000042,0.265162
0.025000,28.371017,-1.164217,-0.178443,106,124,113,134,-0.000085,-0.000064,-0.757492
0.036000,28.371202,-1.164593,-0.177952,106,123,113,134,0.000047,0.000101,-0.118333
0.000000,28.371086,-1.163376,-0.178943,106,123,113,134,-0.000013,0.000036,0.904320
0.003000,28.371017,-1.162062,-0.179540,106,123,114,134,0.000039,0.000046,-0.885324
0.000000,28.370937,-1.163217,-0.177306,106,123,113,134,-0.000031,-0.000018,1.671311
0.000000,28.371078,-1.161355,-0.176792,106,123,113,134,-0.000220,-0.000039,-1.524482
0.004000,28.370974,-1.161579,-0.177169,106,123,114,134,0.000117,-0.000020,-1.396651
0.014000,28.370983,-1.162641,-0.177154,105,124,113,134,0.000423,-0.000094,-0.885324
0.025000,28.370995,-1.163372,-0.179671,105,123,112,134,0.000426,-0.000093,-0.118333
0.035000,28.371000,-1.160865,-0.180358,105,123,114,135,0.000079,0.000038,0.520825
0.045000,28.371021,-1.160910,-0.180539,106,123,114,133,-0.000274,0.000172,-1.524482
0.000000,28.370985,-1.162786,-0.181337,106,123,114,134,-0.000279,0.000017,0.137330
0.000000,28.371134,-1.163306,-0.181579,106,123,113,134,-0.000349,-0.000084,0.648657
0.000000,28.370874,-1.160974,-0.181288,106,123,113,134,-0.000385,-0.000119,0.265162
0.000000,28.371042,-1.161903,-0.179498,105,123,113,134,-0.000310,0.000020,0.265162
0.000000,28.370991,-1.161341,-0.178788,106,123,113,134,-0.000090,0.000006,-1.396651
0.000000,28.370842,-1.160735,-0.179935,107,124,113,134,0.000063,-0.000096,-2.163641
0.007000,28.370983,-1.162218,-0.179900,106,123,114,134,0.000360,-0.000066,-0.885324
0.017000,28.371063,-1.163062,-0.180117,105,123,114,134,0.000133,0.000024,1.159984
0.027000,28.371010,-1.163387,-0.178865,106,123,113,134,0.000084,-0.000019,1.159984
0.037000,28.371031,-1.163191,-0.178910,106,123,113,134,0.000028,0.000042,-1.268819
0.000000,28.371111,-1.161390,-0.180114,107,123,113,134,0.000142,0.000079,0.392993
0.001000,28.371063,-1.161226,-0.181714,106,123,113,134,0.000194,0.000141,-0.757492
0.000000,28.370958,-1.161604,-0.178932,106,124,114,134,-0.000114,-0.000093,-0.501829
0.000000,28.370964,-1.162636,-0.180613,105,123,113,134,-0.000425,-0.000055,-1.524482
0.000000,28.371017,-1.162100,-0.179868,105,123,113,134,-0.000113,-0.000088,2.054806
0.010000,28.371021,-1.164396,-0.180685,106,123,113,134,-0.000073,-0.000021,1.543479
0.020000,28.371090,-1.165306,-0.180775,106,123,113,134,0.000042,0.000026,0.648657
0.030000,28.371185,-1.165963,-0.183800,106,123,114,135,-0.000078,0.000219,1.415647
0.041000,28.371052,-1.165664,-0.183475,106,123,114,134,-0.000206,0.000213,0.520825
0.051000,28.371058,-1.167342,-0.182287,105,124,113,134,-0.000392,0.000137,0.648657
0.061000,28.371054,-1.165728,-0.182896,106,123,113,134,-0.000371,0.000051,0.009498
0.071000,28.371000,-1.168321,-0.180366,106,123,113,134,-0.000102,0.000128,1.159984
0.081000,28.370970,-1.167377,-0.182511,106,123,113,134,-0.000120,-0.000078,-1.140987
0.000000,28.370996,-1.168520,-0.183844,106,123,114,134,0.000141,0.000113,-0.501829
0.000000,28.370941,-1.169485,-0.184673,106,123,113,134,-0.000297,0.000134,-0.885324
0.002000,28.371025,-1.170069,-0.186040,106,123,113,133,-0.000405,0.000052,1.159984
0.002000,28.370943,-1.169228,-0.184763,106,123,113,134,-0.000508,0.000126,-0.118333
0.012000,28.370930,-1.168160,-0.184794,106,123,113,134,-0.000731,0.000119,-1.268819
0.022000,28.370996,-1.168300,-0.184567,106,124,113,134,-0.000309,-0.000028,-0.885324
0.032000,28.371075,-1.170028,-0.183103,106,123,113,134,0.000015,-0.000202,0.265162
0.042000,28.370762,-1.169493,-0.182569,105,123,113,134,0.000078,-0.000076,1.543479
0.000000,28.370958,-1.171280,-0.184482,106,124,114,134,0.000142,0.000061,-1.013155
0.001000,28.371075,-1.172510,-0.185969,105,124,113,134,0.000247,0.000055,1.287816
0.000000,28.371027,-1.171655,-0.186112,105,123,113,134,0.000040,0.000175,0.137330
0.007000,28.370821,-1.174574,-0.186968,106,124,113,134,-0.000372,0.000184,0.265162
0.017000,28.370840,-1.174514,-0.186801,106,123,113,134,-0.000428,0.000118,0.648657
0.027000,28.371048,-1.176098,-0.188902,106,123,113,134,-0.000333,0.000169,2.566133
0.037000,28.371069,-1.178504,-0.188765,106,123,113,134,-0.000094,0.000167,2.182638
0.047000,28.371239,-1.179667,-0.189199,106,123,113,134,-0.000475,0.000191,0.392993
0.057000,28.370863,-1.181244,-0.189830,106,123,113,134,-0.000286,0.000393,-1.268819
0.000000,28.371071,-1.180069,-0.190847,106,123,113,134,-0.000377,0.000383,0.520825
0.000000,28.371017,-1.180970,-0.190660,106,123,113,134,-0.000108,0.000260,0.009498
0.000000,28.371058,-1.181116,-0.192455,105,123,113,134,-0.000200,0.000223,-0.246165
0.005000,28.371042,-1.181843,-0.192569,106,123,114,134,-0.000314,0.000150,0.776489
0.015000,28.371128,-1.181337,-0.191497,106,123,113,134,-0.000404,-0.000003,-0.757492
0.025000,28.371126,-1.180358,-0.192846,106,123,113,134,-0.000334,-0.000020,-0.757492
0.035000,28.371143,-1.180339,-0.192332,106,124,113,135,-0.000165,0.000093,2.438301
0.046000,28.371113,-1.179617,-0.191761,106,124,113,134,0.000001,0.000008,-0.246165
0.056000,28.371000,-1.181238,-0.190386,106,123,113,134,-0.000185,-0.000091,1.032152
0.000000,28.370989,-1.179535,-0.191203,106,123,113,134,-0.000077,-0.000055,-0.246165
0.000000,28.370827,-1.178869,-0.192205,106,123,113,134,0.000182,0.000011,0.009498
0.000000,28.371006,-1.177545,-0.191161,106,123,113,134,0.000223,-0.000009,-0.501829
0.005000,28.371140,-1.180216,-0.192160,105,123,114,134,-0.000326,-0.000142,-0.885324
0.015000,28.371105,-1.177250,-0.190801,106,123,113,134,-0.000259,-0.000144,-1.268819
0.025000,28.371149,-1.178455,-0.189559,106,123,113,135,-0.000036,-0.000090,0.904320
0.036000,28.370893,-1.177242,-0.191227,106,123,113,134,-0.000071,-0.000174,-1.013155
0.046000,28.371004,-1.175548,-0.191352,106,123,113,134,0.000142,-0.000110,-2.035809
0.056000,28.371054,-1.176316,-0.191798,106,123,113,134,0.000077,0.000013,1.032152
0.000000,28.371143,-1.174735,-0.192971,106,123,114,134,-0.000077,-0.000093,0.648657
0.000000,28.371128,-1.173707,-0.193165,106,123,114,135,-0.000278,-0.000080,0.265162
0.000000,28.370874,-1.172412,-0.193739,106,123,114,134,-0.000285,-0.000086,0.648657
0.000000,28.371107,-1.171457,-0.192744,105,124,114,134,-0.000187,-0.000043,2.310469
0.001000,28.371120,-1.172152,-0.193080,105,123,113,134,-0.000107,-0.000211,0.265162
0.000000,28.371138,-1.172700,-0.192317,106,124,113,134,-0.000039,-0.000175,1.671311
0.002000,28.371044,-1.173908,-0.190924,105,123,114,134,-0.000098,-0.000161,0.265162
0.012000,28.371086,-1.171728,-0.191259,106,123,113,135,0.000051,-0.000001,-2.163641
0.022000,28.371143,-1.171110,-0.193686,106,124,113,135,0.000264,0.000083,0.648657
0.033000,28.371271,-1.171616,-0.193842,106,123,113,134,0.000288,-0.000042,0.776489
0.042000,28.371307,-1.171744,-0.193858,106,123,114,134,-0.000080,-0.000063,-0.118333
0.052000,28.371244,-1.172653,-0.193201,105,123,113,134,-0.000308,-0.000142,-0.501829
0.000000,28.371216,-1.173883,-0.193883,105,123,113,134,-0.000318,0.000005,0.520825
0.000000,28.370909,-1.173836,-0.194367,106,123,114,134,-0.000148,0.000105,0.520825
0.000000,28.371243,-1.176809,-0.195275,106,123,114,134,-0.000030,0.000104,-0.629660
0.000000,28.371075,-1.174278,-0.195598,106,123,114,134,-0.000087,0.000191,-0.118333
0.000000,28.371218,-1.174285,-0.196341,106,123,114,134,-0.000342,0.000260,-0.757492
0.006000,28.371113,-1.175124,-0.195944,105,123,113,134,-0.000430,-0.000009,-1.268819
0.016000,28.371042,-1.174513,-0.197133,106,123,114,134,-0.000388,-0.000014,0.520825
0.026000,28.371195,-1.173287,-0.197496,105,124,113,134,-0.000143,-0.000022,-1.013155
0.037000,28.371107,-1.174097,-0.197612,106,123,113,134,-0.000172,-0.000062,2.054806
0.047000,28.371229,-1.173539,-0.196534,106,123,113,134,-0.000425,-0.000051,0.009498
0.000000,28.371277,-1.173230,-0.197730,106,123,113,134,-0.000308,-0.000068,1.159984
0.000000,28.371155,-1.174438,-0.199020,105,123,113,134,-0.000118,-0.000024,-0.501829
0.001000,28.370979,-1.175231,-0.199224,105,123,114,134,0.000055,-0.000008,0.776489
0.000000,28.371250,-1.177910,-0.198773,106,123,114,134,-0.000453,0.000083,0.648657
0.000000,28.371054,-1.177770,-0.197857,106,123,113,134,-0.000419,0.000077,0.904320
0.009000,28.371271,-1.178421,-0.197402,106,123,113,134,0.000057,0.000201,1.287816
0.019000,28.371161,-1.180498,-0.198521,106,124,113,134,0.000069,0.000267,0.904320
