Time,Lift (cm),Roll (deg),Pitch (deg),Front right,Front left,Rear rigtht,Rear left,Forward velocity (m/s),Side velocity(m/s),Rotate velocity(deg/s)
1.112000,7.100934,-0.918124,-1.967845,28,72,29,82,-0.000088,-0.000040,0.790284
1.122000,7.100952,-0.916662,-1.967858,27,71,30,82,-0.000090,-0.000022,1.940769
1.132000,7.101123,-0.915914,-1.966592,27,72,30,82,-0.000093,-0.000018,1.173779
1.142000,7.100985,-0.913643,-1.965125,27,71,30,81,-0.000096,-0.000024,-1.510687
1.152000,7.100923,-0.915035,-1.964932,27,71,29,82,-0.000095,-0.000049,3.346918
1.163000,7.100900,-0.913198,-1.965184,27,71,30,82,-0.000027,-0.000028,0.534620
1.173000,7.100905,-0.912606,-1.963086,27,71,30,81,-0.000039,-0.000018,-0.743697
1.183000,7.101104,-0.912470,-1.962836,28,72,30,82,-0.000018,-0.000035,-1.510687
1.193000,7.101101,-0.913302,-1.961518,28,72,29,81,0.000004,-0.000018,1.045947
1.203000,7.101067,-0.912388,-1.963287,28,72,29,81,0.000056,0.000017,0.534620
1.213000,7.100925,-0.914548,-1.964286,28,72,30,81,0.000057,0.000016,1.301611
1.223000,7.100919,-0.914380,-1.965928,28,72,30,82,-0.000017,0.000014,-1.382856
1.233000,7.100927,-0.913733,-1.967678,28,71,30,81,-0.000075,0.000021,-0.232370
1.244000,7.101087,-0.913794,-1.968815,29,71,29,82,-0.000057,0.000016,-0.871529
1.254000,7.100843,-0.916392,-1.970673,28,72,30,82,-0.000063,0.000008,1.685106
1.264000,7.100676,-0.917152,-1.971595,28,72,30,82,-0.000072,0.000004,-0.232370
1.274000,7.100955,-0.917566,-1.970236,27,72,29,82,-0.000065,0.000000,-1.255024
1.284000,7.100806,-0.918246,-1.968247,28,71,30,82,-0.000055,0.000036,-0.232370
1.294000,7.100627,-0.918447,-1.969850,28,71,30,82,0.000048,0.000005,0.023293
1.304000,7.100961,-0.918644,-1.968703,28,72,30,81,0.000096,0.000035,0.406788
1.314000,7.100983,-0.918235,-1.967818,28,71,30,82,0.000015,0.000043,0.790284
1.325000,7.100945,-0.918101,-1.967513,27,71,29,82,-0.000020,0.000019,1.301611
1.335000,7.101149,-0.917697,-1.964838,27,71,30,81,0.000017,0.000008,0.023293
1.345000,7.101178,-0.918329,-1.961986,28,71,30,82,-0.000049,0.000021,-0.615865
1.355000,7.100997,-0.918171,-1.961456,27,72,30,82,0.000071,0.000020,-0.232370
1.365000,7.101132,-0.917796,-1.960297,27,72,30,82,0.000116,0.000004,0.406788
1.375000,7.101233,-0.918111,-1.960133,27,71,30,82,0.000050,0.000023,-0.360202
1.386000,7.101263,-0.918882,-1.958730,27,72,30,82,-0.000018,0.000014,0.534620
1.396000,7.101119,-0.917257,-1.957870,27,72,29,82,-0.000038,0.000031,-1.766351
1.406000,7.101215,-0.917475,-1.957259,28,71,30,82,-0.000021,0.000058,0.662452
1.416000,7.101470,-0.917603,-1.955949,27,71,31,83,0.000015,0.000011,-0.104538
1.426000,7.101186,-0.917589,-1.955984,27,72,30,82,0.000070,0.000005,-2.277678
1.436000,7.101098,-0.916747,-1.957023,27,72,30,81,0.000048,0.000031,-1.638519
1.446000,7.101104,-0.916889,-1.957240,26,72,30,82,0.000062,0.000032,0.662452
1.456000,7.101067,-0.916320,-1.958558,28,72,30,81,-0.000023,0.000020,2.068601
1.467000,7.101393,-0.916838,-1.957862,27,72,29,81,-0.000033,0.000004,0.918115
1.477000,7.100933,-0.919555,-1.959475,28,71,29,82,-0.000074,-0.000027,2.452096
1.487000,7.101081,-0.919350,-1.960876,28,71,30,82,-0.000011,-0.000031,0.023293
1.497000,7.100961,-0.918912,-1.961594,28,72,30,82,-0.000004,-0.000026,0.918115
1.507000,7.100668,-0.918277,-1.962784,28,72,30,81,0.000001,0.000032,-0.743697
1.517000,7.101333,-0.917080,-1.962649,27,72,30,81,-0.000010,0.000013,-0.488034
1.527000,7.101040,-0.917611,-1.963992,27,72,30,82,-0.000068,-0.000025,-0.743697
1.537000,7.100858,-0.917448,-1.964324,28,72,30,82,-0.000024,-0.000033,-0.743697
1.547000,7.101038,-0.918884,-1.965283,28,72,29,82,-0.000021,-0.000020,0.534620
1.558000,7.101095,-0.917151,-1.964770,27,71,30,82,-0.000053,-0.000002,-0.104538
1.568000,7.101100,-0.916537,-1.962545,28,72,29,82,-0.000073,0.000014,0.278957
1.578000,7.101105,-0.917117,-1.961053,28,71,29,82,-0.000080,0.000028,-0.360202
1.588000,7.101226,-0.916847,-1.960747,28,72,30,82,0.000025,0.000016,0.534620
1.598000,7.101002,-0.918064,-1.961858,27,72,29,81,0.000048,0.000008,-0.871529
1.608000,7.101192,-0.918702,-1.960211,28,71,30,82,0.000003,0.000010,0.406788
1.618000,7.101230,-0.917291,-1.960740,27,71,30,81,-0.000056,0.000036,-1.382856
1.629000,7.101096,-0.916801,-1.960924,27,72,30,82,-0.000061,0.000032,-2.022014
1.639000,7.101009,-0.915362,-1.963217,28,71,30,82,-0.000013,-0.000008,-0.999360
1.649000,7.101163,-0.917018,-1.963013,27,72,29,81,0.000015,0.000001,-0.104538
1.659000,7.101039,-0.917281,-1.961203,28,72,30,81,-0.000089,-0.000039,-1.766351
1.669000,7.101287,-0.917011,-1.961018,27,71,30,81,-0.000032,0.000023,0.534620
1.679000,7.100929,-0.918179,-1.962623,28,72,30,82,0.000043,0.000007,-0.232370
1.689000,7.101110,-0.917644,-1.962996,27,71,30,81,0.000139,-0.000010,-0.999360
1.700000,7.101166,-0.918189,-1.961552,27,71,30,82,0.000019,0.000012,0.151125
1.710000,7.101203,-0.918113,-1.960359,27,72,29,82,0.000012,0.000001,0.023293
1.720000,7.101108,-0.917524,-1.960140,28,72,30,82,0.000018,0.000030,-0.743697
1.730000,7.101199,-0.915590,-1.961028,27,72,30,82,0.000042,0.000042,0.534620
1.740000,7.101121,-0.916624,-1.960693,27,71,29,82,-0.000011,0.000003,-0.104538
1.750000,7.101098,-0.916327,-1.961853,28,71,29,81,-0.000093,-0.000002,-0.360202
1.760000,7.100996,-0.916788,-1.963027,28,72,30,82,-0.000095,-0.000004,1.301611
1.771000,7.100908,-0.915313,-1.964185,27,72,30,82,-0.000071,0.000002,-1.638519
1.780000,7.100914,-0.915034,-1.965200,27,72,30,82,-0.000078,0.000017,-2.661173
1.791000,7.100849,-0.915408,-1.966605,27,71,29,81,-0.000088,-0.000001,-0.232370
1.801000,7.100912,-0.916804,-1.965986,28,72,29,81,-0.000116,-0.000019,2.196433
1.811000,7.100863,-0.916713,-1.967752,27,71,29,81,-0.000092,-0.000030,-0.871529
1.821000,7.100980,-0.917262,-1.968059,28,71,30,81,-0.000056,-0.000020,-0.488034
1.831000,7.100974,-0.918490,-1.966438,27,71,29,82,-0.000003,-0.000004,0.662452
1.841000,7.100995,-0.916157,-1.967556,28,72,29,82,-0.000107,0.000016,2.452096
1.851000,7.100847,-0.916001,-1.967258,27,72,30,82,-0.000083,0.000037,-3.300331
1.862000,7.100764,-0.914242,-1.965760,28,71,30,82,-0.000151,0.000007,-0.104538
1.872000,7.100736,-0.914183,-1.964379,28,71,29,82,-0.000135,-0.000026,-0.871529
1.882000,7.100794,-0.912858,-1.966108,27,72,29,82,-0.000007,-0.000013,0.406788
1.892000,7.100847,-0.914002,-1.965596,27,72,30,82,0.000073,-0.000025,0.023293
1.902000,7.100989,-0.913200,-1.964754,28,72,30,81,0.000000,-0.000020,-1.766351
1.912000,7.101050,-0.911847,-1.964358,28,72,30,81,0.000006,0.000016,1.685106
1.922000,7.100893,-0.911373,-1.966272,27,72,30,81,0.000048,-0.000024,0.023293
1.932000,7.101203,-0.910263,-1.964569,28,72,30,82,0.000088,-0.000035,0.278957
1.943000,7.101183,-0.912357,-1.962252,28,72,30,81,0.000025,-0.000038,1.685106
1.953000,7.101016,-0.915026,-1.960627,27,71,30,82,0.000043,-0.000025,0.278957
1.963000,7.101002,-0.913516,-1.961196,28,72,30,82,0.000095,0.000032,-1.638519
1.973000,7.101247,-0.913701,-1.960149,27,72,30,82,0.000060,0.000064,-1.255024
1.983000,7.101026,-0.913860,-1.959208,27,71,30,81,0.000022,0.000043,0.278957
1.993000,7.101039,-0.915276,-1.960417,28,72,30,81,0.000032,0.000034,0.023293
2.003000,7.101215,-0.916553,-1.959673,28,72,29,82,0.000063,0.000017,0.406788
2.014000,7.101181,-0.915855,-1.959903,27,71,29,82,0.000039,0.000061,2.068601
2.024000,7.101140,-0.916551,-1.960125,27,71,30,82,0.000079,0.000058,-0.232370
2.034000,7.101154,-0.915708,-1.958364,27,72,30,82,0.000069,0.000013,0.790284
2.044000,7.101163,-0.914820,-1.955760,28,72,30,81,0.000007,0.000029,-0.488034
2.054000,7.101230,-0.915345,-1.955366,27,72,30,82,0.000029,0.000014,1.045947
2.064000,7.101335,-0.914431,-1.955167,27,71,30,82,0.000084,-0.000011,2.835591
2.074000,7.101255,-0.915066,-1.954528,28,71,30,82,0.000068,-0.000016,-3.811659
2.084000,7.101213,-0.917002,-1.955377,27,72,30,82,0.000046,-0.000018,-1.510687
2.095000,7.101205,-0.916292,-1.954121,28,72,29,82,0.000050,-0.000002,0.023293
2.105000,7.101259,-0.915713,-1.953548,28,71,30,82,-0.000022,0.000062,-2.149846
2.115000,7.101528,-0.915582,-1.952532,28,71,30,82,0.000040,0.000025,1.173779
2.125000,7.101365,-0.915941,-1.951829,27,71,30,82,0.000024,0.000018,-0.871529
2.135000,7.101200,-0.914861,-1.953531,28,72,30,82,0.000082,-0.000018,-1.127192
2.145000,7.101271,-0.914642,-1.952983,27,71,30,82,0.000103,-0.000003,0.278957
2.155000,7.101385,-0.913068,-1.953180,28,71,29,82,0.000015,0.000020,1.173779
2.166000,7.101226,-0.915467,-1.953264,28,72,29,81,-0.000021,-0.000025,-0.360202
2.176000,7.101431,-0.916941,-1.952705,28,72,30,81,-0.000014,-0.000020,0.534620
2.186000,7.101422,-0.918972,-1.953366,27,72,29,82,-0.000025,-0.000001,1.557274
2.196000,7.101406,-0.920435,-1.952446,28,72,29,82,-0.000001,0.000011,0.918115
2.206000,7.101398,-0.918581,-1.953095,27,71,29,81,-0.000019,0.000074,0.662452
2.216000,7.101254,-0.918893,-1.952565,28,71,30,82,0.000016,0.000068,-1.127192
2.226000,7.101452,-0.915661,-1.951717,27,71,29,82,-0.000006,0.000025,0.023293
2.236000,7.101480,-0.915828,-1.951015,27,73,30,82,0.000030,0.000009,1.045947
2.247000,7.101467,-0.916387,-1.951688,27,72,30,82,0.000003,-0.000036,-0.104538
2.257000,7.101478,-0.917667,-1.951530,28,72,29,82,0.000027,-0.000030,-0.360202
2.267000,7.101496,-0.918042,-1.949411,27,72,29,82,0.000016,-0.000017,-1.894183
2.277000,7.101213,-0.918059,-1.947957,27,71,29,82,-0.000002,-0.000011,-0.360202
2.287000,7.101599,-0.918450,-1.946580,27,72,30,82,0.000069,0.000013,-0.104538
2.297000,7.101407,-0.917975,-1.945435,28,72,30,82,0.000175,0.000028,-0.743697
2.307000,7.101448,-0.920622,-1.945894,28,72,29,82,0.000162,0.000034,-0.232370
2.318000,7.101482,-0.920632,-1.946234,27,72,29,82,0.000116,0.000019,-1.510687
2.328000,7.101469,-0.920705,-1.946618,27,71,31,81,0.000078,0.000045,2.068601
2.338000,7.101457,-0.921475,-1.946381,27,71,30,82,0.000043,0.000024,0.406788
2.348000,7.101521,-0.923380,-1.944799,27,71,30,82,0.000055,0.000019,-0.360202
2.358000,7.101543,-0.923074,-1.944580,28,72,30,82,0.000000,0.000012,0.662452
2.368000,7.101504,-0.922254,-1.943093,27,72,29,81,0.000012,0.000056,-0.488034
2.378000,7.101761,-0.923236,-1.941555,28,72,30,81,0.000020,0.000059,-3.044668
2.388000,7.101360,-0.921440,-1.941728,28,71,30,82,0.000048,0.000049,0.534620
2.399000,7.101583,-0.922064,-1.943427,27,72,29,81,0.000102,0.000028,1.557274
2.409000,7.101777,-0.923651,-1.944126,27,72,30,82,0.000086,0.000031,2.068601
2.419000,7.101501,-0.921945,-1.946473,28,71,30,82,0.000009,0.000015,2.579928
2.429000,7.101650,-0.922762,-1.945847,27,72,30,82,-0.000052,-0.000008,0.918115
2.439000,7.101320,-0.921362,-1.944863,28,71,30,82,-0.000091,-0.000009,-1.255024
2.449000,7.101513,-0.922615,-1.943980,27,72,30,82,-0.000063,0.000007,-0.871529
2.459000,7.101563,-0.922098,-1.943615,28,71,29,82,-0.000050,-0.000013,0.278957
2.469000,7.101659,-0.922952,-1.945169,27,72,29,82,0.000031,0.000004,1.173779
2.480000,7.101551,-0.924586,-1.945408,27,72,29,82,0.000045,0.000008,-1.382856
2.490000,7.101426,-0.922205,-1.946812,28,72,29,81,0.000010,0.000033,0.406788
2.500000,7.101335,-0.923654,-1.945086,28,71,30,81,-0.000016,0.000028,2.068601
2.510000,7.101570,-0.923353,-1.943538,27,72,30,82,-0.000058,-0.000029,2.196433
2.520000,7.101618,-0.923538,-1.943353,27,72,30,82,-0.000013,0.000017,0.790284
2.530000,7.101597,-0.924247,-1.943529,27,72,30,82,0.000046,0.000031,0.151125
2.540000,7.101566,-0.925352,-1.943416,28,72,30,82,0.000045,0.000005,-0.104538
2.550000,7.101394,-0.923601,-1.945677,28,71,30,82,-0.000051,0.000010,0.918115
2.560000,7.101532,-0.925029,-1.946383,27,71,30,81,-0.000042,0.000018,0.790284
2.571000,7.101479,-0.925995,-1.947887,27,71,29,81,-0.000031,0.000011,-1.382856
2.581000,7.101394,-0.926029,-1.946900,28,71,30,82,-0.000034,0.000024,-0.615865
2.591000,7.101789,-0.925660,-1.947504,28,71,29,82,-0.000103,0.000000,-0.999360
2.601000,7.101431,-0.924603,-1.946538,27,71,30,82,-0.000090,0.000017,-1.127192
2.611000,7.101406,-0.927185,-1.947673,28,72,29,82,-0.000060,0.000028,-0.871529
2.621000,7.101523,-0.927919,-1.948327,27,72,29,81,-0.000047,0.000030,0.534620
2.631000,7.101534,-0.929396,-1.948813,28,71,30,82,-0.000006,0.000062,-0.488034
2.641000,7.101341,-0.927519,-1.951257,28,72,29,82,-0.000085,0.000081,-0.104538
2.652000,7.101397,-0.927554,-1.950091,27,71,30,82,-0.000038,0.000051,0.662452
2.662000,7.101266,-0.926500,-1.950872,28,72,30,82,-0.000121,0.000012,-0.871529
2.672000,7.101358,-0.926100,-1.950764,27,72,30,82,-0.000087,0.000002,0.918115
2.682000,7.101359,-0.927564,-1.951074,27,72,30,82,-0.000085,-0.000002,0.406788
2.692000,7.101300,-0.928923,-1.950713,28,72,29,82,-0.000045,-0.000017,-0.360202
2.702000,7.101110,-0.924553,-1.949944,28,72,30,82,-0.000027,0.000013,0.918115
2.712000,7.101435,-0.924107,-1.949763,28,71,30,82,-0.000009,0.000025,-0.488034
2.723000,7.101424,-0.923053,-1.950804,28,72,29,81,0.000039,-0.000041,0.151125
2.733000,7.101499,-0.922683,-1.950413,27,71,29,81,0.000006,-0.000067,0.662452
2.743000,7.101288,-0.923799,-1.950585,27,71,29,81,-0.000090,-0.000034,-0.104538
2.753000,7.101171,-0.922370,-1.951809,27,72,29,82,-0.000032,-0.000006,1.557274
2.763000,7.101415,-0.920526,-1.949945,27,71,30,81,-0.000018,-0.000003,-2.277678
2.773000,7.101370,-0.920925,-1.948656,27,71,29,82,-0.000023,-0.000011,0.406788
2.783000,7.101300,-0.920425,-1.947767,27,71,30,82,-0.000009,-0.000027,2.324264
2.793000,7.101378,-0.921416,-1.947549,28,71,30,82,0.000071,-0.000037,-0.999360
2.804000,7.101317,-0.921893,-1.947221,28,71,30,81,0.000096,-0.000008,-1.766351
2.814000,7.101387,-0.920864,-1.947826,27,71,30,82,0.000054,-0.000029,1.429442
2.824000,7.101406,-0.922684,-1.946331,27,72,30,82,0.000092,-0.000002,0.406788
2.834000,7.101634,-0.923283,-1.945580,27,72,30,81,0.000055,-0.000005,-0.871529
2.844000,7.101475,-0.922696,-1.943731,28,72,29,82,0.000041,0.000009,-1.510687
2.854000,7.101369,-0.925146,-1.942766,27,71,29,82,0.000058,0.000055,1.812938
2.865000,7.101361,-0.924412,-1.945549,28,72,30,82,0.000076,0.000026,1.429442
2.875000,7.101544,-0.924173,-1.948743,28,71,30,82,0.000111,0.000049,1.173779
2.885000,7.101523,-0.925681,-1.947962,27,71,29,81,-0.000008,0.000050,1.173779
2.895000,7.101300,-0.923464,-1.947777,28,72,29,82,-0.000095,0.000006,0.151125
2.905000,7.101560,-0.925852,-1.949117,27,71,30,82,-0.000146,0.000013,-1.382856
2.915000,7.101513,-0.925772,-1.949283,27,72,31,82,-0.000100,-0.000008,0.662452
2.925000,7.101342,-0.926072,-1.950539,28,71,30,82,-0.000139,0.000006,0.023293
2.935000,7.101438,-0.926462,-1.952040,28,72,30,81,-0.000048,0.000037,1.173779
2.946000,7.101274,-0.925831,-1.953379,27,71,30,82,-0.000078,0.000034,0.278957
2.956000,7.101377,-0.925129,-1.952636,28,72,30,82,-0.000083,0.000026,-0.360202
2.966000,7.101309,-0.926938,-1.950932,28,71,29,82,-0.000105,0.000005,0.790284
2.976000,7.101335,-0.927399,-1.949487,28,71,30,82,-0.000110,0.000004,0.662452
2.986000,7.101534,-0.927831,-1.950403,27,72,30,82,-0.000039,0.000020,-0.360202
2.996000,7.101375,-0.929450,-1.949809,28,72,30,82,0.000085,0.000032,1.557274
3.006000,7.101275,-0.928128,-1.950123,27,72,29,81,0.000070,0.000027,-1.894183
3.017000,7.101496,-0.926840,-1.947545,28,71,30,82,0.000053,0.000044,-0.743697
