Time,Lift (cm),Roll (deg),Pitch (deg),Front right,Front left,Rear rigtht,Rear left,Forward velocity (m/s),Side velocity(m/s),Rotate velocity(deg/s)
1.692000,27.972132,-0.391366,-1.483492,17,66,59,93
1.702000,27.971909,-0.390063,-1.483997,18,68,60,93
1.712000,27.971972,-0.389665,-1.483096,18,67,59,92
1.723000,27.971809,-0.387575,-1.482011,18,67,60,92
1.733000,27.972008,-0.387964,-1.481889,18,67,59,91
1.743000,27.972227,-0.384323,-1.477935,18,67,57,91
1.753000,27.972078,-0.386133,-1.475014,17,68,57,89
1.763000,27.972252,-0.384281,-1.471405,18,68,57,89
1.773000,27.972391,-0.384192,-1.466393,18,68,55,89
1.783000,27.972572,-0.387498,-1.461717,19,68,56,89
1.793000,27.972559,-0.387269,-1.456910,19,69,56,88
1.804000,27.972630,-0.388896,-1.454516,20,70,55,88
1.814000,27.972906,-0.390106,-1.451033,20,69,55,88
1.824000,27.972973,-0.391075,-1.448779,19,69,55,88
1.834000,27.972910,-0.390056,-1.448014,19,70,54,88
1.844000,27.973049,-0.393659,-1.449231,19,69,55,88
1.854000,27.972984,-0.394115,-1.451102,19,69,55,88
1.864000,27.973043,-0.396738,-1.452717,19,69,55,88
1.874000,27.972948,-0.395668,-1.453117,18,69,55,89
1.885000,27.972816,-0.398538,-1.455799,19,69,55,91
1.895000,27.972771,-0.398721,-1.457953,19,70,56,90
1.905000,27.972567,-0.400845,-1.462769,18,70,56,91
1.915000,27.972549,-0.400560,-1.465100,18,69,57,91
1.925000,27.972546,-0.402700,-1.465945,19,69,58,92
1.935000,27.972401,-0.402696,-1.467683,19,69,58,91
1.945000,27.972403,-0.400360,-1.470943,19,69,57,91
1.955000,27.972424,-0.402519,-1.469962,19,69,57,92
1.966000,27.972361,-0.400709,-1.469004,19,69,57,91
1.976000,27.972456,-0.399456,-1.468115,18,69,58,91
1.986000,27.972639,-0.398068,-1.464948,19,69,57,90
1.996000,27.972395,-0.398621,-1.464113,19,68,57,90
2.006000,27.972639,-0.399414,-1.462781,19,69,57,90
2.016000,27.972692,-0.399594,-1.460356,19,70,58,90
2.026000,27.972698,-0.397213,-1.458256,19,69,57,90
2.036000,27.972980,-0.395745,-1.454711,20,70,56,90
2.046000,27.972973,-0.396460,-1.454021,20,69,56,89
2.057000,27.972921,-0.395515,-1.452150,19,69,56,89
2.067000,27.972895,-0.393541,-1.450912,20,70,56,89
2.077000,27.972900,-0.396161,-1.450964,20,70,57,89
2.087000,27.972975,-0.394179,-1.450257,20,69,57,90
2.097000,27.972925,-0.393963,-1.450991,20,70,57,90
2.107000,27.973038,-0.395343,-1.450252,20,70,56,91
2.117000,27.973015,-0.395722,-1.450742,19,70,57,91
2.128000,27.973000,-0.396837,-1.449344,20,70,56,91
2.138000,27.972973,-0.399164,-1.451824,20,70,57,91
2.148000,27.972973,-0.396236,-1.453299,19,70,57,92
2.158000,27.973011,-0.396412,-1.453658,19,70,57,92
2.168000,27.972967,-0.398520,-1.454999,19,70,57,92
2.178000,27.972788,-0.398090,-1.454480,19,70,58,92
2.188000,27.972906,-0.398192,-1.454654,19,70,57,92
2.198000,27.972889,-0.396814,-1.454940,19,70,57,92
2.209000,27.972847,-0.398430,-1.455333,20,70,58,92
2.219000,27.970055,-0.397901,-1.454802,19,70,58,91
2.229000,28.009405,-0.382763,-1.435912,10,63,58,93
2.239000,27.964550,-0.344476,-1.403246,7,55,61,94
2.249000,27.946308,-0.364080,-1.369941,-1,57,61,57
2.259000,27.982456,-0.451240,-1.340165,-43,77,83,-34
2.269000,28.062695,-0.550457,-1.278949,-61,111,164,-60
2.280000,28.053230,-0.630188,-1.153576,-64,156,194,-63
2.290000,28.030487,-0.636338,-1.032544,-63,192,221,-64
2.300000,28.008533,-0.655940,-0.933897,-63,236,247,-64
2.310000,27.984413,-0.680320,-0.878862,-41,265,267,-64
2.320000,27.952103,-0.726728,-0.843953,-5,264,276,-64
2.330000,27.928421,-0.794733,-0.825556,-1,251,267,-17
2.340000,27.915344,-0.890093,-0.826014,0,235,250,-2
2.350000,27.912804,-0.946917,-0.837207,-1,216,229,0
2.361000,27.925877,-0.961023,-0.867532,0,201,221,0
2.371000,27.949842,-0.989848,-0.871921,0,191,218,0
2.381000,27.957491,-1.055024,-0.854352,0,189,199,1
2.391000,27.966208,-1.100540,-0.849371,0,189,183,1
2.401000,27.977070,-1.143073,-0.870557,0,192,181,1
2.411000,27.987343,-1.175943,-0.905461,0,196,186,1
2.421000,27.993397,-1.248336,-0.941839,0,205,190,1
2.432000,27.842499,-1.363027,-0.987399,32,215,193,47
2.442000,27.678448,-1.491136,-1.067870,101,156,131,174
2.452000,27.837971,-1.436206,-0.986218,98,-22,-75,289
2.462000,27.914768,-1.408621,-0.795105,138,-37,-92,294
2.472000,27.939743,-1.410202,-0.607250,166,-39,-94,267
2.482000,27.943378,-1.531435,-0.507477,174,-40,-94,265
2.492000,27.940268,-1.705487,-0.470427,175,-39,-94,282
2.502000,27.936701,-1.820391,-0.436716,178,-38,-93,301
2.513000,27.933916,-1.869190,-0.372346,192,-37,-92,310
2.523000,27.933056,-1.928527,-0.306651,204,-13,-15,313
2.533000,27.932367,-2.009408,-0.256330,208,-1,-1,316
2.543000,27.931484,-2.129942,-0.224686,203,0,0,318
2.553000,27.931488,-2.217664,-0.187039,193,0,1,315
2.563000,27.932838,-2.216999,-0.141143,190,1,2,294
2.573000,27.939896,-2.250232,-0.085633,188,1,3,276
2.583000,27.957512,-2.326045,-0.054138,191,2,4,270
2.594000,27.971252,-2.395153,-0.065759,195,2,4,271
2.604000,27.970633,-2.425369,-0.078517,189,3,4,273
2.614000,27.970379,-2.431689,-0.085497,187,3,4,275
2.624000,27.969200,-2.468251,-0.086640,185,21,54,280
2.634000,27.802675,-2.513524,-0.037101,154,151,158,238
2.644000,27.917736,-2.555962,0.028376,30,181,207,54
