time,lift,roll,pitch,foot1,foot2,foot3,foot4
0.473000,7.790080,-1.386860,-0.538898,118,63,76,107
0.483000,7.790038,-1.387246,-0.540445,117,63,76,107
0.493000,7.790074,-1.386566,-0.540134,118,63,76,106
0.503000,7.790014,-1.386324,-0.539792,118,63,77,106
0.513000,7.790156,-1.384691,-0.539675,118,64,76,107
0.524000,7.789962,-1.383268,-0.541930,118,64,76,106
0.534000,7.790122,-1.385550,-0.541606,118,64,76,107
0.544000,7.789967,-1.386184,-0.542529,119,63,77,106
0.554000,7.790036,-1.385182,-0.543271,118,63,76,107
0.564000,7.790004,-1.386088,-0.540233,118,64,76,106
0.574000,7.790114,-1.388023,-0.540817,119,64,76,107
0.584000,7.790050,-1.386932,-0.542330,118,63,77,107
0.594000,7.789925,-1.384117,-0.541638,118,63,77,107
0.605000,7.790007,-1.384451,-0.540618,118,63,77,107
0.615000,7.790069,-1.384630,-0.541619,119,63,77,107
0.625000,7.790251,-1.385111,-0.540959,118,63,76,106
0.635000,7.790188,-1.385991,-0.540729,118,64,76,107
0.645000,7.790139,-1.384079,-0.539651,118,63,76,107
0.655000,7.790329,-1.382869,-0.537658,118,63,76,107
0.665000,7.790005,-1.385534,-0.535903,119,63,76,106
0.675000,7.790104,-1.382593,-0.535292,118,63,76,107
0.685000,7.790275,-1.386300,-0.535336,118,63,76,107
0.695000,7.790374,-1.383497,-0.534029,118,63,76,107
0.706000,7.790108,-1.385739,-0.534589,118,63,76,107
0.716000,7.790233,-1.387204,-0.533229,118,63,76,107
0.726000,7.790127,-1.387120,-0.533144,118,63,76,107
0.736000,7.790514,-1.386524,-0.530260,118,63,76,107
0.746000,7.790437,-1.387419,-0.529897,118,63,77,107
0.756000,7.790443,-1.389729,-0.528993,118,63,77,107
0.766000,7.790272,-1.388227,-0.528786,118,63,77,107
0.776000,7.790314,-1.386668,-0.529876,117,63,77,107
0.786000,7.790491,-1.387137,-0.530378,117,63,76,106
0.796000,7.790404,-1.387512,-0.530516,117,63,76,106
0.807000,7.790349,-1.386166,-0.531527,117,63,76,107
0.817000,7.790520,-1.384086,-0.530134,117,63,76,107
0.827000,7.790455,-1.383022,-0.529698,118,63,76,106
0.837000,7.790039,-1.383271,-0.529866,119,63,76,107
0.847000,7.790187,-1.380974,-0.531551,118,62,76,106
0.857000,7.790221,-1.380852,-0.530579,118,63,76,107
0.867000,7.790335,-1.380494,-0.530483,119,63,76,107
0.878000,7.790428,-1.380250,-0.528967,118,63,77,107
0.888000,7.790299,-1.379421,-0.529346,118,63,77,106
0.898000,7.790584,-1.381000,-0.530340,118,62,77,107
0.908000,7.790399,-1.381694,-0.531191,118,63,76,107
0.918000,7.790385,-1.381913,-0.530904,119,63,76,106
0.928000,7.790390,-1.381858,-0.529450,118,63,76,107
0.938000,7.790306,-1.382017,-0.529850,118,64,76,106
0.948000,7.790109,-1.381383,-0.530995,118,63,76,107
0.958000,7.790390,-1.378710,-0.532104,118,64,77,107
0.968000,7.790190,-1.375805,-0.532399,118,63,77,106
0.979000,7.790238,-1.375338,-0.531724,118,63,77,107
0.989000,7.790193,-1.375666,-0.531443,118,63,77,106
0.999000,7.790291,-1.374659,-0.531687,118,63,76,107
1.009000,7.790393,-1.372416,-0.531810,118,63,78,106
1.019000,7.790030,-1.373457,-0.531113,118,63,76,107
1.029000,7.790232,-1.373731,-0.530869,118,63,76,107
1.039000,7.790294,-1.373457,-0.529791,118,64,76,106
1.049000,7.790294,-1.375112,-0.529862,118,64,77,106
1.059000,7.790360,-1.375814,-0.531314,118,64,78,107
1.069000,7.790223,-1.375679,-0.530550,118,64,77,107
1.079000,7.790267,-1.376983,-0.530836,118,63,77,106
1.089000,7.790259,-1.377604,-0.530025,119,63,77,107
1.100000,7.790655,-1.375955,-0.529263,118,64,77,106
1.110000,7.790311,-1.376217,-0.529157,118,63,77,107
1.120000,7.790291,-1.376344,-0.530544,119,64,76,107
1.130000,7.790502,-1.376258,-0.528970,118,64,76,106
1.140000,7.790397,-1.378793,-0.526123,118,63,77,107
1.150000,7.790398,-1.378521,-0.526719,118,63,76,107
1.160000,7.790502,-1.378151,-0.526960,119,63,76,107
1.170000,7.790565,-1.376112,-0.526417,118,63,76,106
1.180000,7.790386,-1.374135,-0.527687,118,63,76,107
1.191000,7.790520,-1.373701,-0.527580,118,64,76,106
1.201000,7.790323,-1.374650,-0.526915,119,63,77,106
1.211000,7.790499,-1.373086,-0.525919,118,63,76,106
1.221000,7.790437,-1.371767,-0.526109,118,63,75,107
1.231000,7.790644,-1.373637,-0.526406,118,63,76,107
1.241000,7.790400,-1.372948,-0.525074,118,63,76,107
1.251000,7.790567,-1.370837,-0.525202,118,63,76,107
1.261000,7.790688,-1.371662,-0.524850,118,63,77,106
1.272000,7.790576,-1.373548,-0.523342,118,63,76,107
1.282000,7.790409,-1.373572,-0.524279,118,62,77,106
1.292000,7.790702,-1.373587,-0.524460,118,63,76,106
1.302000,7.790518,-1.373018,-0.523669,118,63,77,106
1.312000,7.790582,-1.374337,-0.524373,118,63,76,106
1.322000,7.790678,-1.375076,-0.525879,119,63,77,107
1.332000,7.790435,-1.374923,-0.525302,118,63,76,106
1.342000,7.790462,-1.376323,-0.524712,118,62,76,106
1.352000,7.790637,-1.377319,-0.524293,118,63,77,107
1.362000,7.790565,-1.376578,-0.526454,118,63,77,107
1.373000,7.790395,-1.373408,-0.524247,118,62,76,106
1.383000,7.790473,-1.374116,-0.525213,118,64,76,107
1.393000,7.790667,-1.372585,-0.524175,118,64,77,107
1.403000,7.790271,-1.370474,-0.525182,118,63,76,107
1.413000,7.790331,-1.368659,-0.524984,118,63,76,107
1.423000,7.790490,-1.366792,-0.525277,118,63,76,106
1.433000,7.790483,-1.368516,-0.524584,118,63,77,107
1.443000,7.790506,-1.369437,-0.525104,118,63,76,106
1.454000,7.790570,-1.369544,-0.525483,118,63,76,106
1.464000,7.790465,-1.368719,-0.525386,118,63,76,106
1.474000,7.790330,-1.367964,-0.523555,118,64,77,106
1.484000,7.790359,-1.366769,-0.526477,118,64,77,106
1.494000,7.790357,-1.366046,-0.526363,118,64,76,107
1.504000,7.790433,-1.364899,-0.527327,118,63,76,107
1.514000,7.790502,-1.364349,-0.526820,118,63,77,106
1.524000,7.790414,-1.364603,-0.527283,118,63,77,106
1.534000,7.790714,-1.364153,-0.525735,118,63,76,106
1.544000,7.790349,-1.364797,-0.525633,118,62,76,107
1.555000,7.790373,-1.365268,-0.526552,118,63,76,106
1.565000,7.790455,-1.364878,-0.524088,118,63,77,106
1.575000,7.790450,-1.362454,-0.526216,118,63,76,106
1.585000,7.790479,-1.362903,-0.526234,118,63,76,106
1.595000,7.790587,-1.361909,-0.525989,118,63,77,106
1.605000,7.790347,-1.361074,-0.525192,118,63,76,107
1.615000,7.790483,-1.361827,-0.524066,118,63,77,106
1.625000,7.790597,-1.360491,-0.522180,119,63,77,107
1.636000,7.790417,-1.361540,-0.522534,118,64,76,106
1.646000,7.790650,-1.359230,-0.521102,118,63,76,106
1.656000,7.790720,-1.358099,-0.520830,118,63,77,107
1.666000,7.790351,-1.357619,-0.521267,118,63,77,107
1.676000,7.790529,-1.360276,-0.519790,118,63,77,107
1.686000,7.790666,-1.358718,-0.519959,118,63,76,107
1.696000,7.790585,-1.361173,-0.517623,118,63,76,106
1.706000,7.790575,-1.360471,-0.517543,118,62,77,107
1.716000,7.790506,-1.359165,-0.518028,119,64,76,107
1.726000,7.790465,-1.360561,-0.518218,118,63,77,107
1.736000,7.790651,-1.362900,-0.517438,118,63,76,107
1.746000,7.790657,-1.362295,-0.516667,118,63,76,107
1.757000,7.790813,-1.360123,-0.516764,118,63,76,106
1.767000,7.790585,-1.362084,-0.516231,119,63,76,107
1.777000,7.790525,-1.359676,-0.515422,118,63,76,107
1.787000,7.790780,-1.359773,-0.516311,118,63,75,106
1.797000,7.790467,-1.358998,-0.516384,118,63,76,107
1.807000,7.790639,-1.356449,-0.514600,118,63,76,106
1.817000,7.790753,-1.355324,-0.513998,119,63,76,107
1.827000,7.790755,-1.353706,-0.515103,118,63,76,107
1.837000,7.790705,-1.352282,-0.515482,118,64,77,107
1.848000,7.790481,-1.352457,-0.516601,118,63,76,106
1.858000,7.790694,-1.349594,-0.516555,118,64,76,107
1.868000,7.790719,-1.351386,-0.517030,118,63,76,107
1.878000,7.790570,-1.352689,-0.516708,118,63,77,106
1.888000,7.790679,-1.354416,-0.513709,118,63,76,107
1.898000,7.790733,-1.353937,-0.513508,118,63,77,106
1.908000,7.790764,-1.356188,-0.511871,118,63,76,107
1.918000,7.791033,-1.356918,-0.512256,118,64,77,107
1.928000,7.790612,-1.355508,-0.511576,118,63,76,107
1.938000,7.790877,-1.356728,-0.511115,118,63,77,107
1.949000,7.790812,-1.357416,-0.511002,117,64,76,107
1.959000,7.790842,-1.356266,-0.513273,118,63,76,106
1.969000,7.790792,-1.357651,-0.514887,118,64,76,107
1.979000,7.790695,-1.355091,-0.515156,118,64,76,106
1.989000,7.790565,-1.355554,-0.514832,118,63,77,106
1.999000,7.790645,-1.354306,-0.516218,118,63,76,107
2.009000,7.790632,-1.352194,-0.517771,118,63,77,107
2.019000,7.790721,-1.350689,-0.517961,118,63,76,107
2.029000,7.790697,-1.351968,-0.517752,118,64,76,107
2.039000,7.790429,-1.352059,-0.517221,118,62,76,107
2.050000,7.790701,-1.351503,-0.516531,118,63,76,107
2.060000,7.790890,-1.352104,-0.515468,118,64,76,107
2.070000,7.790643,-1.353056,-0.513499,118,63,76,107
2.080000,7.790584,-1.350907,-0.514293,118,63,76,106
2.090000,7.790718,-1.349759,-0.514017,119,63,76,107
2.100000,7.790629,-1.348627,-0.513257,118,63,77,107
2.110000,7.790893,-1.350738,-0.513212,118,63,76,107
2.120000,7.790571,-1.352392,-0.513689,118,63,76,106
2.130000,7.790871,-1.352740,-0.512513,118,63,76,107
2.141000,7.790938,-1.356995,-0.512299,118,63,77,106
2.151000,7.790714,-1.353115,-0.510288,118,63,77,107
2.161000,7.790829,-1.354448,-0.509754,118,63,76,107
2.171000,7.790917,-1.354457,-0.508908,118,62,76,107
2.181000,7.790939,-1.354213,-0.509089,118,63,76,107
2.191000,7.790923,-1.353616,-0.508431,118,63,76,107
2.201000,7.790935,-1.351771,-0.507946,118,63,77,107
2.211000,7.791139,-1.352023,-0.507470,118,64,76,106
2.221000,7.790818,-1.352995,-0.506847,119,63,76,107
2.232000,7.790790,-1.352056,-0.507103,118,63,77,107
2.242000,7.790907,-1.352799,-0.507599,118,63,76,107
2.252000,7.791048,-1.354041,-0.506793,118,63,76,107
2.262000,7.790907,-1.356232,-0.505598,118,64,76,107
2.272000,7.790916,-1.358579,-0.506836,118,63,76,106
2.282000,7.791082,-1.358784,-0.506304,118,63,77,106
2.292000,7.791052,-1.358220,-0.506727,118,63,76,107
2.302000,7.790943,-1.357732,-0.506313,118,63,76,106
2.312000,7.790813,-1.357120,-0.506668,118,63,76,107
2.323000,7.791009,-1.355612,-0.506682,118,63,76,107
2.333000,7.790946,-1.356714,-0.504606,118,63,76,106
2.343000,7.791042,-1.355080,-0.504711,118,63,76,107
2.353000,7.790965,-1.356329,-0.503552,118,63,76,107
2.363000,7.791076,-1.355605,-0.503817,118,64,76,106
2.373000,7.791075,-1.355176,-0.504313,118,64,76,106
2.383000,7.791090,-1.354243,-0.504303,118,64,76,107
2.394000,7.790857,-1.353468,-0.504901,117,63,76,107
2.403000,7.790927,-1.354798,-0.502886,118,63,77,107
2.414000,7.791028,-1.352253,-0.503791,117,64,77,106
2.424000,7.790829,-1.351722,-0.504030,118,63,77,106
2.434000,7.790969,-1.353228,-0.503680,118,63,76,107
2.444000,7.790726,-1.353678,-0.504128,118,63,76,107
2.454000,7.791164,-1.352755,-0.503787,118,62,76,106
2.464000,7.791065,-1.352156,-0.502292,118,63,77,106
2.474000,7.790975,-1.349646,-0.503500,118,64,76,107
2.484000,7.790963,-1.350818,-0.502066,118,63,77,106
2.494000,7.791134,-1.349316,-0.500266,118,63,76,106
2.504000,7.791038,-1.350478,-0.499604,118,63,76,106
2.515000,7.791077,-1.351373,-0.498090,118,64,77,106
2.525000,7.791290,-1.351005,-0.499361,118,63,76,106
2.535000,7.791323,-1.351373,-0.499090,118,63,76,106
2.545000,7.791199,-1.353316,-0.500062,118,63,77,107
2.555000,7.791219,-1.351076,-0.498769,118,63,76,106
2.565000,7.791257,-1.351642,-0.498366,117,63,77,106
2.575000,7.791277,-1.351562,-0.497642,117,63,76,106
2.585000,7.791108,-1.351597,-0.497319,118,63,76,106
2.596000,7.791006,-1.352351,-0.494817,118,63,76,106
2.606000,7.791229,-1.353517,-0.494902,118,63,76,107
2.616000,7.791185,-1.353202,-0.495712,118,63,76,106
2.626000,7.791452,-1.354486,-0.494516,118,63,76,107
2.636000,7.791119,-1.352048,-0.496096,119,64,76,106
2.646000,7.791333,-1.351645,-0.493664,118,63,76,106
2.656000,7.791267,-1.350409,-0.496248,118,63,76,107
2.666000,7.791089,-1.350282,-0.497971,118,62,76,107
2.677000,7.791283,-1.352515,-0.498408,118,63,76,106
2.687000,7.791127,-1.351003,-0.499008,118,63,76,107
2.697000,7.790998,-1.351272,-0.498198,118,63,77,106
2.707000,7.791331,-1.352964,-0.498243,118,63,76,107
2.717000,7.791211,-1.350734,-0.498434,118,63,76,106
2.727000,7.791121,-1.352197,-0.499252,118,63,76,106
2.737000,7.791070,-1.351566,-0.497162,118,63,77,107
2.747000,7.791294,-1.349713,-0.498429,118,63,76,106
2.758000,7.791139,-1.351272,-0.499034,118,63,77,106
2.768000,7.791079,-1.349358,-0.498708,118,63,76,107
2.778000,7.790993,-1.347220,-0.498517,118,63,77,107
2.788000,7.790958,-1.348916,-0.499412,118,63,77,107
2.798000,7.791013,-1.348045,-0.498244,118,63,76,107
2.808000,7.791315,-1.347986,-0.496868,118,63,77,107
2.818000,7.791196,-1.347913,-0.496138,118,63,76,106
2.828000,7.791102,-1.348422,-0.496179,119,63,77,106
2.838000,7.791133,-1.347111,-0.496249,118,62,77,107
2.849000,7.791328,-1.348102,-0.496022,118,63,77,106
2.859000,7.791007,-1.348726,-0.497634,117,63,77,107
2.869000,7.791383,-1.347694,-0.496280,118,64,77,107
2.879000,7.791098,-1.343582,-0.498409,118,63,76,106
2.889000,7.791012,-1.346578,-0.497940,118,63,76,106
2.899000,7.791173,-1.346799,-0.498503,118,64,76,107
2.909000,7.791313,-1.346445,-0.500802,118,62,76,106
2.919000,7.790810,-1.345042,-0.501789,118,63,76,106
2.929000,7.791000,-1.345877,-0.500605,118,63,77,107
2.939000,7.791220,-1.347466,-0.499918,118,64,76,107
2.950000,7.791116,-1.343869,-0.499185,119,63,76,106
2.960000,7.791024,-1.346187,-0.499644,118,63,77,106
2.970000,7.791242,-1.344595,-0.498987,118,63,76,107
2.980000,7.790992,-1.342984,-0.498151,118,62,76,107
2.990000,7.791404,-1.344408,-0.497103,118,63,76,107
3.000000,7.791128,-1.342616,-0.499496,118,63,77,107
3.010000,7.791122,-1.341202,-0.500095,118,64,76,106
3.021000,7.791143,-1.342917,-0.499594,118,63,76,107
3.030000,7.791162,-1.344688,-0.499355,117,63,76,107
3.040000,7.790976,-1.342525,-0.498690,118,63,76,107
3.051000,7.791285,-1.341736,-0.499333,118,64,77,107
3.061000,7.791214,-1.343056,-0.496542,118,63,77,106
3.071000,7.791146,-1.342224,-0.497418,118,63,76,107
3.081000,7.791044,-1.340675,-0.497071,118,62,76,107
3.091000,7.791029,-1.342133,-0.495857,118,63,76,106
3.101000,7.791062,-1.339365,-0.495085,118,64,76,107
3.111000,7.791224,-1.340791,-0.495970,119,64,77,107
3.121000,7.791159,-1.341101,-0.495505,118,63,76,107
3.132000,7.791163,-1.340039,-0.495330,118,64,76,107
3.142000,7.791177,-1.338875,-0.493788,119,63,76,107
3.152000,7.791276,-1.335886,-0.494795,118,63,76,107
3.162000,7.791202,-1.337996,-0.495163,118,64,76,106
3.172000,7.791389,-1.339700,-0.494251,118,63,76,107
3.182000,7.791005,-1.340851,-0.495049,118,63,76,107
3.192000,7.791184,-1.339195,-0.496049,119,63,76,107
3.202000,7.791285,-1.340623,-0.495397,118,63,76,106
3.213000,7.791176,-1.341510,-0.495418,118,63,76,106
3.223000,7.791123,-1.341403,-0.493912,118,63,76,106
3.233000,7.791131,-1.340620,-0.493392,118,64,76,106
3.243000,7.791229,-1.342809,-0.492629,117,63,76,107
3.253000,7.791313,-1.341190,-0.491668,117,63,76,107
3.263000,7.791497,-1.341873,-0.490666,119,63,77,107
3.273000,7.791269,-1.341841,-0.492573,118,63,76,106
3.283000,7.791188,-1.341761,-0.492788,117,63,77,107
3.293000,7.791203,-1.343605,-0.491957,118,63,76,107
3.304000,7.791412,-1.343819,-0.492038,118,63,76,106
3.314000,7.791443,-1.345088,-0.491328,118,64,77,108
3.324000,7.791499,-1.345211,-0.490848,117,63,76,107
3.334000,7.791375,-1.346595,-0.491534,118,63,76,107
3.344000,7.791315,-1.344391,-0.490982,118,63,76,107
3.354000,7.791397,-1.344203,-0.490414,118,63,76,107
3.364000,7.791363,-1.344615,-0.489816,118,63,76,106
3.374000,7.791482,-1.344106,-0.487544,118,64,77,106
3.385000,7.791540,-1.341132,-0.487656,118,63,76,106
3.395000,7.791430,-1.342832,-0.488087,118,63,76,107
3.405000,7.791376,-1.341014,-0.487888,119,64,76,107
3.415000,7.791523,-1.339112,-0.487004,118,63,76,107
3.425000,7.791321,-1.338228,-0.487598,118,62,77,107
3.435000,7.791314,-1.338916,-0.487905,118,63,76,106
3.445000,7.791404,-1.339693,-0.487196,118,63,76,107
3.455000,7.791391,-1.337379,-0.486390,118,64,76,107
3.465000,7.791522,-1.339928,-0.485360,118,64,76,106
3.475000,7.791407,-1.337897,-0.485891,117,63,76,106
3.486000,7.791506,-1.336545,-0.485564,118,64,76,107
3.496000,7.791629,-1.336852,-0.486513,117,63,77,107
3.506000,7.791669,-1.338544,-0.484832,118,63,76,106
3.516000,7.791502,-1.338134,-0.485087,118,63,76,107
3.526000,7.791296,-1.338297,-0.484797,118,63,76,107
3.536000,7.791608,-1.337770,-0.483252,118,63,77,106
3.546000,7.791482,-1.338304,-0.483356,117,63,76,106
3.556000,7.791273,-1.336751,-0.484572,118,64,76,107
3.566000,7.791401,-1.337279,-0.485418,118,64,77,107
3.577000,7.791588,-1.338902,-0.485228,118,63,77,107
3.587000,7.791617,-1.337705,-0.485976,118,64,76,106
3.597000,7.791269,-1.338511,-0.486015,118,63,76,107
3.607000,7.791752,-1.339569,-0.485198,117,63,77,107
3.617000,7.791760,-1.338364,-0.486384,118,63,76,107
3.627000,7.791552,-1.337416,-0.485849,118,63,76,107
3.637000,7.791343,-1.337051,-0.485545,118,63,76,107
3.647000,7.791552,-1.334767,-0.486752,118,63,76,106
3.657000,7.791609,-1.336238,-0.484921,117,63,76,107
3.667000,7.791585,-1.336082,-0.485850,118,63,76,107
3.677000,7.791526,-1.336430,-0.484089,118,63,76,107
3.687000,7.791473,-1.336023,-0.483480,118,63,76,107
3.697000,7.791457,-1.334511,-0.484158,118,63,76,107
3.708000,7.791418,-1.335560,-0.483292,119,63,76,107
3.718000,7.791522,-1.336276,-0.483933,118,63,77,106
3.728000,7.791580,-1.331362,-0.485212,118,64,76,107
3.738000,7.791605,-1.331579,-0.485602,118,63,76,107
3.748000,7.791302,-1.330189,-0.483714,118,63,77,106
3.758000,7.791537,-1.328677,-0.485112,118,63,77,106
3.768000,7.791751,-1.329693,-0.485524,118,63,77,107
3.778000,7.791382,-1.328869,-0.485457,118,63,76,107
3.788000,7.791442,-1.330786,-0.484118,118,63,76,106
3.799000,7.791453,-1.329660,-0.485104,118,62,76,106
3.809000,7.791401,-1.328359,-0.484045,118,63,76,107
3.819000,7.791392,-1.328750,-0.485796,118,63,76,107
3.829000,7.791638,-1.331043,-0.485877,118,63,76,107
3.839000,7.791702,-1.328150,-0.486935,118,63,76,107
3.849000,7.791404,-1.329087,-0.486515,118,63,76,107
3.859000,7.791539,-1.330836,-0.486766,119,64,76,107
3.869000,7.791588,-1.331308,-0.486131,118,63,76,107
3.880000,7.791225,-1.329828,-0.485530,118,63,76,107
3.890000,7.791230,-1.330225,-0.485042,119,63,77,107
3.900000,7.791234,-1.330095,-0.484886,119,63,76,106
3.910000,7.791518,-1.328465,-0.485607,118,63,77,106
3.920000,7.791464,-1.330930,-0.484757,118,63,76,107
3.930000,7.791642,-1.330485,-0.483796,119,62,76,107
3.940000,7.791400,-1.333213,-0.484737,118,64,76,106
3.950000,7.791594,-1.333537,-0.483382,118,63,76,107
3.960000,7.791498,-1.334538,-0.483146,118,63,76,107
3.971000,7.791436,-1.333856,-0.482747,119,64,76,107
3.981000,7.791509,-1.333539,-0.481118,118,63,76,107
3.992000,7.791513,-1.332044,-0.481473,118,64,76,106
4.001000,7.791690,-1.332002,-0.481994,118,63,77,107
4.011000,7.791562,-1.331161,-0.481464,117,63,77,106
4.021000,7.791638,-1.329635,-0.480046,118,63,77,106
4.031000,7.791626,-1.331886,-0.479428,118,63,77,107
4.042000,7.791665,-1.331314,-0.480483,118,64,77,106
4.052000,7.791561,-1.330675,-0.480288,118,63,76,107
4.062000,7.791591,-1.332144,-0.480659,118,62,76,107
4.072000,7.791773,-1.330193,-0.479341,118,63,76,107
4.082000,7.791617,-1.333377,-0.479145,118,63,76,106
4.092000,7.791602,-1.332313,-0.479255,118,63,76,106
4.102000,7.791492,-1.331667,-0.480236,118,64,76,106
4.112000,7.791656,-1.331702,-0.480196,118,63,76,107
4.122000,7.791611,-1.331277,-0.479549,118,63,76,107
4.133000,7.791827,-1.328528,-0.479014,118,63,76,106
4.143000,7.791757,-1.329062,-0.478778,118,63,76,107
4.153000,7.791665,-1.328771,-0.478177,118,63,77,106
4.163000,7.791403,-1.326901,-0.480283,118,63,77,106
4.173000,7.791620,-1.325091,-0.480495,118,64,76,107
4.183000,7.791541,-1.325271,-0.480759,118,63,76,106
4.193000,7.791585,-1.324599,-0.481914,118,63,77,106
4.203000,7.791453,-1.323948,-0.480919,118,62,76,107
4.213000,7.791512,-1.322767,-0.481372,118,63,77,107
4.223000,7.791503,-1.321225,-0.481363,118,63,77,107
4.233000,7.791668,-1.323539,-0.481871,118,64,77,107
4.244000,7.791627,-1.323737,-0.483622,118,63,76,107
4.254000,7.791543,-1.321907,-0.483975,118,63,77,106
4.264000,7.791523,-1.321560,-0.484348,118,63,77,106
4.274000,7.791408,-1.320925,-0.487022,118,63,76,106
4.284000,7.791482,-1.320759,-0.485416,118,63,76,107
4.294000,7.791480,-1.319226,-0.484262,118,63,77,107
4.304000,7.791220,-1.318404,-0.485611,118,63,77,106
4.314000,7.791270,-1.319899,-0.487273,118,63,77,107
4.324000,7.791188,-1.319768,-0.486913,118,63,77,107
4.334000,7.791415,-1.319388,-0.486343,118,64,76,107
4.345000,7.791183,-1.318778,-0.487641,118,62,76,106
4.355000,7.791473,-1.320088,-0.486906,118,64,76,107
4.365000,7.791225,-1.319971,-0.487007,118,63,75,106
4.375000,7.791294,-1.316996,-0.488569,118,63,77,106
4.385000,7.791372,-1.316520,-0.487386,118,64,77,106
4.395000,7.791300,-1.315761,-0.487033,118,64,76,106
4.405000,7.791319,-1.316022,-0.486748,118,64,76,107
4.415000,7.791299,-1.313754,-0.485562,118,63,75,106
4.426000,7.791090,-1.314344,-0.485481,118,63,76,106
4.436000,7.791197,-1.312227,-0.486007,118,63,76,106
4.446000,7.791326,-1.312442,-0.484948,118,64,76,106
4.456000,7.791263,-1.311405,-0.484324,118,63,76,106
4.466000,7.791389,-1.309217,-0.484614,119,63,76,106
4.476000,7.791217,-1.308971,-0.484358,118,64,76,107
4.486000,7.791615,-1.310473,-0.483809,118,64,76,106
4.496000,7.791351,-1.312561,-0.484312,118,63,76,106
4.506000,7.791406,-1.310493,-0.483610,118,63,76,106
4.516000,7.791333,-1.309967,-0.482650,118,63,76,106
4.526000,7.791357,-1.311719,-0.482294,119,64,76,107
4.536000,7.791571,-1.311536,-0.481882,118,64,76,107
4.546000,7.791455,-1.312248,-0.482710,118,63,76,106
4.557000,7.791410,-1.313176,-0.482664,118,63,76,106
4.566000,7.791522,-1.314567,-0.482440,118,63,76,107
4.576000,7.791401,-1.314570,-0.482594,118,63,76,106
4.586000,7.791629,-1.313774,-0.483595,118,64,76,107
4.596000,7.791424,-1.311903,-0.485225,118,64,76,107
4.607000,7.791258,-1.310962,-0.484343,118,63,77,106
4.617000,7.791451,-1.309036,-0.485369,119,63,76,106
4.627000,7.791259,-1.308732,-0.484910,118,63,76,106
4.637000,7.791490,-1.307166,-0.484484,119,63,77,107
4.647000,7.791363,-1.306268,-0.485924,119,63,77,107
4.657000,7.791138,-1.306552,-0.485823,118,63,76,107
4.667000,7.791279,-1.307749,-0.485731,118,63,76,107
4.677000,7.791424,-1.310337,-0.486111,118,63,76,107
4.687000,7.791436,-1.309180,-0.484762,119,64,76,106
