time,lift,roll,pitch,foot1,foot2,foot3,foot4
3.384000,28.345819,-1.506655,0.514373,-2,124,238,-8
3.394000,28.277897,-1.514489,0.505191,18,127,221,203
3.404000,27.655354,-1.275346,0.819719,177,113,142,237
3.414000,27.936272,-1.199653,1.121563,228,47,34,343
3.425000,27.908442,-1.155465,1.421828,196,6,-5,305
3.435000,28.074711,-1.221895,1.611229,238,0,-10,348
3.445000,28.168859,-1.364754,1.579705,268,-1,-8,352
3.455000,28.235384,-1.497241,1.405011,252,0,-8,365
3.465000,28.251892,-1.543392,1.182076,197,0,-6,417
3.475000,28.284315,-1.441247,1.068096,158,1,-5,420
3.485000,28.399715,-1.228350,1.153602,192,2,-4,369
3.495000,28.503090,-1.124621,1.367257,239,2,-2,253
3.505000,28.539913,-1.146884,1.485966,218,3,-1,187
3.516000,28.643238,-1.138194,1.577978,232,4,-1,147
3.526000,28.741592,-1.209076,1.577262,229,4,0,134
3.536000,28.816578,-1.236763,1.446804,218,5,0,123
3.546000,28.850216,-1.219665,1.127928,169,6,0,140
3.556000,28.908474,-1.103480,0.785453,111,6,1,200
3.566000,28.927113,-0.799873,0.538300,97,6,1,240
3.576000,28.856421,-0.499402,0.404775,90,7,5,210
3.587000,28.208389,-0.398981,0.441633,91,94,194,165
3.597000,28.460264,-0.395899,0.763603,66,252,297,80
3.607000,28.563681,-0.515756,1.102515,19,226,339,-1
3.617000,28.629860,-0.626083,1.389441,-6,228,331,-17
3.627000,28.774410,-0.616402,1.559349,-9,288,362,-18
3.637000,28.848362,-0.546248,1.556774,-8,314,376,-18
3.647000,28.897711,-0.453617,1.433248,-8,302,380,-17
3.657000,28.927279,-0.371210,1.234478,-8,261,411,-16
3.667000,28.985647,-0.385500,1.119083,-6,228,436,-15
3.678000,29.031240,-0.442744,1.213347,-6,223,391,-14
3.688000,29.098570,-0.581513,1.381648,-5,254,309,-13
3.698000,29.137955,-0.675342,1.545377,-5,269,236,-12
3.708000,29.145300,-0.701125,1.731444,-4,238,176,-11
3.718000,29.214525,-0.670762,1.860880,-3,227,159,-11
3.728000,29.272327,-0.668731,1.849119,-3,245,146,-10
3.738000,29.279116,-0.657068,1.650839,-3,237,140,-8
3.748000,29.232883,-0.702326,1.305921,-3,176,159,-8
3.758000,29.194746,-0.768147,0.984369,-2,113,194,-8
3.769000,29.142288,-0.896957,0.768115,0,90,220,0
3.779000,28.484491,-0.857023,0.713628,156,86,196,326
3.789000,28.623032,-0.597194,0.966269,204,39,69,427
3.799000,28.737120,-0.255202,1.275674,195,7,1,366
3.809000,28.802147,-0.051923,1.474585,206,2,-9,361
3.819000,28.927071,0.098512,1.529884,255,1,-9,383
3.829000,28.991417,0.127105,1.382042,262,2,-7,394
3.839000,28.974550,0.198624,1.158899,200,2,-6,419
3.849000,28.998583,0.399361,1.027151,159,3,-5,450
3.860000,29.099771,0.661384,1.079417,192,4,-5,410
3.870000,29.173014,0.931097,1.229761,236,4,-4,318
3.880000,29.223007,1.045930,1.345959,248,5,-2,231
3.890000,29.267744,1.123166,1.411119,236,6,-2,166
3.900000,29.340982,1.198524,1.388911,232,6,-1,129
3.910000,29.434645,1.208282,1.233926,228,7,0,128
3.920000,29.460800,1.175518,0.930260,179,7,0,148
3.930000,29.514557,1.269079,0.435928,108,8,0,241
3.940000,29.485889,1.458750,0.186691,94,8,0,250
3.951000,29.418015,1.635047,0.016785,90,8,88,213
3.961000,29.372211,1.443551,0.172834,95,11,227,160
3.971000,28.976765,1.256363,0.600677,114,251,171,91
3.981000,29.231823,1.528013,0.882668,55,242,307,6
3.991000,29.233700,1.748286,1.139055,2,197,322,-18
4.001000,29.400936,2.022576,1.356527,-7,249,361,-20
4.011000,29.436132,2.122234,1.372968,-8,283,362,-21
4.021000,29.476107,2.114292,1.297016,-8,296,355,-19
4.031000,29.522488,2.074561,1.133421,-7,266,420,-18
4.041000,29.523283,1.956481,1.004200,-7,228,436,-16
4.052000,29.548672,1.870028,1.076422,-6,215,419,-15
4.062000,29.562107,1.705127,1.302296,-5,236,332,-14
4.072000,29.559759,1.431110,1.541005,-5,249,253,-13
4.082000,29.514519,1.181394,1.824022,-4,234,185,-12
4.092000,29.486847,0.974816,2.124588,-3,224,151,-12
4.102000,29.528252,0.550269,2.331226,-3,235,147,-11
4.112000,29.507212,-0.095330,2.427972,-3,235,120,-10
4.122000,29.397202,-0.662971,2.387221,-3,221,74,-9
4.132000,29.299816,-1.115525,2.213211,96,219,50,-9
4.142000,29.043419,-1.768983,1.686441,158,216,48,68
4.152000,28.525595,-2.075076,1.186204,55,111,62,426
4.163000,28.958485,-2.079143,0.972898,132,26,14,543
4.173000,29.072371,-2.041958,0.940650,192,1,-5,316
4.183000,29.349358,-2.386391,0.870594,142,-1,-7,374
4.193000,29.452728,-2.865338,0.703649,96,0,-5,449
4.203000,29.692844,-3.462922,0.615102,99,0,-5,516
4.213000,29.880571,-3.867429,0.643439,129,1,-4,474
4.223000,30.033144,-4.051726,0.732964,133,2,-3,405
4.233000,30.170143,-4.136154,0.839467,139,3,-3,345
4.244000,30.318695,-3.891604,0.939479,154,3,-2,270
4.254000,30.445484,-3.306652,0.970794,167,4,-1,209
4.264000,30.563435,-2.616407,0.968359,175,5,0,155
4.274000,30.706373,-1.820310,0.859873,175,6,0,135
4.284000,30.829111,-1.261896,0.649106,149,7,0,161
4.294000,30.931013,-0.864619,0.349310,113,7,1,213
4.304000,31.019079,-0.317521,-0.095613,93,7,2,272
4.314000,31.018463,0.129090,-0.589134,81,6,2,270
4.324000,30.971893,0.341352,-1.034406,70,7,8,267
4.334000,30.895895,0.307269,-1.286865,55,9,276,242
4.345000,30.868546,-0.314831,-1.071959,44,8,217,184
4.355000,30.430525,-0.696904,-0.644252,50,264,143,121
4.365000,30.596325,-0.565781,-0.298089,29,240,266,23
4.375000,30.578827,-0.284835,-0.007050,3,141,313,-18
4.385000,30.750488,0.027137,0.305950,-3,191,379,-24
4.395000,30.750704,0.266329,0.512440,-4,248,354,-23
4.405000,30.701784,0.513931,0.561248,-4,277,286,-22
4.415000,30.769041,1.125083,0.361385,-4,263,381,-21
4.425000,30.635912,1.389020,0.292089,-3,182,359,-19
4.435000,30.654148,1.587796,0.400139,-2,185,350,-18
4.445000,30.641026,1.709155,0.612659,-2,229,303,-17
4.456000,30.580219,1.692653,0.875447,-1,247,230,-16
4.466000,30.487701,1.730483,1.159952,-1,242,190,-15
4.476000,30.401390,1.624195,1.416152,0,226,153,-14
4.486000,30.347565,1.279413,1.558259,0,233,136,-14
4.496000,30.261976,0.710026,1.571106,0,225,124,-13
4.506000,30.128605,0.036910,1.402525,39,218,103,-12
4.516000,29.987005,-0.827560,1.013176,168,197,88,41
4.526000,29.288948,-1.512694,0.601458,80,133,97,387
4.536000,29.677052,-1.867423,0.446666,140,63,42,599
4.546000,29.736248,-1.949679,0.474943,189,13,0,364
4.557000,29.876923,-2.440218,0.507487,123,1,-6,341
4.567000,29.972467,-2.979605,0.463807,85,1,-6,418
4.577000,30.150709,-3.602088,0.441909,93,2,-5,483
4.587000,30.279484,-3.841524,0.508848,119,1,-4,463
4.597000,30.354095,-3.823487,0.611843,135,2,-3,380
4.607000,30.480858,-3.637346,0.704488,156,4,-2,326
4.617000,30.594223,-3.230444,0.778310,185,4,-1,267
4.627000,30.675560,-2.609541,0.796404,191,5,0,200
4.637000,30.730141,-2.050593,0.745324,179,6,0,151
4.648000,30.817211,-1.275427,0.613400,166,6,0,117
4.658000,30.901659,-0.631431,0.361291,135,7,0,130
4.668000,30.986389,-0.115492,0.047145,90,8,0,180
4.678000,31.055763,0.365462,-0.331533,74,8,1,229
4.688000,31.018465,0.649130,-0.715878,65,8,3,223
4.698000,30.929882,0.789433,-1.099917,50,8,118,212
4.708000,30.849377,0.450881,-1.092919,36,8,297,168
4.718000,30.359751,-0.041793,-0.672375,43,75,208,109
4.728000,30.373781,-0.210428,-0.246025,42,307,182,46
4.738000,30.431303,-0.036424,0.045778,15,185,295,-13
4.748000,30.458387,0.116876,0.339519,-2,171,316,-23
