Time,Lift (cm),Roll (deg),Pitch (deg),Front right,Front left,Rear rigtht,Rear left,Forward velocity (m/s),Side velocity(m/s),Rotate velocity(deg/s)
0.390000,28.494019,-1.586273,0.472677,109,183,119,146,0.000228,0.000143,-1.884061
0.400000,28.493986,-1.586708,0.472992,109,183,119,147,-0.000137,0.000126,-0.477912
0.410000,28.493944,-1.589172,0.473091,109,183,118,146,-0.000120,0.000186,-1.628397
0.420000,28.493950,-1.589172,0.473268,110,183,119,146,0.000072,0.000209,0.544742
0.431000,28.493891,-1.589095,0.472442,110,182,119,146,-0.000151,0.000268,-1.372734
0.441000,28.493986,-1.592856,0.472581,109,183,119,146,0.000237,0.000256,0.161247
0.451000,28.493792,-1.591001,0.472185,109,183,119,146,-0.000301,0.000179,-1.756229
0.461000,28.494003,-1.590426,0.471711,109,183,119,146,-0.000060,0.000264,0.672574
0.471000,28.493834,-1.591237,0.473292,109,183,119,146,-0.000234,0.000148,0.544742
0.481000,28.493925,-1.591951,0.473512,109,183,119,146,-0.000151,-0.000078,1.056069
0.491000,28.494013,-1.590398,0.471827,110,182,119,146,0.000148,0.000032,-0.477912
0.501000,28.494158,-1.588423,0.471123,108,182,119,146,0.000122,-0.000013,0.416910
0.512000,28.493954,-1.588377,0.471742,110,183,119,147,0.000029,0.000058,-0.222248
0.522000,28.494146,-1.586185,0.469923,110,183,119,147,-0.000346,-0.000091,-0.222248
0.532000,28.493858,-1.587600,0.473223,109,183,120,147,-0.000326,-0.000111,2.334386
0.542000,28.493965,-1.587267,0.471668,109,183,120,146,-0.000150,-0.000166,-0.350080
0.552000,28.494099,-1.587165,0.470838,109,182,119,146,0.000334,-0.000120,0.544742
0.562000,28.493858,-1.587372,0.471257,109,182,119,147,-0.000014,0.000035,-0.350080
0.572000,28.493864,-1.586835,0.471360,109,183,119,146,-0.000302,-0.000097,-0.605743
0.582000,28.493980,-1.588209,0.472070,109,182,119,146,-0.000087,-0.000047,0.033415
0.593000,28.493855,-1.588534,0.473189,110,183,119,146,-0.000042,-0.000005,-0.477912
0.603000,28.494066,-1.588571,0.471111,109,182,119,146,0.000237,0.000033,0.928237
0.613000,28.493904,-1.586067,0.469624,110,183,119,146,0.000138,0.000093,0.544742
0.623000,28.494045,-1.587097,0.470163,109,182,119,147,0.000416,0.000157,0.033415
0.633000,28.493933,-1.588693,0.472123,109,183,119,147,-0.000269,-0.000010,-0.350080
0.643000,28.493967,-1.587551,0.471065,109,183,119,147,-0.000428,-0.000137,1.439564
0.653000,28.494030,-1.586891,0.471556,110,182,119,146,0.000124,0.000034,-1.372734
0.663000,28.494028,-1.586542,0.470821,110,182,119,146,0.000107,0.000055,-0.861407
0.673000,28.494057,-1.586958,0.470326,109,183,119,147,0.000126,-0.000002,-0.222248
0.683000,28.493929,-1.586787,0.469780,110,183,119,146,0.000127,0.000044,-0.350080
0.693000,28.493961,-1.587638,0.471221,109,183,119,146,-0.000059,-0.000012,1.056069
0.703000,28.493982,-1.586057,0.470609,109,183,119,147,-0.000125,0.000014,0.416910
0.714000,28.494102,-1.587794,0.467875,109,183,119,147,-0.000126,0.000086,-0.477912
0.724000,28.494003,-1.586133,0.466880,109,183,119,147,0.000215,0.000085,-2.267556
0.734000,28.494007,-1.587022,0.467599,109,182,119,146,-0.000444,-0.000005,0.544742
0.744000,28.493977,-1.587303,0.467488,110,183,120,146,-0.000661,0.000008,-0.350080
0.754000,28.494049,-1.586193,0.468841,109,183,119,146,-0.000712,0.000113,0.544742
0.764000,28.494116,-1.586123,0.469579,109,183,119,146,-0.000255,0.000006,-0.733575
0.774000,28.493977,-1.587243,0.469134,109,182,119,146,0.000338,-0.000074,-0.477912
0.784000,28.494236,-1.586742,0.468871,110,183,119,146,-0.000122,0.000001,-0.861407
0.794000,28.494057,-1.588669,0.469850,109,182,119,146,-0.000046,-0.000016,-0.477912
0.804000,28.494057,-1.589716,0.470903,109,183,119,147,-0.000241,0.000172,0.800406
0.815000,28.493959,-1.589450,0.470127,109,183,119,146,-0.000075,0.000277,0.033415
0.825000,28.493965,-1.590016,0.470453,109,183,119,146,0.000200,0.000234,0.033415
0.835000,28.494003,-1.589710,0.469182,109,182,119,147,-0.000150,0.000069,0.161247
0.845000,28.493971,-1.592273,0.469840,109,182,120,147,0.000028,0.000088,-0.094416
0.855000,28.494135,-1.594537,0.470572,109,183,120,147,0.000010,0.000075,0.416910
0.865000,28.493673,-1.593752,0.471009,109,183,119,147,-0.000253,0.000209,1.056069
0.875000,28.493965,-1.594179,0.470423,109,183,119,147,-0.000106,0.000372,-1.372734
0.885000,28.493744,-1.593183,0.469592,109,183,119,146,-0.000034,0.000270,0.544742
0.896000,28.493986,-1.593411,0.469917,109,183,119,146,0.000094,0.000154,0.161247
0.906000,28.493881,-1.596103,0.469870,109,183,119,146,-0.000457,-0.000070,2.078723
0.916000,28.493954,-1.594137,0.470030,109,183,119,147,0.000138,0.000058,0.672574
0.926000,28.494003,-1.595564,0.469625,109,183,120,147,0.000003,0.000037,0.800406
0.936000,28.493795,-1.593306,0.470122,108,182,119,147,0.000020,0.000079,0.289079
0.946000,28.493885,-1.592738,0.470042,109,182,119,146,0.000075,0.000059,0.033415
0.956000,28.493904,-1.592619,0.468474,110,183,119,147,-0.000584,-0.000094,-0.094416
0.966000,28.493843,-1.592579,0.469598,109,183,119,146,-0.000112,-0.000117,1.695228
0.977000,28.493954,-1.593861,0.468956,109,183,119,146,-0.000404,-0.000065,-0.605743
0.987000,28.493986,-1.591370,0.467878,109,182,120,147,-0.000191,0.000092,-3.034546
0.997000,28.494024,-1.593409,0.468170,109,183,119,147,-0.000187,0.000055,-0.350080
1.007000,28.494078,-1.592492,0.466988,109,183,119,147,-0.000178,-0.000051,1.056069
1.017000,28.528809,-1.593354,0.467845,109,184,119,146,0.000079,0.004513,0.800406
1.028000,28.533993,-1.578052,0.471929,87,179,124,118,-0.004573,0.004379,2.078723
1.038000,28.555029,-1.563392,0.474318,34,188,138,44,-0.004383,-0.013748,4.124031
1.048000,28.582767,-1.569225,0.468607,13,216,174,18,0.005475,-0.000314,6.808497
1.058000,28.569403,-1.564550,0.489576,9,248,193,13,0.038006,-0.005442,9.620795
1.068000,28.562046,-1.517064,0.479797,8,279,222,12,0.050944,-0.001837,13.200082
1.078000,28.531855,-1.452557,0.464288,8,293,254,10,0.036999,-0.002136,8.342478
1.088000,28.495962,-1.456383,0.494192,8,305,268,10,0.023095,0.000176,9.109468
1.098000,28.471527,-1.475493,0.549514,8,333,259,11,0.025904,0.001646,4.124031
1.108000,28.438446,-1.435444,0.570579,5,340,236,6,0.048036,-0.004535,3.229208
1.118000,28.430180,-1.358264,0.543600,-1,328,232,0,0.055365,-0.004555,-2.011892
1.129000,28.429165,-1.325776,0.484177,-1,300,234,-2,0.060843,-0.008027,-0.222248
1.139000,28.436899,-1.385693,0.429079,-1,277,224,-1,0.010011,-0.012105,-3.545873
1.149000,28.448406,-1.461264,0.381199,0,259,214,0,-0.039924,-0.011502,-2.267556
1.159000,28.459045,-1.480508,0.347600,-1,242,211,-1,-0.027435,-0.002040,-3.290210
1.169000,28.467104,-1.470004,0.307807,0,231,214,0,-0.005221,0.008182,1.950891
1.179000,28.469292,-1.431467,0.310462,-1,228,216,0,0.007782,0.007890,5.913674
1.190000,28.476685,-1.387815,0.343498,0,242,214,0,0.020836,0.002507,8.086815
1.199000,28.473753,-1.317671,0.388580,0,252,218,0,0.035189,-0.004608,9.492964
1.210000,28.466774,-1.248315,0.433547,14,263,223,51,0.040786,-0.005631,8.853805
1.220000,28.229111,-1.172532,0.482873,164,239,200,183,0.134163,-0.013168,7.575487
1.230000,28.269094,-1.250661,0.528883,188,67,62,188,0.079046,-0.004664,10.259953
1.240000,28.355143,-1.346177,0.491996,209,2,-1,216,0.242912,0.010036,3.484872
1.250000,28.406731,-1.404164,0.425890,236,-7,-11,233,0.070498,0.009372,-5.207685
1.260000,28.396734,-1.423568,0.330346,216,-10,-13,242,0.036111,0.004455,-6.486002
1.271000,28.397783,-1.312453,0.199535,197,-11,-13,267,-0.015289,0.007194,-2.011892
1.281000,28.393095,-1.184920,0.143351,194,-11,-13,292,-0.085340,-0.003857,6.041506
1.291000,28.395840,-1.099552,0.244030,218,-10,-11,296,0.059497,-0.015463,-1.500565
1.301000,28.387836,-1.187036,0.371717,239,-5,-5,286,0.142673,-0.010066,-1.500565
1.311000,28.370432,-1.420717,0.457550,252,-1,-1,254,0.189689,-0.002724,0.033415
1.321000,28.370714,-1.625824,0.453970,261,0,0,234,0.115907,0.010494,-1.500565
1.331000,28.393538,-1.795606,0.448808,257,0,0,235,0.096712,0.026834,3.357040
1.342000,28.420225,-1.896621,0.386374,249,0,0,236,0.095243,0.036712,2.973545
1.352000,28.431446,-1.924203,0.314056,220,0,0,239,0.047370,0.038396,4.635357
1.362000,28.458691,-1.896716,0.256572,201,2,1,254,0.008879,0.023142,7.064160
1.372000,28.475157,-1.835984,0.178644,188,2,2,267,-0.019774,0.017443,5.785843
1.382000,28.485769,-1.708559,0.111096,188,2,2,275,-0.039133,0.006825,1.950891
1.392000,28.485731,-1.661548,0.070589,194,1,2,284,0.015280,-0.002291,-4.312864
1.402000,28.480091,-1.738725,0.067173,195,2,5,300,0.091436,-0.007764,-7.125161
1.412000,28.336939,-1.843287,0.143935,197,198,174,289,0.357541,-0.009118,-10.065290
1.422000,28.341356,-2.030295,0.244014,70,231,168,104,0.105884,-0.011188,-8.786975
1.433000,28.438774,-2.174863,0.304009,2,266,191,8,0.087010,-0.017118,5.913674
1.443000,28.499720,-2.315505,0.246054,-7,308,208,-6,0.249044,0.000223,14.222736
1.453000,28.482368,-2.299581,0.142619,-9,282,216,-10,0.121487,0.023789,12.433092
1.463000,28.510347,-2.266838,0.009807,-9,250,263,-9,-0.011167,0.063477,11.793933
1.473000,28.511995,-2.235806,-0.024991,-8,237,303,-10,0.026764,0.056821,13.327914
1.483000,28.488779,-2.238015,0.075116,-8,243,294,-9,0.053022,0.037321,9.620795
1.494000,28.494581,-2.235576,0.256113,-7,287,275,-8,0.044775,0.010332,9.620795
1.504000,28.484371,-2.153516,0.423930,-6,328,252,-7,0.172539,-0.007042,6.680665
1.514000,28.456753,-2.046922,0.504521,-6,340,225,-7,0.230385,-0.013264,2.845713
1.524000,28.456736,-2.058742,0.504053,-5,334,219,-6,0.126979,-0.013146,1.183901
1.534000,28.457912,-2.097774,0.480048,-5,324,208,-6,0.123560,-0.013890,3.229208
1.544000,28.472923,-2.161513,0.379693,-5,303,214,-5,0.108325,-0.005488,-0.222248
1.554000,28.498953,-2.212511,0.265731,-4,281,233,-4,0.033147,0.008827,0.544742
1.564000,28.515303,-2.279348,0.114701,-3,260,263,-4,-0.024622,0.023093,1.056069
1.574000,28.518713,-2.400159,-0.002577,-3,239,292,-4,0.035750,0.026008,-2.395387
1.584000,28.512100,-2.461653,-0.019395,-3,241,295,-3,0.075520,0.031135,-1.500565
1.594000,28.509611,-2.366794,0.063953,-3,254,289,-3,0.042530,0.028750,3.101377
1.605000,28.372461,-2.186796,0.202980,38,277,275,146,0.271402,-0.007489,3.740535
1.615000,28.134941,-2.037023,0.354224,188,223,200,122,0.226410,-0.003928,-5.079853
1.625000,28.309477,-2.066260,0.421966,221,54,44,180,0.135403,0.002982,-11.215776
1.635000,28.363091,-2.182216,0.332122,236,5,1,203,0.287838,0.017297,-14.411570
1.645000,28.404102,-2.282304,0.195713,231,-1,-3,224,0.130549,-0.006077,-15.945550
1.655000,28.437603,-2.257235,0.052936,187,-4,-4,287,0.107495,-0.009831,-10.960114
1.665000,28.442780,-2.075258,-0.034987,173,-3,-5,309,0.002553,0.004320,-7.636488
1.676000,28.460220,-1.939891,-0.003057,188,-3,-4,323,-0.061904,0.003979,-5.719012
1.686000,28.462067,-1.898203,0.128137,207,-1,-3,313,0.086396,-0.011820,-4.568528
1.696000,28.458157,-1.966638,0.293814,237,-1,-1,287,0.272230,-0.001809,-6.486002
1.706000,28.416962,-2.257862,0.398589,261,0,0,228,0.173166,0.028062,2.334386
1.716000,28.431936,-2.384270,0.369385,260,0,0,231,0.169402,0.031831,0.289079
1.726000,28.444695,-2.457654,0.312712,254,1,0,233,0.212891,0.030098,0.928237
1.736000,28.455540,-2.506286,0.249982,241,1,1,235,0.146791,0.027590,2.845713
1.747000,28.466002,-2.480117,0.172099,218,1,1,240,0.111167,0.025384,1.183901
1.757000,28.502502,-2.472837,0.071966,195,1,1,276,0.106249,0.013399,-4.312864
1.767000,28.510628,-2.383305,-0.008577,176,3,1,294,-0.001011,0.003289,1.056069
1.777000,28.512266,-2.295894,-0.036675,178,3,2,295,0.012565,0.005980,0.033415
1.787000,28.501511,-2.353591,-0.028441,179,3,2,300,0.148769,-0.003922,-4.824190
1.797000,28.357697,-2.472691,0.069025,192,62,45,298,0.424388,-0.007446,-2.778883
1.807000,28.295036,-2.624066,0.229153,172,228,159,207,0.338809,0.016672,0.416910
1.818000,28.353287,-2.741644,0.311079,31,277,158,39,0.145357,0.012002,-0.477912
1.828000,28.407108,-2.776771,0.288462,-6,281,181,-4,0.387163,-0.009420,-2.523219
1.838000,28.443394,-2.810922,0.198938,-10,298,198,-10,0.245537,0.008293,-2.906714
1.848000,28.470739,-2.772271,0.044528,-11,276,236,-11,0.122722,0.044164,1.567396
1.858000,28.490683,-2.757343,-0.063208,-11,241,312,-11,0.149081,0.081101,8.214646
1.868000,28.460169,-2.736775,-0.035668,-9,234,323,-11,0.143890,0.068802,12.944420
1.879000,28.452524,-2.699484,0.132143,-8,261,308,-11,0.120511,0.031714,11.282607
1.888000,28.434845,-2.649839,0.353514,-8,309,272,-9,0.169825,-0.001049,7.575487
1.899000,28.401581,-2.553272,0.532372,-8,339,233,-8,0.299251,-0.013927,6.936328
1.909000,28.394266,-2.505293,0.625264,-7,349,216,-8,0.257277,-0.015212,6.936328
1.919000,28.389116,-2.536349,0.689788,-6,349,200,-8,0.148664,-0.014515,3.101377
1.929000,28.381044,-2.564128,0.676123,-6,336,185,-6,0.190883,-0.006630,-1.628397
1.939000,28.388700,-2.604261,0.571119,-5,310,190,-6,0.228286,0.003579,-3.545873
1.949000,28.409719,-2.657855,0.433420,-5,286,214,-5,0.167421,0.016269,4.251863
1.959000,28.415144,-2.798212,0.277306,-4,266,238,-5,0.116680,0.019892,7.319824
1.969000,28.425840,-2.944949,0.158451,-4,253,274,-5,0.148734,0.021956,6.936328
1.980000,28.407887,-3.012201,0.136052,-3,257,278,-5,0.149223,0.039616,4.251863
1.990000,28.387175,-2.929927,0.199595,-3,263,271,40,0.131632,0.043979,4.507525
2.000000,27.998093,-2.647859,0.333801,119,272,259,146,0.232401,0.012631,-2.906714
2.010000,28.117624,-2.519382,0.499786,212,163,142,150,0.148288,0.019480,-13.133252
2.020000,28.271585,-2.477891,0.517193,224,24,18,237,0.250772,0.004662,1.823059
2.030000,28.302362,-2.466627,0.456558,234,0,-1,235,0.347145,0.019404,-9.681796
2.041000,28.361601,-2.464076,0.342755,233,-4,-5,260,0.203073,-0.010096,-8.275647
2.051000,28.368389,-2.354230,0.173428,192,-4,-4,303,0.257388,-0.010680,-6.997329
2.061000,28.374207,-2.172761,0.084100,171,-4,-4,331,0.170492,-0.002793,-9.681796
2.071000,28.389719,-2.047000,0.164172,188,-2,-2,326,0.156709,-0.016741,-0.605743
2.081000,28.415060,-2.086110,0.335804,224,-2,-2,300,0.234485,-0.013255,-3.929368
2.091000,28.406870,-2.246139,0.474689,256,-1,-1,261,0.240736,0.018221,-7.636488
2.101000,28.406269,-2.399068,0.534951,253,0,0,242,0.223314,0.033690,-4.057200
2.111000,28.417051,-2.450006,0.542287,254,0,0,228,0.282100,0.031750,-3.545873
2.122000,28.430344,-2.576173,0.541599,247,0,0,218,0.277104,0.023874,-2.523219
2.132000,28.459379,-2.648369,0.483536,251,1,1,213,0.250247,0.018940,-1.756229
2.142000,28.471766,-2.656963,0.346176,225,1,1,230,0.262984,0.024814,0.289079
2.152000,28.496159,-2.620934,0.168271,191,1,2,274,0.224900,0.014642,-1.884061
2.162000,28.490177,-2.463292,0.045675,168,2,2,288,0.119232,0.011653,-1.372734
2.172000,28.493965,-2.307004,-0.026886,168,3,3,296,0.113992,0.003496,-1.244902
2.183000,28.474375,-2.310368,-0.054205,168,3,3,301,0.223447,-0.014091,-6.486002
2.193000,28.128517,-2.412590,0.020072,176,162,137,300,0.408603,-0.021853,-8.275647
2.203000,28.205193,-2.468110,0.159447,94,233,177,139,0.264092,-0.002676,2.717882
2.213000,28.299559,-2.567167,0.248023,8,268,198,14,0.259758,-0.009250,5.402348
2.223000,28.328878,-2.639717,0.228191,-8,285,219,-8,0.475077,-0.010945,11.921765
2.233000,28.341827,-2.633912,0.146592,-11,297,233,-13,0.317676,0.000465,12.049597
2.243000,28.343025,-2.596160,-0.014931,-11,271,273,-12,0.316610,0.037049,10.771280
2.253000,28.307617,-2.471519,-0.149297,-10,226,322,-13,0.264165,0.076204,6.425002
2.263000,28.300459,-2.345703,-0.142938,-9,227,346,-12,0.195760,0.073488,7.831151
2.274000,28.284369,-2.261226,0.036576,-9,262,334,-10,0.282323,0.023645,12.305261
2.284000,28.256338,-2.184481,0.254611,-7,303,286,-9,0.369450,-0.008905,13.327914
2.294000,28.227108,-2.095670,0.426787,-6,333,243,-10,0.331524,-0.027603,7.831151
2.304000,28.216740,-2.093475,0.547979,-6,342,225,-8,0.288284,-0.026519,11.282607
2.314000,28.199005,-2.074544,0.621027,-6,339,200,-8,0.339324,-0.014272,6.169338
2.324000,28.191448,-2.076056,0.615322,-5,323,187,-6,0.322428,-0.001115,2.973545
2.334000,28.191185,-2.136684,0.525510,-5,301,189,-7,0.307060,0.005628,0.289079
2.344000,28.211250,-2.191334,0.368621,-5,275,219,-6,0.287109,0.011412,4.763189
2.355000,28.220383,-2.369675,0.164544,-4,251,262,-6,0.223226,0.015282,3.101377
2.365000,28.207043,-2.568148,0.039051,-4,239,295,-6,0.252678,0.029255,2.590050
2.375000,28.172565,-2.686250,-0.003455,-3,243,294,7,0.286724,0.041382,0.416910
2.385000,27.791496,-2.592851,0.109307,55,250,278,155,0.218195,0.027739,-3.162378
2.395000,27.813711,-2.445057,0.327782,191,185,184,158,0.209566,0.036179,-10.320954
2.405000,28.039059,-2.351420,0.462431,232,50,42,266,0.315027,0.030694,-8.147816
2.416000,28.031311,-2.307255,0.490504,242,4,0,252,0.499180,0.038743,-11.087944
2.426000,28.123287,-2.339719,0.439511,266,-2,-5,271,0.311684,0.004507,-12.366262
2.436000,28.096956,-2.312386,0.145447,188,-3,-5,320,0.416911,-0.006088,-6.741666
2.446000,28.117073,-2.158570,0.050123,162,-3,-5,361,0.302553,0.001440,-5.335517
2.456000,28.128567,-2.018584,0.068112,173,-2,-3,353,0.321757,-0.001545,-5.079853
2.466000,28.165617,-1.967911,0.207969,209,-1,-3,335,0.305051,-0.010177,-5.591180
2.477000,28.190863,-2.064126,0.399306,255,0,-2,296,0.309180,0.010326,-9.426133
2.487000,28.187052,-2.262162,0.501642,259,0,0,263,0.338768,0.021964,-5.846844
2.497000,28.193903,-2.379554,0.556933,251,0,-1,240,0.366587,0.026555,-0.989239
2.507000,28.198675,-2.477239,0.603698,237,0,0,214,0.385833,0.029520,0.416910
2.517000,28.240183,-2.634563,0.588268,241,2,0,205,0.377478,0.023852,1.695228
2.527000,28.255459,-2.702816,0.470659,230,1,0,212,0.391151,0.026345,2.590050
2.537000,28.271595,-2.716976,0.300629,194,2,1,254,0.382281,0.022968,1.567396
2.547000,28.281094,-2.626852,0.145365,165,3,2,285,0.316407,0.019562,1.183901
2.558000,28.283945,-2.420341,0.070315,159,4,1,294,0.220963,0.014409,0.161247
2.568000,28.275480,-2.312299,0.043711,163,3,2,305,0.269723,-0.001634,1.056069
2.578000,27.802444,-2.313965,0.084709,161,147,117,296,0.351808,-0.035961,-3.162378
2.588000,27.936152,-2.291032,0.253493,97,211,208,156,0.341970,-0.008264,-1.117070
2.598000,28.088322,-2.406349,0.383264,16,276,241,19,0.366990,-0.020329,4.124031
2.608000,28.106010,-2.454592,0.405518,-7,297,254,-9,0.618494,-0.006714,7.703319
2.618000,28.138700,-2.441939,0.336564,-10,298,269,-14,0.431053,-0.005499,6.552834
2.629000,28.140566,-2.441346,0.153705,-11,266,294,-14,0.498359,0.015091,9.876459
2.639000,28.105083,-2.339303,-0.015698,-10,211,336,-14,0.464476,0.072304,10.004290
2.649000,28.107399,-2.234664,-0.057026,-10,208,360,-12,0.346491,0.086941,10.515617
2.659000,28.114996,-2.168844,0.060919,-9,229,362,-12,0.363594,0.038873,13.839241
2.669000,28.126276,-2.127813,0.268992,-7,284,324,-11,0.430711,0.000458,6.552834
2.679000,28.112215,-2.080060,0.462979,-7,326,268,-10,0.425223,-0.021507,4.124031
2.689000,28.106897,-2.080523,0.598190,-6,338,239,-10,0.390236,-0.016764,1.823059
2.700000,28.093630,-2.084929,0.706196,-6,329,205,-9,0.442348,-0.006964,1.056069
2.710000,28.100496,-2.100962,0.734683,-5,322,184,-7,0.442240,-0.003296,-0.477912
2.720000,28.120125,-2.121022,0.663463,-5,321,177,-8,0.447308,0.012101,0.800406
2.730000,28.124205,-2.140630,0.485707,-5,278,194,-7,0.437259,0.020177,6.552834
2.740000,28.163147,-2.270701,0.235671,-5,242,253,-7,0.336892,0.024052,11.921765
2.750000,28.165129,-2.465416,0.041967,-4,218,310,-7,0.348235,0.043831,6.936328
2.761000,28.114965,-2.629366,-0.045484,-4,206,303,-2,0.405790,0.052668,2.590050
2.771000,28.070393,-2.593641,0.068982,30,212,279,173,0.379151,0.045392,-3.673705
2.781000,27.883062,-2.419529,0.488877,230,128,112,223,0.296111,0.040347,-26.811245
2.791000,27.966520,-2.407562,0.612624,242,26,15,282,0.538430,0.018167,-11.471439
2.801000,28.012218,-2.508581,0.645070,257,1,-4,270,0.550512,0.021897,-10.704450
2.812000,28.117012,-2.625844,0.562264,266,-3,-6,310,0.468560,0.001423,-4.185032
2.822000,28.108656,-2.639267,0.363022,211,-3,-6,344,0.573658,0.005932,2.334386
2.832000,28.094875,-2.535263,0.248780,152,-2,-5,382,0.428330,0.019317,-0.350080
2.842000,28.136778,-2.383201,0.239713,157,-2,-5,382,0.422737,0.009869,-2.011892
2.852000,28.184158,-2.279662,0.347027,189,0,-4,362,0.444810,-0.001263,-1.244902
2.862000,28.233364,-2.299503,0.538213,244,0,-2,319,0.414659,0.021380,-8.914806
2.872000,28.235207,-2.429881,0.651074,255,0,-2,274,0.443540,0.039661,-3.162378
2.882000,28.256029,-2.508455,0.690855,251,1,-2,244,0.478078,0.035438,-1.117070
2.893000,28.266626,-2.647784,0.745920,237,0,-1,217,0.492373,0.025072,2.845713
2.903000,28.302372,-2.806064,0.743031,231,2,0,201,0.473423,0.015230,1.950891
2.913000,28.347477,-2.884059,0.615496,233,2,0,207,0.503820,0.027164,3.612704
2.923000,28.371399,-2.911095,0.415168,188,3,0,263,0.503102,0.027397,-2.778883
2.933000,28.376377,-2.815932,0.236328,152,3,1,294,0.415243,0.021412,2.334386
2.943000,28.355324,-2.620496,0.128033,139,3,1,290,0.336069,0.016646,-0.989239
2.954000,28.326342,-2.480526,0.067460,135,5,1,286,0.393773,0.003107,1.950891
2.964000,27.865267,-2.455161,0.087408,136,80,56,274,0.322338,-0.038412,-1.628397
2.974000,27.915161,-2.426599,0.226799,110,221,197,182,0.400828,-0.013100,-10.704450
2.984000,28.108299,-2.505388,0.419954,30,287,256,38,0.438099,-0.007328,-7.892152
2.994000,28.133144,-2.577348,0.457490,-4,324,272,-8,0.822650,0.006382,-8.914806
3.004000,28.179506,-2.580456,0.408155,-9,343,302,-15,0.550287,-0.001874,-7.125161
3.014000,28.181808,-2.570879,0.209177,-10,290,335,-16,0.614588,0.013102,-2.523219
3.024000,28.128794,-2.508915,0.020418,-10,208,376,-14,0.575612,0.068972,2.717882
3.035000,28.152933,-2.448129,-0.026150,-8,205,399,-13,0.452444,0.092522,11.793933
3.045000,28.171068,-2.405447,0.094564,-8,227,395,-13,0.474758,0.049992,16.523708
