Time,Lift (cm),Roll (deg),Pitch (deg),Front right,Front left,Rear rigtht,Rear left,Forward velocity (m/s),Side velocity(m/s),Rotate velocity(deg/s)
0.242000,7.208280,-0.552867,-1.888723,26,71,31,84,-0.000082,-0.000012,0.277843
0.252000,7.208310,-0.552136,-1.888692,26,71,31,84,-0.000073,-0.000033,-1.128306
0.262000,7.208358,-0.549899,-1.890480,26,71,31,85,-0.000017,-0.000036,1.044834
0.272000,7.208180,-0.549168,-1.891061,25,71,31,85,0.000010,-0.000014,2.578814
0.282000,7.208171,-0.549984,-1.892345,26,71,31,84,-0.000021,-0.000067,-2.023128
0.292000,7.208365,-0.549005,-1.892236,26,70,31,85,0.000011,-0.000065,1.811824
0.302000,7.208094,-0.551132,-1.892156,26,70,31,84,-0.000058,-0.000055,-1.128306
0.312000,7.208408,-0.550173,-1.890650,26,71,31,85,-0.000055,-0.000018,0.277843
0.323000,7.208448,-0.551082,-1.889236,26,70,31,84,-0.000050,-0.000029,-0.105652
0.333000,7.208240,-0.550898,-1.889176,25,70,31,84,0.000001,0.000009,1.044834
0.343000,7.208204,-0.551421,-1.889729,26,70,32,84,0.000081,0.000008,-0.744811
0.353000,7.208133,-0.551516,-1.890120,26,71,31,85,0.000030,0.000029,0.917002
0.363000,7.208123,-0.552078,-1.887328,27,70,32,84,0.000006,0.000028,0.405675
0.373000,7.208220,-0.550692,-1.885912,26,70,31,85,-0.000022,-0.000000,-0.361315
0.383000,7.208225,-0.552055,-1.885430,26,70,32,84,0.000007,0.000004,2.067487
0.394000,7.208264,-0.551454,-1.882359,25,70,31,85,0.000025,-0.000000,0.533507
0.404000,7.208521,-0.551928,-1.880240,25,70,30,84,0.000018,-0.000000,0.022180
0.414000,7.208578,-0.552799,-1.878911,25,70,31,84,0.000098,0.000021,0.661338
0.424000,7.208665,-0.553212,-1.878727,26,70,30,85,0.000127,0.000009,0.789170
0.434000,7.208603,-0.552503,-1.876806,26,70,31,85,0.000104,0.000028,0.150012
0.444000,7.208644,-0.549952,-1.875554,25,70,31,84,-0.000015,0.000019,0.789170
0.454000,7.208618,-0.552918,-1.873344,26,71,32,85,-0.000001,0.000039,1.556160
0.464000,7.208589,-0.552129,-1.876384,25,70,31,84,0.000060,-0.000002,-1.000474
0.475000,7.208849,-0.552578,-1.874375,25,71,31,84,0.000045,0.000005,-0.744811
0.485000,7.208652,-0.553102,-1.873497,25,70,31,85,-0.000087,0.000027,1.556160
0.495000,7.208702,-0.554238,-1.874689,25,71,31,84,-0.000064,0.000008,-1.128306
0.505000,7.208782,-0.555147,-1.873884,26,70,32,85,0.000034,0.000001,0.917002
0.515000,7.208510,-0.552278,-1.873617,26,71,31,85,0.000014,0.000011,1.683992
0.525000,7.208728,-0.554370,-1.873205,25,70,31,84,-0.000009,0.000032,-0.233484
0.537000,7.208437,-0.552961,-1.875202,26,71,31,84,0.000071,-0.000018,-1.767464
0.546000,7.208729,-0.552640,-1.876143,26,71,31,85,0.000086,-0.000039,1.044834
0.556000,7.208681,-0.554130,-1.876108,26,70,31,84,0.000038,-0.000037,0.533507
0.566000,7.208715,-0.556491,-1.877375,25,71,31,85,-0.000041,-0.000046,-0.105652
0.576000,7.208696,-0.557447,-1.878260,26,70,32,85,0.000038,-0.000031,-1.000474
0.586000,7.208659,-0.554881,-1.879623,26,70,31,85,0.000009,0.000017,1.044834
0.596000,7.208715,-0.555015,-1.879364,26,70,31,84,-0.000035,0.000015,0.022180
0.606000,7.208490,-0.555102,-1.881134,26,71,31,84,0.000007,-0.000066,-1.000474
0.616000,7.208553,-0.554005,-1.880867,26,71,31,85,0.000019,-0.000056,-1.128306
0.627000,7.208279,-0.553570,-1.879970,26,70,30,85,-0.000037,-0.000068,2.834478
0.637000,7.208738,-0.553228,-1.878230,26,70,31,85,-0.000078,-0.000033,0.277843
0.647000,7.208472,-0.549856,-1.878290,25,70,31,85,-0.000033,-0.000033,1.428329
0.657000,7.208713,-0.551252,-1.877803,26,71,31,84,0.000080,-0.000048,0.405675
0.667000,7.208648,-0.551781,-1.877876,26,71,31,84,0.000044,-0.000061,0.917002
0.677000,7.208789,-0.554165,-1.877649,26,70,30,84,0.000043,-0.000045,-0.744811
0.687000,7.208533,-0.554012,-1.878073,25,71,31,85,0.000055,-0.000013,0.405675
0.697000,7.208583,-0.554827,-1.876881,26,71,30,85,0.000003,-0.000001,1.044834
0.707000,7.208795,-0.558562,-1.877230,25,71,31,85,-0.000019,-0.000003,0.533507
0.718000,7.208577,-0.558343,-1.878150,26,70,31,85,0.000026,0.000046,-1.767464
0.728000,7.208731,-0.557698,-1.876923,25,70,31,84,-0.000013,0.000067,-1.256137
0.738000,7.208709,-0.558842,-1.875994,26,71,31,85,-0.000046,0.000063,0.661338
0.748000,7.208505,-0.558323,-1.876132,26,71,31,84,-0.000070,0.000024,-0.616979
0.758000,7.208605,-0.557028,-1.875682,25,70,31,84,0.000034,-0.000008,-0.233484
0.768000,7.208555,-0.557325,-1.875206,26,70,31,84,0.000049,-0.000002,2.067487
0.779000,7.208544,-0.556127,-1.876730,26,70,32,84,-0.000005,-0.000007,-0.872642
0.789000,7.208732,-0.555839,-1.876358,25,71,32,84,-0.000058,0.000003,-2.023128
0.799000,7.208574,-0.556407,-1.875911,26,71,31,84,-0.000054,-0.000040,-1.000474
0.809000,7.208518,-0.556000,-1.877123,26,70,31,85,-0.000055,-0.000033,-1.767464
0.819000,7.208866,-0.556688,-1.877719,26,71,31,84,-0.000028,-0.000025,-1.000474
0.829000,7.208477,-0.558677,-1.882017,25,70,31,85,-0.000055,-0.000026,-0.616979
0.839000,7.208403,-0.559389,-1.881910,25,71,31,84,-0.000033,-0.000018,1.172665
0.849000,7.208513,-0.559820,-1.882610,25,70,31,84,-0.000148,0.000020,-0.872642
0.860000,7.208414,-0.558642,-1.881467,26,71,31,84,-0.000153,0.000006,-1.383969
0.870000,7.208391,-0.561049,-1.883572,26,70,31,84,-0.000091,0.000021,-1.895296
0.880000,7.208394,-0.560399,-1.883530,26,70,31,85,-0.000045,-0.000012,0.533507
0.890000,7.208524,-0.561256,-1.883295,26,70,31,84,-0.000040,0.000015,0.533507
0.900000,7.208486,-0.559276,-1.881765,26,70,31,85,-0.000079,0.000010,-1.383969
0.910000,7.208546,-0.556865,-1.879808,25,71,31,84,-0.000072,0.000007,1.556160
0.920000,7.208535,-0.558753,-1.878289,26,71,31,84,-0.000034,0.000007,-0.489147
0.931000,7.208743,-0.560902,-1.876790,26,71,31,84,0.000063,-0.000054,-0.361315
0.941000,7.208483,-0.558780,-1.877785,26,70,31,85,0.000113,-0.000013,-0.233484
0.951000,7.208456,-0.559825,-1.875577,26,70,31,85,0.000135,0.000052,0.150012
0.961000,7.208686,-0.559331,-1.876427,26,70,31,84,0.000055,0.000000,0.150012
0.971000,7.208683,-0.559644,-1.875666,26,70,31,84,0.000092,-0.000024,0.917002
0.981000,7.208611,-0.558622,-1.878260,26,70,31,84,0.000026,-0.000042,1.811824
0.991000,7.208464,-0.560730,-1.878972,26,70,31,85,0.000078,-0.000027,1.556160
1.001000,7.208554,-0.560548,-1.882433,25,70,31,85,-0.000037,-0.000042,1.300497
1.012000,7.208399,-0.559622,-1.883274,26,70,31,85,-0.000036,-0.000018,0.533507
1.022000,7.208575,-0.562431,-1.884033,25,71,30,85,-0.000132,-0.000020,-0.872642
1.032000,7.208473,-0.563285,-1.884541,25,71,31,85,-0.000152,-0.000031,-0.489147
1.042000,7.208699,-0.566009,-1.884242,25,71,30,84,-0.000090,0.000010,-1.128306
1.052000,7.208335,-0.563462,-1.883951,26,70,31,84,-0.000083,0.000046,0.150012
1.062000,7.208410,-0.562027,-1.882572,25,70,32,84,-0.000102,0.000075,-0.489147
1.072000,7.208343,-0.558462,-1.883031,26,71,31,84,-0.000123,0.000007,-1.128306
1.082000,7.208478,-0.560025,-1.881404,25,70,31,84,-0.000035,-0.000029,-1.511801
1.092000,7.208632,-0.559210,-1.881290,25,70,31,85,-0.000076,-0.000086,-0.744811
1.103000,7.208459,-0.559041,-1.881962,25,70,31,85,-0.000005,-0.000053,-0.872642
1.113000,7.208551,-0.558019,-1.881785,25,71,31,84,-0.000061,-0.000027,-0.616979
1.123000,7.208394,-0.561093,-1.882316,26,70,31,84,-0.000022,0.000016,-2.278791
1.133000,7.208454,-0.559270,-1.884961,26,70,32,84,-0.000080,-0.000028,-2.278791
1.143000,7.208321,-0.558472,-1.885797,25,70,31,85,-0.000026,-0.000003,1.172665
1.153000,7.208328,-0.558759,-1.886642,26,71,31,84,-0.000104,-0.000037,-0.361315
1.164000,7.208464,-0.558687,-1.886010,26,71,30,84,-0.000104,-0.000048,0.661338
1.174000,7.208328,-0.559572,-1.883962,25,71,31,84,-0.000064,-0.000042,0.789170
1.184000,7.208301,-0.557803,-1.885058,25,70,31,84,0.000007,-0.000022,-1.639633
1.194000,7.208546,-0.557075,-1.884954,25,70,31,85,0.000078,-0.000026,-1.895296
1.204000,7.208539,-0.557949,-1.885334,25,71,31,85,0.000025,-0.000034,0.789170
1.214000,7.208256,-0.558475,-1.884264,26,70,31,85,0.000001,-0.000045,2.323151
1.224000,7.208456,-0.559306,-1.882852,26,70,31,84,-0.000043,-0.000030,0.661338
1.235000,7.208510,-0.558364,-1.882443,26,71,31,84,-0.000057,0.000003,-2.150959
1.245000,7.208665,-0.558404,-1.880365,26,71,31,85,0.000026,0.000016,1.300497
1.255000,7.208383,-0.557988,-1.880681,26,70,31,85,0.000018,0.000005,-1.895296
1.265000,7.208464,-0.556732,-1.880384,25,70,31,85,0.000035,-0.000005,-1.383969
1.275000,7.208681,-0.557389,-1.878953,26,70,32,84,0.000003,0.000017,2.578814
1.285000,7.208450,-0.557861,-1.878275,26,71,31,84,-0.000030,0.000011,0.661338
1.295000,7.208581,-0.555363,-1.878989,26,71,31,85,-0.000030,-0.000009,-0.872642
1.306000,7.208559,-0.555023,-1.878849,25,71,31,84,-0.000006,-0.000007,1.428329
1.316000,7.208616,-0.555502,-1.878857,26,70,30,85,-0.000038,-0.000036,0.917002
1.326000,7.208359,-0.555468,-1.879289,25,71,31,84,-0.000087,-0.000050,1.300497
1.336000,7.208432,-0.555304,-1.878604,26,70,31,85,-0.000011,-0.000025,0.533507
1.346000,7.208460,-0.553360,-1.877928,26,71,31,84,0.000001,-0.000014,-1.511801
1.356000,7.208631,-0.553617,-1.879542,26,70,32,85,0.000039,-0.000040,-0.105652
1.366000,7.208399,-0.552723,-1.879728,25,70,32,85,0.000097,-0.000065,-1.511801
1.376000,7.208457,-0.553531,-1.879801,26,71,32,84,0.000014,-0.000068,-0.233484
1.386000,7.208504,-0.552991,-1.879779,26,70,31,84,-0.000013,-0.000052,-0.105652
1.397000,7.208575,-0.551531,-1.878871,27,70,31,85,-0.000035,-0.000051,0.405675
1.407000,7.208717,-0.553446,-1.878210,26,71,31,84,-0.000048,-0.000013,1.172665
1.417000,7.208610,-0.552461,-1.878908,26,70,31,85,0.000002,-0.000011,-0.489147
1.427000,7.208495,-0.552535,-1.876957,26,71,31,84,-0.000038,-0.000006,-0.105652
1.437000,7.208754,-0.550641,-1.875650,26,70,31,85,-0.000028,0.000019,-1.639633
1.447000,7.208701,-0.552072,-1.875404,26,71,31,85,-0.000011,0.000017,1.300497
1.457000,7.208468,-0.551564,-1.874492,26,70,31,85,0.000043,-0.000006,0.022180
1.467000,7.208569,-0.552156,-1.874105,25,70,31,85,-0.000014,-0.000018,0.661338
1.478000,7.208664,-0.551018,-1.873641,26,70,31,84,0.000043,0.000002,1.172665
1.488000,7.208769,-0.552460,-1.874130,26,70,31,84,0.000026,0.000019,1.428329
1.498000,7.208652,-0.553588,-1.874558,26,70,31,84,-0.000015,-0.000011,0.405675
1.508000,7.208668,-0.555754,-1.874868,26,71,31,84,-0.000028,0.000004,-0.744811
1.519000,7.208651,-0.556161,-1.875148,25,71,31,85,-0.000076,0.000037,0.917002
1.528000,7.208493,-0.557134,-1.878262,26,71,31,85,-0.000011,0.000032,-1.128306
1.539000,7.208566,-0.556122,-1.879795,26,71,31,84,-0.000001,0.000042,0.022180
1.549000,7.208338,-0.557279,-1.879422,26,70,31,85,-0.000131,0.000017,-1.128306
1.559000,7.208528,-0.557876,-1.879515,26,71,32,85,-0.000127,0.000030,0.277843
1.569000,7.208651,-0.561586,-1.879618,25,70,31,84,-0.000022,0.000006,0.789170
1.579000,7.208651,-0.559347,-1.880156,25,70,31,84,-0.000033,0.000012,0.789170
1.589000,7.208518,-0.558763,-1.880072,25,71,31,84,-0.000016,0.000086,-0.105652
1.599000,7.208806,-0.561153,-1.876840,25,70,31,85,-0.000045,0.000039,-1.256137
1.610000,7.208666,-0.557874,-1.876502,25,70,31,85,-0.000001,0.000012,-1.128306
1.619000,7.208617,-0.558844,-1.875755,26,71,31,85,0.000057,-0.000026,-0.616979
1.630000,7.208557,-0.558984,-1.876886,26,70,31,84,0.000077,-0.000005,0.022180
1.640000,7.208779,-0.558170,-1.876526,26,71,31,84,0.000015,-0.000013,0.150012
1.650000,7.208584,-0.557872,-1.877680,26,71,30,84,-0.000033,0.000003,-1.511801
1.660000,7.208661,-0.556860,-1.877180,26,70,31,85,-0.000058,-0.000015,-1.767464
1.670000,7.208500,-0.558622,-1.879215,25,71,30,85,-0.000046,-0.000032,-1.000474
1.680000,7.208421,-0.558129,-1.878599,25,70,31,85,-0.000003,-0.000041,1.683992
1.690000,7.208524,-0.560372,-1.878239,26,70,30,84,0.000004,-0.000012,-0.105652
1.700000,7.208630,-0.560362,-1.876200,25,70,31,84,-0.000039,-0.000008,-0.616979
1.711000,7.208739,-0.560280,-1.875092,25,70,32,85,0.000018,0.000003,0.022180
1.721000,7.208508,-0.561384,-1.875735,26,71,31,84,0.000091,0.000044,1.044834
1.731000,7.208750,-0.562124,-1.876347,25,71,31,84,0.000101,0.000022,1.300497
1.741000,7.208629,-0.561287,-1.875331,25,71,31,84,0.000046,0.000027,1.172665
1.751000,7.208718,-0.563258,-1.877504,25,70,31,85,-0.000088,0.000044,2.834478
1.762000,7.208709,-0.564043,-1.877620,25,70,31,85,-0.000080,-0.000004,2.578814
1.772000,7.208691,-0.562841,-1.877314,26,70,31,85,-0.000099,0.000002,0.277843
1.782000,7.208604,-0.565133,-1.877895,26,71,31,85,-0.000030,0.000045,-0.872642
1.792000,7.208680,-0.567320,-1.880132,27,70,31,85,0.000005,-0.000001,-0.489147
1.802000,7.208404,-0.566692,-1.880550,26,70,31,85,-0.000005,-0.000001,-1.256137
1.812000,7.208571,-0.566519,-1.880327,26,70,31,84,-0.000062,0.000048,0.661338
1.822000,7.208593,-0.567740,-1.879847,26,71,31,85,-0.000120,0.000055,0.661338
1.832000,7.208474,-0.568220,-1.880046,26,70,31,85,-0.000102,0.000010,-0.872642
1.842000,7.208594,-0.566157,-1.880869,25,70,31,85,-0.000040,0.000004,0.405675
1.852000,7.208396,-0.564426,-1.881629,25,71,30,84,-0.000050,0.000024,-1.128306
1.863000,7.208472,-0.566658,-1.881111,25,70,31,84,-0.000139,0.000003,0.533507
1.873000,7.208508,-0.567814,-1.881459,26,71,31,84,-0.000146,-0.000034,-0.361315
1.883000,7.208572,-0.569574,-1.882563,25,70,31,85,-0.000137,-0.000007,-2.406623
1.893000,7.208442,-0.572356,-1.883423,26,71,31,84,-0.000076,0.000016,0.533507
1.903000,7.208461,-0.571705,-1.882930,25,71,31,84,-0.000072,0.000010,-1.128306
1.913000,7.208455,-0.571467,-1.883884,26,71,31,84,-0.000076,0.000071,-1.511801
1.923000,7.208464,-0.570649,-1.883169,26,70,31,84,-0.000043,0.000015,0.533507
1.933000,7.208523,-0.570805,-1.882140,26,71,31,84,-0.000039,-0.000004,-0.744811
1.944000,7.208301,-0.571905,-1.882908,25,71,31,84,-0.000010,-0.000004,-1.128306
1.954000,7.208454,-0.573382,-1.883695,26,70,30,85,0.000003,-0.000037,-0.361315
1.965000,7.208542,-0.574188,-1.882449,26,71,31,84,0.000027,-0.000026,0.405675
1.974000,7.208647,-0.572930,-1.883542,25,71,32,84,-0.000067,0.000034,-0.105652
1.984000,7.208542,-0.574826,-1.883609,25,70,31,84,-0.000059,0.000039,-1.128306
1.994000,7.208389,-0.574846,-1.882648,25,70,31,86,-0.000054,0.000013,1.683992
2.004000,7.208490,-0.574563,-1.884699,25,70,31,85,-0.000077,0.000007,0.405675
2.016000,7.208346,-0.574842,-1.886127,26,70,31,85,-0.000005,0.000023,-0.233484
2.025000,7.208260,-0.573873,-1.886049,26,70,31,85,-0.000073,-0.000004,-1.256137
2.035000,7.208552,-0.573436,-1.885758,26,70,32,85,-0.000120,-0.000012,1.556160
2.045000,7.208391,-0.573649,-1.887083,25,71,31,84,-0.000129,0.000001,-0.361315
2.055000,7.208539,-0.574187,-1.887823,26,70,31,84,-0.000102,-0.000040,-0.616979
2.065000,7.208343,-0.576374,-1.887940,25,70,31,84,-0.000062,-0.000037,1.044834
2.075000,7.208513,-0.575682,-1.888428,26,70,31,85,-0.000060,0.000009,0.405675
2.086000,7.208401,-0.578585,-1.885332,26,71,31,84,-0.000035,0.000040,0.917002
2.096000,7.208353,-0.578628,-1.887266,26,70,31,84,-0.000021,0.000002,0.661338
2.106000,7.208282,-0.578987,-1.885452,26,70,31,85,0.000117,0.000042,0.789170
2.116000,7.208481,-0.577571,-1.883342,26,70,31,85,0.000049,0.000022,0.661338
2.126000,7.208406,-0.577240,-1.883058,25,70,31,84,0.000021,0.000003,1.172665
2.136000,7.208623,-0.575097,-1.882959,25,70,31,85,0.000062,-0.000005,-0.744811
2.146000,7.208584,-0.573895,-1.883134,25,70,31,85,-0.000005,-0.000010,-1.511801
2.156000,7.208428,-0.572987,-1.884322,25,71,31,85,-0.000053,-0.000045,0.533507
2.167000,7.208412,-0.573567,-1.886945,25,71,31,85,-0.000063,-0.000049,0.789170
2.177000,7.208321,-0.574966,-1.887926,26,70,31,84,-0.000126,-0.000041,0.661338
2.187000,7.208316,-0.571122,-1.887203,26,70,31,84,-0.000109,-0.000041,-1.128306
2.197000,7.208535,-0.572301,-1.887402,26,70,31,85,-0.000109,-0.000034,-0.233484
2.207000,7.208422,-0.571141,-1.887018,26,70,31,84,0.000005,-0.000042,0.405675
2.217000,7.208624,-0.572619,-1.885929,26,70,30,85,-0.000047,-0.000042,0.022180
2.227000,7.208237,-0.573368,-1.885370,26,70,31,84,-0.000035,-0.000029,-0.233484
2.237000,7.208318,-0.570502,-1.884532,26,70,31,85,-0.000050,-0.000006,-0.233484
2.248000,7.208419,-0.571178,-1.885884,25,70,31,84,-0.000045,0.000037,-1.256137
2.258000,7.208202,-0.573384,-1.885790,26,70,32,85,0.000028,-0.000003,0.022180
2.268000,7.208302,-0.572776,-1.885635,26,70,31,84,-0.000027,0.000001,0.533507
2.278000,7.208497,-0.574713,-1.884687,25,70,31,85,-0.000033,0.000004,1.428329
2.288000,7.208447,-0.577058,-1.884501,25,71,31,84,0.000030,-0.000000,0.277843
2.298000,7.208427,-0.574406,-1.882136,25,70,31,84,0.000070,0.000011,1.556160
2.308000,7.208536,-0.576403,-1.880355,26,70,31,84,0.000013,0.000035,1.428329
2.318000,7.208407,-0.574670,-1.882101,26,71,31,85,0.000058,0.000007,-1.383969
2.329000,7.208690,-0.573194,-1.881994,26,70,31,84,0.000122,0.000015,1.300497
2.339000,7.208404,-0.572070,-1.881917,26,71,31,85,0.000010,0.000005,0.405675
2.349000,7.208401,-0.569904,-1.880597,26,71,31,85,-0.000035,-0.000031,1.044834
2.359000,7.208562,-0.568113,-1.882466,25,71,31,85,0.000037,-0.000038,-3.045782
2.369000,7.208588,-0.568894,-1.880865,26,70,31,85,0.000047,-0.000080,-0.489147
2.379000,7.208622,-0.567150,-1.879892,25,70,31,85,-0.000002,-0.000119,-0.872642
2.389000,7.208358,-0.566799,-1.881010,26,70,31,85,-0.000009,-0.000049,0.022180
2.400000,7.208525,-0.567352,-1.883232,26,70,31,85,-0.000011,-0.000044,1.556160
2.410000,7.208433,-0.568546,-1.883313,26,70,32,84,-0.000090,-0.000019,0.277843
2.420000,7.208435,-0.567430,-1.883877,26,70,31,85,-0.000150,-0.000013,0.150012
2.430000,7.208413,-0.567565,-1.881743,26,71,31,84,-0.000117,0.000036,-0.233484
2.440000,7.208509,-0.566052,-1.881578,25,70,31,84,-0.000106,0.000013,0.150012
2.450000,7.208408,-0.565652,-1.880585,25,70,31,85,-0.000048,-0.000026,-0.744811
2.460000,7.208598,-0.567112,-1.879546,26,71,32,85,-0.000003,-0.000028,0.405675
2.470000,7.208519,-0.568602,-1.880400,26,70,31,84,0.000016,-0.000014,-1.000474
2.481000,7.208536,-0.569699,-1.880608,25,70,31,85,0.000043,0.000003,-0.872642
2.491000,7.208476,-0.569721,-1.880975,26,71,31,84,0.000031,0.000021,-0.361315
2.501000,7.208713,-0.569428,-1.880125,26,70,31,85,-0.000021,0.000044,-0.872642
2.511000,7.208542,-0.567866,-1.879035,26,70,31,84,0.000004,0.000005,-1.000474
2.521000,7.208721,-0.567301,-1.879787,26,70,31,84,0.000023,-0.000015,2.195319
2.531000,7.208403,-0.568296,-1.881330,25,70,32,84,-0.000046,-0.000031,-0.489147
2.542000,7.208535,-0.568530,-1.881648,25,71,31,84,-0.000019,-0.000008,0.150012
2.552000,7.208575,-0.566179,-1.882547,26,70,31,85,-0.000054,-0.000027,1.044834
2.562000,7.208353,-0.566043,-1.882385,26,70,32,84,-0.000061,-0.000038,0.533507
2.572000,7.208477,-0.564221,-1.880594,26,70,31,85,-0.000008,-0.000059,0.917002
2.583000,7.208628,-0.564461,-1.878908,26,71,31,85,-0.000011,-0.000041,2.195319
2.592000,7.208513,-0.566004,-1.878246,25,70,31,84,0.000005,-0.000040,0.917002
2.606000,7.208587,-0.565846,-1.879944,25,71,31,85,0.000013,-0.000020,0.277843
2.612000,7.208662,-0.566557,-1.880028,26,70,31,85,0.000012,0.000014,0.533507
2.623000,7.208652,-0.564691,-1.880165,26,70,31,85,0.000013,-0.000008,-0.616979
2.633000,7.208676,-0.563927,-1.879638,25,70,31,85,-0.000020,-0.000010,-0.744811
2.643000,7.208645,-0.565552,-1.877629,25,70,31,85,0.000035,-0.000026,0.533507
2.653000,7.208624,-0.566704,-1.876641,25,70,31,85,-0.000037,-0.000029,0.661338
2.663000,7.208550,-0.569783,-1.878109,26,70,31,85,-0.000031,-0.000016,-0.233484
2.673000,7.208510,-0.569252,-1.879573,26,70,31,85,0.000021,0.000028,-0.361315
2.683000,7.208591,-0.569844,-1.880064,25,70,30,85,0.000017,0.000070,-0.616979
2.693000,7.208653,-0.569262,-1.880624,26,70,31,85,-0.000054,0.000035,0.917002
2.704000,7.208530,-0.568125,-1.881366,25,70,31,84,-0.000071,0.000018,-0.233484
2.714000,7.208457,-0.568766,-1.880222,25,71,32,85,-0.000025,0.000002,-1.128306
2.724000,7.208516,-0.568559,-1.880058,26,71,31,85,-0.000084,-0.000034,-0.105652
2.734000,7.208677,-0.568103,-1.879193,25,71,31,84,-0.000078,-0.000018,-1.511801
2.744000,7.208521,-0.570330,-1.880250,25,71,31,85,-0.000043,-0.000030,0.917002
2.754000,7.208580,-0.570480,-1.879789,26,72,31,84,0.000064,-0.000024,1.811824
2.764000,7.208582,-0.567616,-1.879496,26,71,31,84,0.000034,0.000014,0.277843
2.774000,7.208619,-0.568924,-1.878280,26,70,31,84,0.000023,0.000001,2.195319
2.785000,7.208828,-0.567739,-1.877526,26,71,31,85,0.000013,-0.000020,0.150012
2.795000,7.208702,-0.568657,-1.877846,26,70,31,85,-0.000018,-0.000016,0.150012
2.805000,7.208496,-0.569770,-1.880190,26,71,31,84,-0.000024,-0.000007,-1.511801
2.815000,7.208419,-0.567588,-1.880275,26,71,31,85,-0.000004,-0.000004,-0.489147
2.825000,7.208528,-0.568129,-1.880132,26,71,31,84,-0.000062,0.000004,-1.128306
2.835000,7.208875,-0.566457,-1.879393,26,70,31,85,-0.000076,-0.000011,0.661338
2.845000,7.208443,-0.567591,-1.878796,26,70,31,84,-0.000079,0.000006,-1.256137
2.855000,7.208647,-0.567912,-1.877859,26,71,31,85,-0.000139,-0.000024,1.811824
2.866000,7.208598,-0.568768,-1.877598,26,70,31,84,-0.000057,-0.000028,0.789170
2.876000,7.208687,-0.566788,-1.878594,26,70,30,84,-0.000014,0.000007,0.150012
2.886000,7.208705,-0.567934,-1.879633,25,70,31,84,0.000080,-0.000001,-2.023128
2.896000,7.208471,-0.565999,-1.878112,25,70,31,85,0.000028,-0.000023,-0.361315
2.906000,7.208584,-0.565713,-1.878903,26,70,31,85,-0.000066,-0.000016,1.172665
2.916000,7.208542,-0.566738,-1.880347,26,70,32,85,-0.000068,-0.000020,-1.128306
2.926000,7.208621,-0.568225,-1.880684,26,71,31,85,-0.000039,-0.000014,-1.383969
2.936000,7.208387,-0.567626,-1.879953,25,70,31,85,-0.000011,-0.000022,0.277843
2.947000,7.208538,-0.569084,-1.879972,25,70,31,84,-0.000012,-0.000001,1.939656
2.957000,7.208371,-0.571631,-1.879969,25,71,31,85,-0.000006,0.000005,1.556160
2.967000,7.208430,-0.571971,-1.880946,26,71,31,85,-0.000013,0.000044,1.428329
2.977000,7.208665,-0.572017,-1.881924,25,71,30,84,-0.000075,0.000048,-1.256137
2.987000,7.208385,-0.574929,-1.882962,25,70,31,84,-0.000044,0.000045,-0.616979
2.997000,7.208566,-0.573058,-1.881656,25,70,31,84,-0.000013,0.000017,-0.744811
