Time,Lift (cm),Roll (deg),Pitch (deg),Front right,Front left,Rear rigtht,Rear left,Forward velocity (m/s),Side velocity(m/s),Rotate velocity(deg/s)
0.263000,7.209440,-0.703105,-1.869918,25,71,31,85,-0.000073,0.000002,1.333710
0.273000,7.209356,-0.702299,-1.869398,26,71,30,85,-0.000001,0.000018,1.205878
0.283000,7.209160,-0.703728,-1.870059,26,70,31,84,-0.000017,-0.000024,0.822383
0.294000,7.209091,-0.704564,-1.870874,26,71,31,84,-0.000022,-0.000051,1.333710
0.304000,7.209240,-0.706399,-1.870978,25,71,31,85,-0.000017,-0.000037,-0.711598
0.314000,7.209511,-0.705546,-1.870803,26,71,31,84,-0.000070,-0.000017,0.566720
0.324000,7.209138,-0.703936,-1.870974,25,71,31,84,-0.000150,0.000046,-0.455934
0.334000,7.209292,-0.706263,-1.870593,25,70,31,84,0.000004,0.000037,0.950215
0.344000,7.209356,-0.706547,-1.870403,26,71,31,84,0.000007,-0.000005,-0.072439
0.354000,7.209332,-0.707309,-1.869864,26,70,32,85,0.000043,-0.000000,1.461542
0.364000,7.209295,-0.706595,-1.871742,25,71,31,85,0.000081,0.000004,2.867691
0.375000,7.209411,-0.704887,-1.872577,26,70,30,85,0.000036,0.000017,-0.072439
0.385000,7.209252,-0.702535,-1.872324,26,70,31,85,0.000008,0.000020,1.333710
0.395000,7.209338,-0.702340,-1.872614,25,70,31,84,-0.000088,-0.000005,1.717205
0.405000,7.209240,-0.700840,-1.871379,25,70,31,85,-0.000045,-0.000051,-2.117746
0.415000,7.209319,-0.702268,-1.869894,26,71,31,84,-0.000038,-0.000065,0.822383
0.425000,7.209363,-0.702246,-1.871462,26,70,31,84,-0.000056,-0.000046,-0.839429
0.435000,7.209133,-0.702744,-1.870801,26,70,31,85,0.000039,-0.000051,-0.711598
0.446000,7.209238,-0.701262,-1.869399,26,71,31,84,0.000024,0.000003,0.822383
0.456000,7.209291,-0.700047,-1.871019,26,71,31,85,-0.000004,-0.000001,-0.583766
0.466000,7.209259,-0.697733,-1.871020,26,70,31,85,0.000059,-0.000025,1.333710
0.476000,7.209100,-0.697241,-1.871971,25,71,31,84,-0.000031,-0.000032,2.100701
0.486000,7.209267,-0.697048,-1.872947,26,71,31,84,-0.000094,-0.000040,0.950215
0.497000,7.209387,-0.698466,-1.872688,26,70,31,85,-0.000055,-0.000073,-0.200271
0.506000,7.209335,-0.697275,-1.873374,25,70,32,85,-0.000039,-0.000070,0.311056
0.517000,7.209121,-0.700385,-1.874128,26,71,31,84,-0.000009,0.000003,0.694552
0.527000,7.209295,-0.701868,-1.873051,25,71,31,84,-0.000009,0.000000,0.694552
0.537000,7.209244,-0.702994,-1.872637,26,70,31,84,-0.000028,0.000017,-1.862083
0.547000,7.209381,-0.704183,-1.873782,25,70,31,84,-0.000039,0.000058,-1.606420
0.557000,7.209219,-0.706304,-1.872937,26,71,31,84,0.000044,0.000104,1.205878
0.567000,7.209030,-0.705338,-1.872479,26,70,31,84,-0.000013,0.000035,-3.140400
0.577000,7.209148,-0.703133,-1.872309,25,70,31,84,-0.000017,0.000057,-0.583766
0.587000,7.209224,-0.704463,-1.874113,26,71,31,85,0.000004,0.000041,0.694552
0.598000,7.209361,-0.703751,-1.874802,26,70,31,84,0.000016,-0.000009,0.183225
0.608000,7.209215,-0.703993,-1.873486,25,71,31,84,-0.000040,-0.000010,0.438888
0.618000,7.209271,-0.702330,-1.873986,26,70,31,84,-0.000080,-0.000011,-0.200271
0.628000,7.209326,-0.700845,-1.874061,25,70,31,85,0.000012,0.000002,3.506849
0.638000,7.209183,-0.699910,-1.872190,26,70,31,85,-0.000008,-0.000025,0.822383
0.648000,7.209147,-0.701014,-1.874057,25,70,32,84,-0.000021,-0.000032,0.566720
0.658000,7.209435,-0.698342,-1.875938,26,71,31,85,0.000043,-0.000020,-1.478588
0.668000,7.209137,-0.697027,-1.875188,25,71,31,85,-0.000029,-0.000044,0.438888
0.679000,7.209095,-0.698196,-1.873221,25,70,31,85,-0.000065,-0.000029,-0.455934
0.689000,7.209244,-0.700582,-1.873818,25,71,31,85,-0.000053,-0.000036,-0.200271
0.699000,7.209115,-0.700277,-1.872956,25,70,31,85,0.000037,-0.000009,1.078047
0.709000,7.209166,-0.699586,-1.871274,26,70,31,85,0.000100,0.000054,0.183225
0.719000,7.209281,-0.703949,-1.870447,25,70,30,84,0.000039,0.000028,-0.072439
0.729000,7.209285,-0.701822,-1.869805,26,70,31,85,0.000071,0.000006,0.055393
0.739000,7.209321,-0.702156,-1.869528,26,71,31,85,0.000109,0.000048,-0.967261
0.751000,7.209444,-0.700689,-1.869917,25,70,31,84,0.000091,0.000023,0.822383
0.760000,7.209241,-0.702579,-1.869490,25,70,31,84,0.000064,0.000022,1.717205
0.770000,7.209219,-0.702569,-1.870116,25,70,31,84,0.000012,-0.000022,1.717205
0.780000,7.209185,-0.702731,-1.870362,25,70,31,84,0.000020,0.000010,-0.839429
0.790000,7.209460,-0.704757,-1.867457,25,70,31,84,0.000016,0.000001,-0.328102
0.800000,7.209171,-0.701516,-1.867987,25,70,31,84,-0.000067,0.000028,1.589374
0.810000,7.209209,-0.701518,-1.869080,26,70,31,84,0.000108,0.000020,1.717205
0.820000,7.209314,-0.701208,-1.869650,25,70,30,84,0.000093,-0.000023,0.694552
0.830000,7.209262,-0.700528,-1.869459,25,71,31,85,-0.000024,-0.000018,0.055393
0.841000,7.209605,-0.697802,-1.869360,25,71,31,84,-0.000063,-0.000015,-0.200271
0.851000,7.209544,-0.698310,-1.868714,26,70,31,84,-0.000046,-0.000051,0.183225
0.861000,7.209521,-0.698168,-1.868553,26,70,31,84,-0.000031,-0.000059,-0.839429
0.871000,7.209294,-0.697019,-1.868782,25,70,31,85,0.000010,-0.000038,1.078047
0.881000,7.209526,-0.696925,-1.869020,25,70,31,85,0.000048,-0.000056,0.438888
0.891000,7.209285,-0.697105,-1.870385,26,70,31,85,-0.000018,-0.000043,0.694552
0.901000,7.209146,-0.694474,-1.870204,26,70,31,84,-0.000047,0.000008,0.055393
0.911000,7.209194,-0.692202,-1.871593,25,70,31,84,-0.000055,0.000001,-0.200271
0.921000,7.209304,-0.690320,-1.872907,26,71,31,85,-0.000078,-0.000048,-1.734251
0.931000,7.209341,-0.689031,-1.872050,26,70,31,85,-0.000058,-0.000067,-1.478588
0.942000,7.209224,-0.690000,-1.870541,26,71,31,85,-0.000062,-0.000057,0.694552
0.952000,7.209068,-0.688852,-1.871013,26,71,31,85,-0.000064,-0.000087,-0.583766
0.962000,7.209232,-0.688796,-1.870729,26,70,31,85,0.000029,-0.000073,0.566720
0.972000,7.209321,-0.689376,-1.870744,26,70,31,84,0.000027,-0.000022,0.055393
0.982000,7.209331,-0.689254,-1.869591,26,71,31,85,0.000027,-0.000017,2.995523
0.992000,7.209359,-0.691193,-1.870344,25,70,31,85,0.000056,-0.000005,-0.583766
1.002000,7.209167,-0.690610,-1.869859,26,71,31,84,0.000034,0.000026,0.694552
1.012000,7.209234,-0.693143,-1.870311,25,71,31,84,0.000016,0.000040,0.438888
1.022000,7.209249,-0.694425,-1.870187,26,71,31,85,0.000016,0.000012,0.822383
1.032000,7.209262,-0.692706,-1.872425,25,71,31,85,-0.000041,0.000029,-0.455934
1.043000,7.209197,-0.691910,-1.871623,26,70,31,85,-0.000097,0.000056,0.183225
1.053000,7.209168,-0.692356,-1.870895,25,70,31,84,-0.000125,0.000033,-0.200271
1.063000,7.209262,-0.693950,-1.870984,26,70,31,84,-0.000006,-0.000007,0.694552
1.073000,7.209277,-0.694131,-1.870382,26,70,31,84,0.000029,0.000022,0.694552
1.083000,7.209293,-0.697471,-1.870712,25,70,31,84,-0.000013,0.000028,0.566720
1.093000,7.209319,-0.698206,-1.870673,26,71,31,84,-0.000018,0.000012,-0.072439
1.103000,7.209399,-0.698960,-1.871112,25,70,32,85,-0.000021,0.000056,-0.455934
1.113000,7.209371,-0.699119,-1.872068,25,70,31,85,-0.000019,0.000067,-1.095093
1.123000,7.209076,-0.699629,-1.870748,26,71,31,84,0.000009,0.000084,-0.072439
1.134000,7.209198,-0.700125,-1.872074,25,71,31,84,-0.000038,0.000037,1.717205
1.144000,7.209229,-0.697541,-1.872317,25,70,31,84,-0.000021,-0.000002,0.438888
1.154000,7.209166,-0.700718,-1.870822,25,71,31,84,-0.000006,0.000039,-3.140400
1.164000,7.209290,-0.700646,-1.870740,26,71,31,84,0.000014,-0.000037,-0.583766
1.174000,7.209387,-0.701095,-1.868314,26,70,31,85,0.000103,-0.000011,2.228532
1.184000,7.209399,-0.700150,-1.870153,25,70,31,84,0.000044,0.000041,-1.606420
1.194000,7.209293,-0.703365,-1.869839,26,71,31,84,0.000087,0.000029,1.717205
1.204000,7.209219,-0.702681,-1.870907,25,71,31,84,0.000043,0.000003,-1.222924
1.215000,7.209507,-0.705577,-1.870426,26,70,31,85,-0.000049,0.000031,1.078047
1.225000,7.209237,-0.705066,-1.873262,26,70,31,84,-0.000024,0.000044,-0.967261
1.235000,7.209389,-0.708693,-1.872453,25,70,31,84,0.000054,0.000033,1.205878
1.245000,7.209281,-0.707379,-1.872933,25,70,31,84,-0.000026,0.000022,-2.117746
1.255000,7.209375,-0.706587,-1.871300,26,70,31,85,-0.000077,0.000033,0.566720
1.265000,7.209202,-0.704792,-1.871382,26,70,31,85,0.000025,0.000045,-0.711598
1.275000,7.209195,-0.706389,-1.871634,25,70,31,85,-0.000017,0.000030,1.461542
1.286000,7.209166,-0.706269,-1.872674,25,70,31,84,-0.000017,0.000005,0.822383
1.296000,7.209145,-0.703400,-1.874310,25,71,31,85,-0.000054,0.000014,-0.200271
1.306000,7.209301,-0.704975,-1.875974,25,70,31,85,-0.000039,0.000008,0.438888
1.316000,7.209134,-0.706633,-1.876521,26,71,31,85,-0.000062,-0.000042,-0.200271
1.326000,7.209079,-0.703601,-1.878626,25,71,31,84,-0.000048,-0.000018,0.055393
1.336000,7.209043,-0.704425,-1.877320,26,70,31,85,-0.000093,-0.000028,-0.455934
1.346000,7.209098,-0.704262,-1.875874,25,70,31,85,-0.000121,-0.000018,0.183225
1.356000,7.209097,-0.702806,-1.875458,26,70,31,84,-0.000125,-0.000028,0.055393
1.367000,7.209025,-0.699950,-1.874277,26,70,31,84,0.000026,0.000013,2.228532
1.377000,7.209274,-0.700484,-1.873843,25,71,31,85,0.000008,-0.000005,0.183225
1.387000,7.209192,-0.701743,-1.874917,26,70,31,84,0.000029,-0.000043,-0.711598
1.397000,7.209195,-0.702169,-1.876338,26,71,31,84,0.000034,-0.000033,-1.095093
1.407000,7.209061,-0.701934,-1.877238,25,70,31,85,0.000014,-0.000005,-0.328102
1.417000,7.209195,-0.701602,-1.877524,26,70,31,84,-0.000116,0.000009,-0.967261
1.428000,7.209240,-0.700210,-1.879415,26,71,31,84,-0.000120,-0.000012,-0.455934
1.438000,7.209067,-0.699498,-1.878439,26,70,30,85,-0.000067,0.000005,0.950215
1.448000,7.209118,-0.698116,-1.879161,25,70,31,85,-0.000067,-0.000031,-0.839429
1.458000,7.208993,-0.697705,-1.877345,26,70,31,85,-0.000016,-0.000077,1.972869
1.468000,7.209143,-0.696120,-1.878355,26,70,31,84,-0.000036,-0.000068,1.333710
1.478000,7.209040,-0.694064,-1.876657,25,71,30,84,0.000033,-0.000017,0.311056
1.488000,7.209121,-0.692704,-1.877797,26,70,31,85,0.000039,-0.000011,0.055393
1.499000,7.209109,-0.695036,-1.875995,25,70,31,84,-0.000016,-0.000045,0.566720
1.509000,7.209050,-0.696529,-1.875301,25,71,31,84,-0.000014,-0.000055,0.183225
1.519000,7.209088,-0.694379,-1.876332,26,71,31,84,0.000000,-0.000015,-3.396064
1.529000,7.209042,-0.694091,-1.876018,25,70,31,84,0.000071,0.000013,0.822383
1.539000,7.209126,-0.693663,-1.877296,26,70,31,85,0.000027,-0.000009,-0.711598
1.549000,7.209084,-0.695053,-1.876633,25,70,31,85,0.000005,-0.000021,1.333710
1.559000,7.208835,-0.694748,-1.875474,25,70,31,85,-0.000038,-0.000015,0.566720
1.569000,7.209160,-0.694685,-1.875756,26,71,31,84,0.000048,0.000005,-1.478588
1.579000,7.209313,-0.695353,-1.874222,25,70,31,85,0.000043,0.000002,0.438888
1.590000,7.209225,-0.693464,-1.874252,25,70,31,85,0.000039,0.000013,2.228532
1.600000,7.209291,-0.693278,-1.873473,26,70,31,85,0.000061,-0.000005,-0.967261
1.610000,7.209180,-0.694317,-1.875277,25,70,31,84,0.000071,-0.000023,0.694552
1.620000,7.209112,-0.694156,-1.873856,26,70,32,84,0.000047,-0.000038,-0.967261
1.630000,7.209133,-0.695384,-1.873349,25,70,32,85,-0.000060,-0.000016,0.822383
1.640000,7.209182,-0.695552,-1.872478,25,71,31,84,-0.000048,0.000009,-1.095093
1.650000,7.209109,-0.696379,-1.873270,26,71,31,84,0.000021,0.000004,0.822383
1.660000,7.209192,-0.697016,-1.873000,25,71,31,84,0.000093,0.000013,-0.455934
1.670000,7.209142,-0.696760,-1.874219,26,70,32,85,0.000041,-0.000003,0.055393
1.680000,7.209154,-0.698003,-1.875839,26,70,31,85,-0.000008,0.000015,-1.606420
1.691000,7.209128,-0.700860,-1.875240,26,70,31,84,0.000013,0.000008,-1.606420
1.701000,7.209245,-0.699315,-1.875095,26,71,31,85,-0.000099,0.000034,-1.350756
1.711000,7.209443,-0.696733,-1.875012,25,71,31,85,-0.000063,0.000068,-0.967261
1.721000,7.208955,-0.697135,-1.874922,25,70,32,84,-0.000036,0.000037,0.183225
1.731000,7.209077,-0.695851,-1.875616,26,71,31,84,-0.000030,0.000004,1.589374
1.741000,7.209136,-0.697052,-1.874289,25,70,31,84,-0.000034,-0.000014,2.356364
1.751000,7.209082,-0.699602,-1.874129,26,70,31,85,-0.000021,-0.000000,-0.200271
1.761000,7.209000,-0.699345,-1.875454,25,72,31,85,0.000018,0.000017,0.566720
1.771000,7.209018,-0.697852,-1.874870,25,71,31,85,-0.000015,0.000061,0.311056
1.782000,7.209179,-0.697913,-1.873389,25,70,31,85,-0.000047,0.000055,1.461542
1.792000,7.209242,-0.697439,-1.872644,25,70,31,85,-0.000027,0.000007,-1.862083
1.802000,7.209362,-0.696263,-1.873342,25,71,31,85,0.000052,-0.000028,-0.328102
1.812000,7.209287,-0.696536,-1.873654,25,70,30,85,0.000081,-0.000018,0.183225
1.822000,7.209118,-0.697839,-1.874117,26,70,31,85,0.000055,-0.000042,-0.200271
1.832000,7.209229,-0.698868,-1.874029,25,71,31,84,0.000052,-0.000021,-0.967261
1.842000,7.209316,-0.698520,-1.874726,26,70,31,84,-0.000013,-0.000011,0.694552
1.852000,7.209292,-0.699203,-1.873445,26,70,32,85,-0.000006,0.000009,-0.072439
1.862000,7.209167,-0.699409,-1.872125,25,70,31,85,-0.000028,0.000019,-0.072439
1.872000,7.209041,-0.700962,-1.871053,26,71,31,85,-0.000007,0.000024,-2.884737
1.882000,7.209239,-0.702857,-1.871506,25,69,31,85,0.000123,0.000010,-0.072439
1.892000,7.209256,-0.701600,-1.870423,26,69,31,84,0.000155,0.000039,-1.095093
1.903000,7.209136,-0.701852,-1.869823,25,71,31,84,0.000029,0.000085,0.311056
1.913000,7.209508,-0.704745,-1.869720,25,71,31,84,0.000011,0.000025,0.950215
1.923000,7.209300,-0.705114,-1.869591,25,70,31,85,0.000038,0.000016,1.333710
1.933000,7.209413,-0.704431,-1.869741,25,70,31,84,0.000054,0.000076,-1.989915
1.943000,7.209234,-0.703546,-1.871194,26,70,31,85,-0.000045,0.000069,2.100701
1.953000,7.209224,-0.702649,-1.870789,25,70,31,85,-0.000027,0.000003,-1.862083
1.963000,7.209340,-0.701954,-1.873119,25,70,31,85,-0.000090,-0.000008,-0.839429
1.973000,7.209149,-0.702537,-1.872345,25,71,31,85,-0.000091,-0.000024,-1.989915
1.983000,7.209285,-0.701846,-1.872217,25,71,31,84,-0.000093,-0.000025,0.566720
1.993000,7.209319,-0.700897,-1.870826,25,70,31,85,-0.000061,0.000001,0.950215
2.003000,7.209307,-0.703055,-1.870448,26,71,31,84,-0.000086,0.000011,-0.455934
2.014000,7.209281,-0.703331,-1.870301,25,70,32,84,0.000052,-0.000007,0.822383
2.024000,7.209061,-0.706066,-1.872052,26,70,31,85,0.000080,-0.000014,0.055393
2.034000,7.209297,-0.705056,-1.871913,26,71,31,84,0.000018,0.000017,1.078047
2.044000,7.209332,-0.706804,-1.872317,26,70,31,85,-0.000011,0.000061,-0.200271
2.054000,7.209259,-0.705520,-1.872628,26,70,31,85,0.000001,0.000057,-2.756905
2.064000,7.209402,-0.705689,-1.871347,26,70,31,84,-0.000026,0.000035,-0.839429
2.074000,7.209103,-0.704928,-1.871124,25,70,31,84,-0.000023,0.000032,0.183225
2.085000,7.209202,-0.705639,-1.870011,25,70,30,84,0.000059,-0.000010,-1.095093
2.095000,7.209428,-0.705134,-1.868255,26,70,31,85,0.000051,-0.000019,1.845037
2.105000,7.209464,-0.707617,-1.868939,25,70,31,85,0.000031,-0.000009,-0.328102
2.115000,7.209313,-0.707185,-1.869968,25,70,31,85,0.000095,0.000003,0.566720
2.125000,7.209440,-0.706456,-1.868543,25,70,31,85,0.000076,0.000009,0.055393
2.135000,7.209426,-0.706299,-1.868455,25,70,31,84,-0.000004,0.000010,-0.328102
2.145000,7.209420,-0.706552,-1.868997,25,70,31,85,-0.000022,0.000017,-1.095093
2.156000,7.209311,-0.704556,-1.871755,25,70,31,85,0.000016,-0.000003,-0.967261
2.166000,7.209554,-0.704932,-1.870160,26,70,31,85,-0.000015,0.000002,-0.839429
2.176000,7.209334,-0.706376,-1.868457,26,71,31,85,-0.000116,0.000004,1.589374
2.186000,7.209301,-0.709158,-1.868778,26,71,32,85,-0.000052,0.000006,-0.455934
2.196000,7.209322,-0.711217,-1.868942,25,70,31,85,-0.000019,0.000006,0.055393
2.206000,7.209382,-0.710954,-1.870401,26,70,31,84,0.000037,0.000063,1.333710
2.216000,7.209448,-0.711402,-1.868335,26,70,31,84,-0.000027,0.000061,-0.583766
2.226000,7.209452,-0.711227,-1.869204,26,70,32,85,-0.000065,0.000067,-1.350756
2.237000,7.209203,-0.711193,-1.869633,26,71,31,84,-0.000008,0.000027,-0.200271
2.247000,7.209490,-0.711838,-1.869898,25,70,31,84,0.000007,0.000026,0.311056
2.257000,7.209559,-0.709985,-1.868686,26,71,31,84,-0.000014,0.000007,0.055393
2.267000,7.209195,-0.712073,-1.871353,25,70,31,84,-0.000058,0.000028,0.438888
2.277000,7.209343,-0.712487,-1.870962,26,70,31,85,0.000002,-0.000037,-0.711598
2.287000,7.209205,-0.712960,-1.874081,25,70,31,85,-0.000006,-0.000005,-0.583766
2.297000,7.209346,-0.710891,-1.872442,25,70,31,84,-0.000023,0.000028,1.717205
2.307000,7.209160,-0.712475,-1.874632,25,70,31,84,-0.000088,0.000008,0.311056
2.317000,7.209253,-0.715539,-1.875146,25,70,31,84,-0.000080,-0.000012,-3.012568
2.328000,7.209244,-0.714579,-1.876075,26,70,31,84,-0.000053,-0.000029,-0.967261
2.338000,7.209302,-0.716514,-1.876807,26,70,31,84,-0.000097,0.000036,-0.711598
2.348000,7.209285,-0.714090,-1.876746,25,71,31,85,-0.000113,0.000024,-0.583766
2.358000,7.209137,-0.712367,-1.876202,26,70,31,85,-0.000113,0.000046,0.311056
2.368000,7.209133,-0.711346,-1.876101,26,70,31,84,-0.000012,-0.000004,-0.072439
2.378000,7.209183,-0.710782,-1.875217,25,70,31,85,0.000007,-0.000048,-0.967261
2.388000,7.209371,-0.708734,-1.876592,26,70,31,85,0.000037,-0.000043,-1.095093
2.399000,7.209079,-0.707444,-1.877740,26,70,31,85,-0.000022,-0.000065,1.205878
2.409000,7.209224,-0.709359,-1.876453,25,71,31,84,-0.000046,-0.000053,0.694552
2.419000,7.209407,-0.708848,-1.876916,26,70,31,84,-0.000028,-0.000038,1.078047
2.429000,7.209182,-0.708842,-1.876585,25,70,31,85,-0.000019,-0.000016,0.311056
2.439000,7.209274,-0.708279,-1.877621,25,70,31,85,-0.000033,-0.000008,-0.328102
2.449000,7.209150,-0.710044,-1.877374,25,71,30,84,-0.000024,-0.000022,0.950215
2.459000,7.209174,-0.710060,-1.878571,25,70,31,85,-0.000013,-0.000016,1.717205
2.470000,7.209048,-0.713698,-1.878967,26,71,31,85,-0.000048,0.000021,1.205878
2.480000,7.209252,-0.712266,-1.879073,26,70,31,85,-0.000029,0.000028,1.972869
2.490000,7.209207,-0.712359,-1.879621,25,71,31,84,-0.000050,0.000087,1.461542
2.500000,7.208746,-0.714393,-1.880236,25,70,31,84,-0.000026,0.000033,-0.455934
2.510000,7.209034,-0.712950,-1.882009,26,70,31,84,-0.000007,-0.000008,0.950215
2.520000,7.209057,-0.711210,-1.883314,25,70,31,85,-0.000101,-0.000018,1.078047
2.530000,7.208848,-0.710750,-1.881407,25,70,31,84,-0.000093,0.000001,1.717205
2.540000,7.209142,-0.712103,-1.879874,25,70,32,85,-0.000104,-0.000030,1.333710
2.550000,7.209103,-0.712403,-1.878481,26,70,31,85,-0.000030,-0.000027,2.995523
2.560000,7.209095,-0.710671,-1.876173,26,70,31,84,0.000069,0.000008,1.078047
2.570000,7.209177,-0.711939,-1.876734,25,70,32,84,0.000065,0.000043,0.183225
2.581000,7.209107,-0.713284,-1.876267,26,70,31,85,0.000071,-0.000009,-0.967261
2.591000,7.209237,-0.715430,-1.875377,25,71,31,85,0.000023,0.000024,1.589374
2.601000,7.209140,-0.713759,-1.876268,25,70,31,84,-0.000001,0.000057,0.694552
2.611000,7.209084,-0.714683,-1.877329,26,70,32,85,-0.000007,0.000079,-1.350756
2.621000,7.209161,-0.713578,-1.878073,25,70,31,84,-0.000036,0.000050,-0.583766
2.631000,7.209028,-0.713041,-1.876350,25,70,31,85,0.000004,-0.000002,1.205878
2.641000,7.209094,-0.712683,-1.877976,26,70,30,85,0.000042,-0.000002,-1.734251
2.651000,7.209379,-0.714327,-1.878029,26,71,31,84,0.000069,-0.000034,-1.606420
2.661000,7.209120,-0.714410,-1.879077,26,70,31,84,0.000045,-0.000016,-0.839429
2.672000,7.209036,-0.712878,-1.880924,25,71,31,84,0.000113,-0.000019,-0.328102
2.682000,7.209179,-0.714333,-1.879633,25,70,31,84,0.000045,-0.000020,1.589374
2.692000,7.209012,-0.716491,-1.881226,25,71,30,84,0.000014,-0.000018,-0.839429
2.702000,7.209074,-0.715743,-1.881969,26,71,31,85,0.000065,0.000004,-1.095093
2.712000,7.209109,-0.718492,-1.883275,26,70,31,84,-0.000002,0.000016,-0.328102
2.722000,7.209107,-0.721625,-1.884962,25,71,31,84,0.000022,0.000024,0.438888
2.732000,7.209094,-0.719328,-1.884773,25,70,31,84,0.000004,0.000055,1.972869
2.743000,7.208955,-0.719981,-1.885278,25,70,31,85,-0.000086,0.000046,-0.328102
2.753000,7.209136,-0.720778,-1.885480,26,70,31,85,-0.000063,0.000022,0.822383
2.763000,7.208900,-0.721233,-1.883573,25,70,30,85,-0.000017,0.000002,-1.989915
2.773000,7.208934,-0.720408,-1.884976,25,71,31,84,0.000015,0.000009,-2.629073
2.783000,7.209109,-0.722378,-1.885286,25,70,31,84,0.000051,-0.000007,-0.200271
2.793000,7.208786,-0.722536,-1.885045,26,70,31,85,0.000003,-0.000001,1.078047
2.803000,7.208875,-0.723298,-1.884890,25,70,31,85,-0.000003,0.000035,0.950215
2.813000,7.208976,-0.724516,-1.884068,25,71,31,85,0.000012,0.000037,-0.455934
2.823000,7.209033,-0.724142,-1.883377,25,70,31,84,0.000016,0.000039,-0.328102
2.834000,7.208981,-0.722296,-1.883423,25,70,31,84,-0.000037,0.000029,-0.200271
2.844000,7.209097,-0.723980,-1.883743,25,70,31,84,0.000031,0.000033,1.205878
2.854000,7.208911,-0.722893,-1.882291,25,71,31,85,-0.000016,0.000016,0.566720
2.864000,7.209040,-0.720917,-1.881313,26,71,31,85,-0.000100,0.000023,0.694552
2.874000,7.208933,-0.719962,-1.879785,25,70,31,85,0.000011,0.000031,-0.839429
2.884000,7.209116,-0.720175,-1.878846,25,70,31,84,-0.000040,-0.000020,2.228532
2.894000,7.209198,-0.720767,-1.875924,25,70,31,84,0.000022,-0.000032,-1.350756
2.904000,7.209319,-0.719757,-1.874581,25,71,31,84,0.000011,-0.000003,2.356364
2.914000,7.209064,-0.718228,-1.875216,25,71,31,84,0.000114,0.000005,-0.967261
2.925000,7.209338,-0.716238,-1.872494,26,70,31,85,0.000082,0.000017,2.995523
2.935000,7.209173,-0.713280,-1.873436,25,70,31,85,0.000005,0.000004,-0.711598
2.945000,7.209261,-0.713062,-1.872467,26,70,31,84,-0.000006,-0.000043,-0.967261
2.955000,7.209121,-0.711220,-1.871964,25,70,31,84,-0.000022,-0.000088,1.589374
2.965000,7.209286,-0.710393,-1.870990,26,70,31,84,-0.000109,-0.000054,0.822383
2.975000,7.209538,-0.708748,-1.870431,25,70,30,85,-0.000068,-0.000049,0.055393
2.985000,7.209279,-0.708694,-1.869195,26,70,31,85,-0.000012,-0.000048,-0.455934
2.996000,7.209382,-0.706596,-1.869869,26,70,30,84,0.000023,-0.000025,-0.328102
3.006000,7.209116,-0.706766,-1.871155,26,70,31,84,0.000004,-0.000015,-0.839429
