time,lift,roll,pitch
6.453000,29.165449,-1.253246,-1.084068
6.466000,29.163742,-1.373401,-1.316028
6.473000,29.127295,-1.539094,-1.425626
6.483000,29.073166,-1.626271,-1.450463
6.493000,28.569675,-1.408756,-1.256259
6.503000,28.878590,-1.319250,-0.986197
6.513000,28.881746,-1.372293,-0.828484
6.523000,28.966028,-1.520662,-0.785640
6.534000,29.020790,-1.614311,-0.903644
6.544000,29.016811,-1.615160,-1.131667
6.554000,28.976748,-1.446598,-1.278822
6.564000,29.010159,-1.237591,-1.294642
6.574000,29.089096,-1.131021,-1.177406
6.584000,29.106438,-1.146892,-1.008469
6.594000,29.113365,-1.262527,-0.911580
6.604000,29.158365,-1.395392,-0.867473
6.614000,29.179123,-1.435084,-0.856659
6.624000,29.210129,-1.455835,-0.911888
6.635000,29.233387,-1.566807,-1.061180
6.645000,29.252094,-1.625292,-1.298251
6.655000,29.253510,-1.479120,-1.503747
6.665000,29.241482,-1.255540,-1.642290
6.675000,29.217573,-1.165296,-1.732697
6.685000,28.798433,-1.225005,-1.663890
6.695000,28.805754,-1.354984,-1.457958
6.705000,29.013502,-1.456252,-1.252398
6.715000,29.027145,-1.501124,-1.189181
6.725000,29.073706,-1.478829,-1.229406
6.735000,29.098146,-1.425699,-1.397323
6.745000,29.049349,-1.410195,-1.576998
6.756000,29.036135,-1.468260,-1.627531
6.766000,29.057735,-1.506850,-1.513641
6.776000,29.053774,-1.483488,-1.303227
6.786000,29.023230,-1.397677,-1.110569
6.796000,29.021954,-1.322443,-0.984649
6.806000,29.011690,-1.304009,-0.880883
6.816000,29.001093,-1.278123,-0.821729
6.826000,28.996403,-1.233447,-0.831992
6.836000,28.991465,-1.186485,-0.949410
6.846000,28.995722,-1.219592,-1.169537
6.856000,28.987122,-1.350275,-1.334947
6.867000,28.941572,-1.511041,-1.417782
6.877000,28.410301,-1.480310,-1.309447
6.887000,28.634876,-1.329143,-1.090987
6.897000,28.756023,-1.265089,-0.945872
6.907000,28.784403,-1.294500,-0.930675
6.917000,28.839958,-1.382789,-1.003703
6.927000,28.846127,-1.418402,-1.212722
6.937000,28.799551,-1.334164,-1.378085
6.947000,28.812494,-1.161907,-1.405347
6.957000,28.874210,-1.069718,-1.273917
6.968000,28.903648,-1.092832,-1.092618
6.978000,28.890234,-1.204681,-0.970965
6.988000,28.918350,-1.338250,-0.904646
6.998000,28.939167,-1.385943,-0.864802
7.008000,28.954830,-1.407913,-0.886924
7.018000,28.981653,-1.479699,-1.001115
7.028000,28.991905,-1.520751,-1.220157
7.038000,29.003700,-1.378454,-1.438379
7.048000,28.997066,-1.143332,-1.582682
7.058000,28.972239,-1.020847,-1.687810
7.068000,28.949387,-1.039274,-1.667337
7.079000,28.620958,-1.233117,-1.470482
7.089000,28.878912,-1.336452,-1.254008
7.099000,28.917274,-1.458651,-1.145800
7.109000,28.956350,-1.498538,-1.121533
7.119000,28.994286,-1.463653,-1.219273
7.129000,28.977310,-1.419972,-1.405392
7.139000,28.947666,-1.455144,-1.530410
7.149000,28.966948,-1.545202,-1.500076
7.159000,28.985489,-1.587800,-1.314953
7.169000,28.961599,-1.546903,-1.116206
7.179000,28.929218,-1.444834,-0.974226
7.189000,28.922506,-1.398429,-0.893614
7.200000,28.914785,-1.375327,-0.850044
7.210000,28.917349,-1.350447,-0.859151
7.220000,28.910839,-1.315857,-0.967048
7.230000,28.920019,-1.312119,-1.179375
7.240000,28.915661,-1.443818,-1.374349
7.250000,28.882336,-1.621891,-1.481263
7.260000,28.844786,-1.717310,-1.494726
7.270000,28.257912,-1.573873,-1.355151
7.280000,28.519386,-1.415082,-1.132099
7.290000,28.614384,-1.297731,-1.012799
7.301000,28.641582,-1.312343,-0.999041
7.311000,28.692976,-1.380772,-1.085619
7.321000,28.693438,-1.398800,-1.290731
7.331000,28.655508,-1.305328,-1.439060
7.341000,28.672909,-1.143667,-1.452435
7.351000,28.723059,-1.095417,-1.326755
7.361000,28.731949,-1.143232,-1.157003
7.371000,28.727644,-1.273583,-1.040323
7.381000,28.751247,-1.411667,-0.982781
7.391000,28.757435,-1.450243,-0.943699
7.402000,28.791035,-1.486133,-0.993978
7.412000,28.803576,-1.578288,-1.139639
7.422000,28.823284,-1.528136,-1.363482
7.432000,28.816711,-1.335944,-1.525089
7.442000,28.797895,-1.170211,-1.638552
7.452000,28.769707,-1.136228,-1.694721
7.462000,28.426874,-1.277665,-1.571093
7.472000,28.626257,-1.389368,-1.362996
7.482000,28.725206,-1.519844,-1.236492
7.492000,28.744322,-1.596659,-1.229617
7.502000,28.783289,-1.552950,-1.322325
7.513000,28.779942,-1.497932,-1.518097
7.523000,28.734896,-1.510234,-1.679092
7.533000,28.744757,-1.560033,-1.709282
7.543000,28.758291,-1.562847,-1.586177
7.553000,28.746641,-1.545773,-1.369689
7.563000,28.707685,-1.480580,-1.195301
7.573000,28.705528,-1.410096,-1.078917
7.583000,28.694836,-1.389854,-0.984185
7.593000,28.689337,-1.368898,-0.952391
7.604000,28.690552,-1.345400,-1.002169
7.614000,28.689442,-1.326419,-1.162956
7.624000,28.696505,-1.396875,-1.385416
7.634000,28.665548,-1.559240,-1.529119
7.644000,28.627756,-1.694009,-1.610526
7.654000,28.195234,-1.655443,-1.580163
7.664000,28.177008,-1.472277,-1.381690
7.674000,28.401344,-1.344240,-1.192221
7.684000,28.409491,-1.335197,-1.099178
7.694000,28.465473,-1.381366,-1.099069
7.704000,28.492620,-1.428141,-1.246578
7.714000,28.475826,-1.370613,-1.433627
7.725000,28.467426,-1.185805,-1.500256
7.735000,28.507111,-1.052986,-1.416022
7.745000,28.560078,-1.056610,-1.245156
7.755000,28.545889,-1.173495,-1.130955
7.765000,28.570362,-1.313510,-1.100009
7.775000,28.584677,-1.373243,-1.091996
7.785000,28.606102,-1.341370,-1.140804
7.795000,28.639721,-1.396489,-1.242662
7.805000,28.668516,-1.441161,-1.410000
7.815000,28.693672,-1.305984,-1.605768
7.825000,28.706602,-1.063133,-1.715138
7.835000,28.687590,-0.915215,-1.766026
7.845000,28.666067,-0.940392,-1.706783
7.855000,28.248108,-1.133317,-1.520323
7.866000,28.473637,-1.303855,-1.359523
7.876000,28.602373,-1.436556,-1.289572
7.886000,28.601366,-1.522284,-1.315319
7.896000,28.677044,-1.547166,-1.417516
7.906000,28.664852,-1.573182,-1.573501
7.916000,28.636847,-1.623869,-1.669113
7.926000,28.644075,-1.684620,-1.626745
7.937000,28.654501,-1.686155,-1.454468
7.946000,28.638952,-1.622936,-1.264515
7.956000,28.599899,-1.381040,-1.065753
7.967000,28.580156,-1.349262,-0.975185
7.977000,28.566690,-1.307128,-0.909647
7.987000,28.562880,-1.251143,-0.912292
7.997000,28.557474,-1.148517,-1.027685
8.007000,28.569824,-1.140350,-1.233530
8.017000,28.552776,-1.282992,-1.382918
8.027000,28.498577,-1.417298,-1.455347
8.037000,28.451941,-1.429368,-1.426821
8.047000,28.054110,-1.255270,-1.277126
8.057000,28.295921,-1.103026,-1.095914
8.067000,28.324699,-1.042145,-1.024687
8.077000,28.372028,-1.069878,-1.043129
8.087000,28.395939,-1.113705,-1.205208
8.098000,28.357309,-1.080744,-1.414940
8.108000,28.362087,-0.926090,-1.523251
8.118000,28.385241,-0.778511,-1.491942
8.128000,28.426105,-0.780146,-1.328379
8.138000,28.441330,-0.878380,-1.156445
8.148000,28.440491,-1.047466,-1.071371
8.158000,28.474920,-1.149959,-1.004974
8.168000,28.495905,-1.170537,-0.993888
8.178000,28.529783,-1.189106,-1.075358
8.188000,28.566778,-1.263224,-1.230955
8.199000,28.616932,-1.245481,-1.468631
8.209000,28.640049,-0.983813,-1.660581
8.219000,28.616211,-0.710316,-1.786469
8.229000,28.585688,-0.626467,-1.840520
8.239000,28.213591,-0.753017,-1.710488
8.249000,28.242216,-0.938588,-1.490191
8.259000,28.490383,-1.090833,-1.348195
8.269000,28.467613,-1.162403,-1.299435
8.279000,28.543848,-1.154506,-1.340633
8.289000,28.569750,-1.187052,-1.490736
8.299000,28.549824,-1.249734,-1.639315
8.309000,28.554825,-1.354125,-1.682820
8.320000,28.564924,-1.403652,-1.561132
8.330000,28.572771,-1.360541,-1.338070
8.340000,28.554668,-1.249972,-1.137987
8.350000,28.548197,-1.143557,-0.991651
8.360000,28.528912,-1.109588,-0.862597
8.370000,28.531031,-1.056389,-0.752324
8.380000,28.551403,-1.008512,-0.715451
8.390000,28.533871,-0.966905,-0.808267
8.400000,28.527187,-0.958826,-1.029662
8.410000,28.525997,-1.037925,-1.234708
8.420000,28.477991,-1.173721,-1.339707
8.430000,28.415209,-1.232011,-1.362234
8.440000,28.012869,-1.055860,-1.213945
8.450000,28.222406,-0.857901,-0.962518
8.460000,28.261095,-0.757630,-0.839939
8.470000,28.317032,-0.822649,-0.848342
8.480000,28.358320,-0.884960,-1.037010
8.490000,28.327238,-0.885572,-1.281445
8.500000,28.315275,-0.764792,-1.411776
8.511000,28.353483,-0.634715,-1.383999
8.521000,28.417965,-0.587017,-1.232714
8.531000,28.445969,-0.650863,-1.071638
8.541000,28.459831,-0.807368,-1.001564
8.551000,28.504387,-0.885305,-0.948515
8.561000,28.527668,-0.866733,-0.963922
8.571000,28.583649,-0.810432,-1.077254
8.581000,28.628836,-0.855098,-1.266411
8.591000,28.654612,-0.799423,-1.496374
8.601000,28.678978,-0.344100,-1.732923
8.612000,28.653162,-0.129330,-1.836487
8.622000,28.631449,-0.135564,-1.774230
8.632000,28.212353,-0.366957,-1.529081
8.642000,28.510574,-0.463266,-1.298836
8.652000,28.592646,-0.495016,-1.203019
8.662000,28.620852,-0.491183,-1.174915
8.672000,28.699961,-0.501899,-1.263432
8.682000,28.685966,-0.493563,-1.448520
8.692000,28.656849,-0.534565,-1.566281
8.702000,28.667435,-0.618498,-1.542370
8.712000,28.687275,-0.602443,-1.373649
8.722000,28.678391,-0.542613,-1.170527
8.732000,28.653252,-0.444182,-1.022424
8.742000,28.645569,-0.422587,-0.894777
8.753000,28.634007,-0.371494,-0.753856
8.763000,28.640816,-0.350484,-0.668077
8.773000,28.633945,-0.384492,-0.704142
8.783000,28.610376,-0.413359,-0.898878
8.793000,28.616793,-0.472987,-1.148916
8.803000,28.582239,-0.616235,-1.326269
8.813000,28.514683,-0.695424,-1.441828
8.823000,27.954298,-0.550016,-1.403753
8.833000,28.197933,-0.314030,-1.145460
8.843000,28.276289,-0.072638,-0.954029
8.853000,28.330389,-0.045269,-0.888721
8.863000,28.394115,-0.121023,-0.985893
8.873000,28.404322,-0.216621,-1.237537
8.884000,28.358334,-0.254624,-1.440640
8.894000,28.404068,-0.192284,-1.474170
8.904000,28.466446,-0.112985,-1.362693
8.914000,28.539995,-0.119664,-1.166789
8.924000,28.560431,-0.212303,-1.046363
8.934000,28.595881,-0.272738,-0.984082
8.944000,28.638214,-0.243121,-0.954905
8.954000,28.687614,-0.168481,-1.042757
8.964000,28.740501,-0.149703,-1.221840
8.974000,28.780960,-0.128739,-1.475331
8.984000,28.804314,0.081162,-1.686444
8.994000,28.805784,0.335929,-1.865044
9.004000,28.776995,0.465101,-1.975282
9.015000,28.757566,0.387920,-1.881585
9.025000,28.410578,0.137876,-1.552684
9.035000,28.703529,0.147756,-1.286534
9.045000,28.763596,0.246870,-1.158030
9.055000,28.815218,0.313269,-1.119002
9.065000,28.892523,0.325356,-1.198469
9.075000,28.884151,0.341170,-1.390657
9.085000,28.869390,0.282938,-1.527535
9.095000,28.881498,0.179551,-1.525516
9.105000,28.902536,0.146972,-1.357205
9.115000,28.906935,0.083839,-1.132871
9.125000,28.889948,0.032289,-0.952861
9.135000,28.877035,-0.051102,-0.809448
9.146000,28.863228,-0.042959,-0.637103
9.156000,28.864607,-0.139003,-0.539593
9.166000,28.854136,-0.335249,-0.566572
9.176000,28.824734,-0.528609,-0.763928
9.186000,28.819328,-0.732295,-1.035727
9.196000,28.809742,-0.903750,-1.252064
9.206000,28.755432,-1.010789,-1.403300
9.216000,28.242075,-0.857532,-1.384023
9.226000,28.444862,-0.619608,-1.098350
9.236000,28.575956,-0.200289,-0.802157
9.246000,28.608784,-0.232217,-0.797008
9.257000,28.672239,-0.332590,-0.986393
9.267000,28.634033,-0.424063,-1.265619
9.277000,28.604889,-0.375709,-1.428556
9.287000,28.658300,-0.257257,-1.419214
9.297000,28.731430,-0.191308,-1.249549
9.307000,28.750277,-0.169591,-1.065454
9.317000,28.769688,-0.260825,-0.971829
9.327000,28.803516,-0.314943,-0.891307
9.337000,28.821814,-0.297054,-0.885739
9.347000,28.863127,-0.207277,-0.987480
9.358000,28.886620,-0.228321,-1.176285
9.367000,28.911478,-0.186038,-1.432272
9.378000,28.920185,-0.005561,-1.636411
9.388000,28.901747,0.186891,-1.806512
9.398000,28.869942,0.244598,-1.904437
9.408000,28.496656,0.004419,-1.745758
9.418000,28.573778,-0.120817,-1.415075
9.428000,28.826385,0.026251,-1.182626
9.438000,28.816065,0.142991,-1.071151
9.448000,28.896513,0.198607,-1.023683
9.458000,28.928577,0.206725,-1.152635
9.468000,28.916996,0.188307,-1.315168
9.478000,28.901819,0.085553,-1.401437
9.488000,28.932583,-0.009193,-1.352097
9.499000,28.939522,-0.128976,-1.181084
9.509000,28.933392,-0.205825,-1.002044
9.519000,28.931072,-0.306207,-0.884173
9.529000,28.921282,-0.431677,-0.779099
9.539000,28.922363,-0.502985,-0.705933
9.549000,28.931438,-0.590499,-0.721704
9.559000,28.908936,-0.657660,-0.870688
9.570000,28.908613,-0.729563,-1.122624
9.580000,28.904036,-0.814027,-1.341593
9.589000,28.855604,-0.887483,-1.451001
9.600000,28.794134,-0.813555,-1.457872
9.610000,28.299824,-0.538839,-1.235348
9.620000,28.591141,-0.381593,-0.926899
9.630000,28.577372,-0.289519,-0.733570
9.640000,28.644510,-0.364279,-0.687180
9.650000,28.703060,-0.476994,-0.813052
9.660000,28.706472,-0.559035,-1.066376
9.670000,28.659081,-0.525502,-1.247026
9.680000,28.689665,-0.413196,-1.272971
9.690000,28.776196,-0.354448,-1.148850
9.700000,28.779352,-0.392313,-0.963581
9.710000,28.806179,-0.497851,-0.866857
9.721000,28.841110,-0.589385,-0.786861
9.731000,28.855402,-0.613374,-0.772277
9.741000,28.890614,-0.614811,-0.851898
9.751000,28.909769,-0.710340,-1.044741
9.761000,28.936573,-0.742553,-1.322261
9.771000,28.942516,-0.592594,-1.531813
9.781000,28.916046,-0.370967,-1.695094
9.791000,28.876713,-0.255681,-1.799085
9.801000,28.380871,-0.385871,-1.672250
9.811000,28.716484,-0.520476,-1.259977
9.823000,28.754784,-0.523756,-1.114552
9.832000,28.802124,-0.531110,-1.068819
9.842000,28.854679,-0.537784,-1.155232
9.852000,28.869286,-0.544688,-1.355653
9.862000,28.829155,-0.617486,-1.507931
9.872000,28.846270,-0.751766,-1.516882
9.882000,28.882053,-0.869691,-1.375241
9.892000,28.888044,-0.934710,-1.169500
9.902000,28.890293,-0.975393,-1.013389
9.912000,28.884235,-0.973197,-0.881611
9.922000,28.881109,-0.960325,-0.780773
9.932000,28.892942,-0.896294,-0.748015
9.942000,28.904135,-0.783541,-0.819756
9.952000,28.888214,-0.711849,-1.072766
9.962000,28.891676,-0.727322,-1.314936
9.972000,28.870115,-0.840694,-1.450873
9.983000,28.814787,-0.955319,-1.486339
9.993000,28.215801,-0.906288,-1.389229
10.003000,28.487268,-0.804290,-1.146892
10.013000,28.566158,-0.698856,-0.999725
10.023000,28.620111,-0.713802,-0.957099
10.033000,28.684711,-0.825113,-1.047451
10.043000,28.699749,-0.884349,-1.274463
10.053000,28.651342,-0.846733,-1.464793
10.063000,28.672644,-0.726375,-1.511825
10.073000,28.746397,-0.664235,-1.402206
10.083000,28.810623,-0.714160,-1.216883
10.093000,28.807507,-0.850717,-1.091658
10.103000,28.831276,-0.987142,-1.002296
10.113000,28.857777,-0.995497,-0.931026
10.123000,28.885082,-0.988297,-0.945380
10.133000,28.916830,-1.067896,-1.046268
10.144000,28.926119,-1.106995,-1.263903
10.154000,28.943024,-1.003604,-1.513777
10.164000,28.942591,-0.741614,-1.678764
10.174000,28.915930,-0.536959,-1.811266
10.184000,28.879583,-0.508417,-1.860768
10.194000,28.500778,-0.664736,-1.687447
10.204000,28.782425,-0.797355,-1.418852
10.214000,28.799728,-0.903964,-1.268178
10.224000,28.855974,-0.876901,-1.205674
10.234000,28.903103,-0.822408,-1.318312
10.244000,28.905058,-0.810089,-1.517588
10.255000,28.873814,-0.917785,-1.629159
10.265000,28.907146,-1.061989,-1.593446
10.275000,28.941187,-1.130022,-1.428815
10.285000,28.936342,-1.112510,-1.227161
10.295000,28.941784,-1.098142,-1.086453
10.305000,28.943842,-1.096944,-0.950690
10.315000,28.951630,-1.080419,-0.848962
10.326000,28.970280,-0.975218,-0.828819
10.336000,28.979630,-0.891185,-0.918512
10.346000,28.971100,-0.861232,-1.178382
10.356000,28.971746,-0.914889,-1.401155
10.366000,28.951511,-1.050149,-1.543903
10.376000,28.906811,-1.169234,-1.596578
10.386000,28.337633,-1.073736,-1.484367
10.396000,28.612413,-0.988116,-1.271441
10.406000,28.677151,-0.899816,-1.138975
10.416000,28.728739,-0.896655,-1.111450
10.426000,28.805643,-0.992783,-1.336638
10.436000,28.764349,-0.939965,-1.527054
10.446000,28.763517,-0.761921,-1.635944
10.457000,28.822672,-0.633112,-1.568395
10.467000,28.883839,-0.619775,-1.413102
10.477000,28.888235,-0.702722,-1.243287
10.487000,28.909239,-0.858298,-1.156519
10.497000,28.956402,-0.945794,-1.085710
10.507000,28.979258,-0.945998,-1.078038
10.517000,29.024271,-0.959780,-1.146634
10.527000,29.047140,-1.048925,-1.330850
10.537000,29.057690,-1.052001,-1.578774
10.548000,29.083380,-0.846046,-1.753678
10.558000,29.078302,-0.624457,-1.900371
10.568000,29.072138,-0.562712,-1.921876
10.578000,28.687113,-0.726459,-1.705665
10.588000,28.789198,-0.921975,-1.501797
10.598000,28.990173,-1.068173,-1.350138
10.608000,29.007990,-1.152701,-1.324129
10.618000,29.053169,-1.203069,-1.369777
10.628000,29.090345,-1.271524,-1.538326
10.638000,29.063580,-1.359930,-1.704507
10.649000,29.049009,-1.478136,-1.756824
10.659000,29.069441,-1.566303,-1.641450
10.669000,29.066107,-1.577396,-1.439809
10.679000,29.024891,-1.532953,-1.274587
10.689000,29.004265,-1.442833,-1.214946
10.699000,29.000372,-1.296689,-1.149857
10.709000,28.997288,-1.252784,-1.123764
10.719000,28.997684,-1.296344,-1.172638
10.729000,28.993544,-1.328370,-1.334126
10.739000,28.984493,-1.381559,-1.483361
10.750000,28.981012,-1.468708,-1.549475
10.760000,28.981611,-1.490779,-1.530291
10.770000,28.417847,-1.363243,-1.414129
10.780000,28.723061,-1.106172,-1.296982
10.790000,28.866867,-0.893703,-1.259696
10.800000,28.876423,-0.868312,-1.373890
10.810000,28.890762,-0.825400,-1.577755
10.820000,28.877481,-0.698771,-1.795151
10.830000,28.905750,-0.495879,-1.896466
10.840000,28.908821,-0.378393,-1.834563
10.851000,28.940382,-0.389599,-1.663142
10.861000,28.962988,-0.521111,-1.483780
10.871000,28.912899,-0.717027,-1.405854
10.881000,28.916517,-0.877944,-1.410602
10.891000,28.940178,-1.025913,-1.405202
10.901000,28.939796,-1.047283,-1.471636
10.911000,28.926489,-0.958394,-1.587720
10.921000,28.964531,-0.696146,-1.712190
10.931000,28.970331,-0.484311,-1.714229
10.941000,28.994259,-0.475051,-1.611589
10.952000,28.734148,-0.730812,-1.433573
10.962000,28.687304,-1.006431,-1.356762
10.972000,28.676590,-1.141293,-1.256979
10.982000,28.739447,-1.194765,-1.298780
10.992000,28.788280,-1.238021,-1.399187
11.002000,28.818298,-1.234623,-1.432225
11.012000,28.825994,-1.257855,-1.397487
11.022000,28.843468,-1.336092,-1.294157
11.032000,28.845921,-1.398789,-1.155082
11.042000,28.842318,-1.408126,-1.025550
11.052000,28.842800,-1.398611,-0.932671
11.062000,28.840212,-1.406041,-0.888412
11.073000,28.839046,-1.422222,-0.896178
11.083000,28.839487,-1.415699,-0.921734
11.093000,28.839706,-1.398814,-0.947989
11.103000,28.841293,-1.384608,-0.966857
11.113000,28.846090,-1.373630,-0.968077
11.123000,28.847773,-1.354212,-0.961857
11.133000,28.848728,-1.326460,-0.969410
11.143000,28.849718,-1.297233,-0.991257
11.153000,28.850006,-1.266977,-1.026789
11.164000,28.849789,-1.237816,-1.064435
11.174000,28.849606,-1.211536,-1.093249
11.184000,28.849342,-1.189890,-1.113161
11.194000,28.848478,-1.170933,-1.118763
11.204000,28.848194,-1.154992,-1.113649
11.214000,28.847837,-1.144267,-1.107111
11.224000,28.847773,-1.138025,-1.104874
11.234000,28.847906,-1.135383,-1.110899
11.245000,28.848358,-1.136983,-1.127366
11.254000,28.848549,-1.143240,-1.145206
11.264000,28.848917,-1.152941,-1.165739
11.274000,28.848871,-1.167254,-1.180569
11.285000,28.849094,-1.181088,-1.186235
11.295000,28.849331,-1.199440,-1.189229
11.305000,28.848890,-1.215685,-1.189047
11.315000,28.849104,-1.231031,-1.190668
11.325000,28.849394,-1.247252,-1.197293
11.337000,28.849375,-1.259358,-1.204518
11.345000,28.849606,-1.271122,-1.209497
11.355000,28.849688,-1.280093,-1.211587
11.365000,28.849693,-1.286138,-1.207761
11.375000,28.849384,-1.289966,-1.202577
11.385000,28.849232,-1.289649,-1.197376
11.396000,28.849295,-1.285779,-1.193384
11.406000,28.849199,-1.279196,-1.191338
11.420000,28.849173,-1.271871,-1.191255
11.426000,28.849333,-1.265791,-1.189012
11.436000,28.849358,-1.255219,-1.184281
11.446000,28.849274,-1.242085,-1.181618
11.456000,28.849152,-1.223862,-1.178128
11.466000,28.849197,-1.212486,-1.177840
11.476000,28.849216,-1.202110,-1.178271
11.486000,28.849184,-1.193150,-1.179082
11.497000,28.849325,-1.186076,-1.178411
11.507000,28.849380,-1.181581,-1.177161
11.517000,28.849339,-1.178904,-1.175811
11.527000,28.849072,-1.178502,-1.174094
11.537000,28.849258,-1.180175,-1.171609
11.547000,28.849161,-1.184599,-1.169123
11.557000,28.849310,-1.190555,-1.168011
11.567000,28.849388,-1.197083,-1.167399
11.577000,28.849342,-1.204483,-1.167886
11.587000,28.849417,-1.211523,-1.167634
11.598000,28.849325,-1.218315,-1.169974
11.608000,28.849501,-1.224427,-1.172109
11.618000,28.849607,-1.232951,-1.174563
11.628000,28.849524,-1.237600,-1.175388
11.638000,28.849566,-1.242426,-1.177516
11.648000,28.849428,-1.243517,-1.179066
11.658000,28.849485,-1.245831,-1.179682
11.668000,28.849579,-1.245746,-1.181007
11.678000,28.849661,-1.245210,-1.183980
11.688000,28.849411,-1.242758,-1.186188
11.698000,28.849512,-1.237617,-1.186667
11.708000,28.849653,-1.232234,-1.186994
11.719000,28.849543,-1.228742,-1.189842
11.729000,28.849560,-1.222608,-1.193356
11.739000,28.849628,-1.216494,-1.195543
11.749000,28.849720,-1.211818,-1.196492
11.759000,28.849829,-1.207587,-1.198532
11.769000,28.849930,-1.205536,-1.200482
11.779000,28.849709,-1.203086,-1.203070
11.789000,28.849884,-1.205340,-1.203656
11.800000,28.849995,-1.207323,-1.204578
11.809000,28.849798,-1.204379,-1.204331
11.820000,28.849905,-1.207583,-1.205025
11.830000,28.849850,-1.207631,-1.205689
11.840000,28.849813,-1.211780,-1.206198
11.850000,28.849852,-1.214514,-1.204613
11.860000,28.849871,-1.218820,-1.204906
11.870000,28.849903,-1.222350,-1.203659
11.880000,28.849873,-1.225950,-1.204002
11.890000,28.850056,-1.229789,-1.202859
11.900000,28.849932,-1.230371,-1.202359
11.910000,28.849892,-1.233282,-1.200439
11.920000,28.849798,-1.232919,-1.202032
11.930000,28.849966,-1.233645,-1.201565
11.940000,28.849844,-1.233611,-1.200040
11.950000,28.850019,-1.232811,-1.201673
11.960000,28.849674,-1.230717,-1.202574
11.971000,28.850021,-1.229529,-1.203040
11.981000,28.850183,-1.227760,-1.203145
11.991000,28.850004,-1.227741,-1.204186
12.001000,28.850042,-1.226237,-1.203096
12.011000,28.849941,-1.222293,-1.202710
12.021000,28.850327,-1.219733,-1.206311
12.031000,28.850258,-1.217966,-1.205600
12.041000,28.849932,-1.218294,-1.204748
12.051000,28.850204,-1.218200,-1.207496
12.061000,28.850151,-1.216492,-1.207607
12.072000,28.850105,-1.216069,-1.208821
12.082000,28.850225,-1.220668,-1.207786
12.092000,28.850239,-1.218922,-1.209258
12.102000,28.850227,-1.221324,-1.211589
12.112000,28.850334,-1.221367,-1.211891
12.122000,28.850096,-1.221612,-1.213059
12.132000,28.850451,-1.222026,-1.213176
12.142000,28.850353,-1.223855,-1.213325
12.152000,28.850483,-1.222624,-1.214263
12.163000,28.850424,-1.221480,-1.214037
12.173000,28.850359,-1.224386,-1.212579
12.183000,28.850443,-1.221485,-1.211931
12.193000,28.850311,-1.219982,-1.212099
12.203000,28.850401,-1.218955,-1.211792
12.213000,28.850418,-1.218450,-1.210855
12.223000,28.850296,-1.216206,-1.211936
12.233000,28.850533,-1.214704,-1.211764
12.243000,28.850323,-1.214261,-1.211262
12.253000,28.850311,-1.214699,-1.210789
12.263000,28.850513,-1.213929,-1.212934
12.273000,28.850508,-1.211431,-1.213203
12.284000,28.850338,-1.210704,-1.212957
12.294000,28.850477,-1.210143,-1.212271
12.304000,28.850395,-1.208878,-1.212765
12.314000,28.850592,-1.205974,-1.214802
12.324000,28.850286,-1.207619,-1.213226
12.334000,28.850502,-1.205607,-1.214299
12.344000,28.850477,-1.205446,-1.215492
12.354000,28.850534,-1.203940,-1.217572
12.364000,28.850382,-1.206388,-1.218054
12.374000,28.850491,-1.206824,-1.217960
12.384000,28.850491,-1.208709,-1.217254
12.395000,28.850496,-1.210040,-1.218045
12.405000,28.850735,-1.211414,-1.217739
12.415000,28.850550,-1.210112,-1.218389
12.425000,28.850672,-1.211090,-1.218874
12.435000,28.850729,-1.212159,-1.220864
12.445000,28.850847,-1.213296,-1.222632
12.455000,28.850937,-1.214631,-1.221010
12.465000,28.850523,-1.213792,-1.222270
12.475000,28.850824,-1.215033,-1.222168
12.486000,28.850752,-1.211370,-1.223240
12.495000,28.850779,-1.210069,-1.223750
12.506000,28.850657,-1.210660,-1.226306
12.516000,28.850794,-1.209457,-1.224280
12.526000,28.850599,-1.208233,-1.224445
12.536000,28.850872,-1.207491,-1.225401
12.546000,28.850790,-1.207630,-1.225074
12.556000,28.851002,-1.209904,-1.225512
12.566000,28.850742,-1.208707,-1.225353
12.576000,28.850815,-1.208266,-1.224006
12.586000,28.850819,-1.209675,-1.225442
12.596000,28.851036,-1.208284,-1.226331
12.606000,28.850878,-1.208375,-1.225805
12.616000,28.850830,-1.209498,-1.225235
12.626000,28.850805,-1.209044,-1.227329
12.636000,28.851044,-1.209147,-1.226865
12.647000,28.850933,-1.209184,-1.227547
12.657000,28.850948,-1.208885,-1.227385
12.667000,28.851070,-1.210353,-1.228979
12.677000,28.850868,-1.2
